Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2023Q1,2023,Q1,2023-02-28,2023-02-28,177404292.0,176800442.0,381648.0,0.0,0.0,0.0,13408279.0
2022Q3,2022,Q3,2022-08-31,2022-08-31,181740152.0,179224439.0,2244713.0,180438.0,2515713.0,0.0,4263993.0
2022Q1,2022,Q1,2022-02-28,2022-02-28,207688250.0,206804301.0,414631.0,0.0,0.0,0.0,28362500.0
2021Q1,2021,Q1,2021-02-28,2021-02-28,229183591.0,227470852.0,0.0,0.0,1712739.0,0.0,21547651.0
2020Q3,2020,Q3,2020-08-31,2020-08-31,219133357.0,215716269.0,0.0,0.0,3417088.0,0.0,-3523414.0
2020Q1,2020,Q1,2020-02-29,2020-02-29,224577016.0,223662174.0,0.0,0.0,914842.0,0.0,-3971250.0
2019Q3,2019,Q3,2019-08-31,2019-08-31,247297484.0,243191183.0,0.0,0.0,4106301.0,0.0,5018563.0
2019Q1,2019,Q1,2019-02-28,2019-02-28,269341040.0,264942076.0,0.0,0.0,4398964.0,0.0,24990449.0
2018Q3,2018,Q3,2018-08-31,2018-08-31,299009490.0,295546461.0,0.0,0.0,3463029.0,0.0,-141769.0
2018Q1,2018,Q1,2018-02-28,2018-02-28,316827589.0,315764500.0,0.0,0.0,1063089.0,0.0,211840.0
2017Q3,2017,Q3,2017-08-31,2017-08-31,314306705.0,311771320.0,0.0,0.0,2535385.0,0.0,157804.0
