Symbol,Year,Quarter,Quarters,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
A,2010,Q1,2010Q1,2010-03-10,2010-01-31,7252320000.0,7682320000.0,7.442528735632184,0.384341167150779,0.0162642936771627,5.978829348722177,22.95037974683544,2.800123552123552,0.0,1.0091240875912408,0.0,1.2244017261671245,1450.464,0.5441055234954658,2.098591549295775,Diagnostics & Research,Healthcare,0.0104304198574069,0.0305019305019305,2.165162808944684,0.0774938169826875,0.0651277823577906,1.9212355212355208,0.1601531555320834,0.0121111782556508,-1.525375655845342,0.007146131891038,0.0205258730398395,-1.3619965855343898,0.0166540569141357,0.0437053316294272,-0.1162744548219407,2.16,0.0394173093401885,0.323943661971831,0.0410094637223974
AACG,2010,Q1,2010Q1,2010-03-31,2010-03-31,119302304.15054624,-94571947.84945376,15.56193099099099,0.0,-0.1109383467499293,2.5264814647631098,-0.7823937764587037,0.3453284600445849,0.0,14.164212233242878,0.0,2.867665317918462,-1.3661090593214962,0.3655239186042266,-6.896551724137932,Education & Training Services,Consumer Defensive,-0.0889630133364262,-0.1103435605046674,3.951191852340228,-0.8055620357600556,-0.8072921656530018,0.2403307438270734,0.1101992774381328,-0.1273941466256603,-0.1903141989792711,-0.1024900988218495,-0.1271329507165371,0.1278408265091064,-0.9324162750981668,-0.8915893555015558,-0.0008375943165613,-6.917113530846085,-0.3821368967928548,-4.92361391970477,-0.5449470791566295
AAIC,2010,Q1,2010Q1,2010-05-07,2010-03-31,137802060.0,147834060.0,20.20819862925126,0.0467001350478539,0.0,14.780870964281885,7.447149805447471,0.881820311000192,0.0,0.0,0.0,0.0,15.60258831521739,0.0,-0.0166666666666666,REIT—Mortgage,Real Estate,0.0135811167870354,0.0296026108658091,0.0,0.0,0.4961922128070363,1.1796889998080249,0.0273706770007633,0.0,0.0,-0.0014069749970927,-0.0017346732362353,0.0,0.0,-0.5637852392786458,0.0888768701925912,-0.0159540523292916,1.102142051860203,0.0,0.0
AAL,2010,Q1,2010Q1,2010-04-21,2010-03-31,914159925.0,16191159925.0,-31.292336513220047,0.6059157688540646,0.1801490740005413,0.1803788328729281,-0.4525544183168317,-0.2348817895683453,0.0,2.6467391304347827,0.0,0.6538041499817984,6.576690107913669,0.7117205998421468,-0.4693140794223828,Airlines,Industrials,-0.0197845249755142,0.1297533401849948,0.8292682926829268,0.1310181531176006,-0.0996448303078137,-3.973792394655704,0.1985504407443682,0.1506119407052612,-0.0148035104736882,-0.0062614492620147,0.0311577540571644,-0.0302037570065142,0.0059687655237641,-0.0316875011888884,0.3621204743612063,-0.4680232558139535,0.0011853022520742,0.0489731437598736,-0.0024889380530973
AAME,2010,Q1,2010Q1,2010-05-07,2010-03-31,33078360.0,56952360.0,3.619111709286676,2.115637184485943,0.0034206122649867,1.2740576974925857,19.83115107913669,0.410045370026032,0.0,0.0,0.0,0.1722437275985663,-8.964325203252033,1.0,-0.6428571428571429,Insurance—Life,Financial Services,0.0213933921608865,0.0051692078839717,0.1244731182795698,0.0221083850094365,0.0160613180295035,2.2396801785050204,1.3319823517340448,-0.0019118000408392,-0.0101272626385326,0.0189781544144979,-0.0030016969824281,-1.6883441760021594,-0.0135547875430719,-0.0084232678986286,-0.1433842335254431,-0.3412322274881517,0.0042548253587591,-0.3774403470715835,0.0042548253587591
AAN,2010,Q1,2010Q1,2010-05-04,2010-03-31,2713842660.0000005,2657735660.0000005,11.362891436012728,0.0411726039124165,0.0382055806882441,5.4795326580100925,18.349172819472617,2.9341123417174098,0.0263962136578769,0.1289548266523153,0.0003596376512115,0.4956030448391871,-139.96816029707568,0.8055097330945405,0.4516129032258065,Rental & Leasing Services,Industrials,0.0269157890675671,0.0399760846249654,2.5776191498198013,0.1219640235912201,0.0746563988458797,0.4852280393717132,0.3605288961651097,0.011051584775864,-0.0199503729239129,0.0079692634170725,0.0117577495258963,0.0606168562552733,0.0306959963071665,0.0185533396975652,-0.0041392261423412,0.4768143148140751,0.1098017334875007,0.4830591701448564,0.134575569358178
AAON,2010,Q1,2010Q1,2010-05-06,2010-03-31,388746031.05,373209031.05,2.094900672812927,0.0003309046183046,0.0423818886225843,7.883875784339573,18.989157436987107,3.1992924948563903,0.605705353653771,1.1873079186555942,0.0079743579416796,1.7070394029473153,42.00389314424636,0.2635218722748382,-0.1818181818181818,Building Products & Equipment,Industrials,0.031954147858173,0.0421199901242696,2.9874138258174687,0.1656087124054432,0.1037944391490397,0.3181384248210024,0.3078599212072399,-0.0093431116785153,-0.2038587386054917,-0.0074476868397675,-0.0100414688711456,-0.1285610495305853,-0.011956383117165,-0.0097078106112317,-0.005694828003174,-0.168480909829407,-0.0907095965184037,-0.1519368574099075,-0.1207794844035455
AAP,2010,Q1,2010Q1,2010-06-02,2010-04-24,4182730320.0,4328432320.0,12.229727048240584,0.0871073133325506,0.0812421877537683,2.2848883484485465,9.55563396112619,3.770321268669161,0.0996335590463397,0.5269550372231181,0.0026066705634514,0.1435794582718536,15.082195947773222,0.4975275946872238,2.131578947368421,Specialty Retail,Consumer Cyclical,0.0341672057769307,0.0986413168400813,1.1917760048064605,0.0995145869728385,0.059778565130891,1.8870173781282027,0.5715628286178878,0.0558594870403903,0.0122189853746969,0.0229470902076902,0.0717542760989507,-0.0957978256891578,0.0495192653170019,0.0296281672967458,0.490692618796811,2.173844949099452,0.6007859618194649,2.1863292113410178,0.6616106792379166
AAPL,2010,Q1,2010Q1,2010-01-25,2009-12-26,188876058263.2,181267058263.2,1.4138009870360997,0.0,0.0937869393990077,12.043362766256458,13.97839389159266,5.280587627577724,0.0,16.09722222222222,0.0,2.2659387646025806,34.97704782651852,0.4087865841994516,1.0,Consumer Electronics,Technology,0.0626413974706078,0.094441959293223,2.5450103077040542,0.3012816425428808,0.2153924631766881,0.5076604786401252,0.29082446315321,0.0351665941948837,0.8747449050444436,0.0317227515773097,0.0346187342285492,0.6642406779975922,0.0790931926948564,0.0466994540581471,-0.4271986762894523,1.0288288288288288,0.5889564336372847,1.1545827633378931,0.7739346983951301
AAT,2010,Q1,2010Q1,2010-03-31,2010-03-31,733764285.0,1525772285.0,3.650468964975585,0.0,0.0,25.361685503940272,0.0,0.0,0.0,0.0,0.0,0.0,81.56561638506003,0.8273883589105488,-1.0,REIT—Diversified,Real Estate,0.0,0.0,6.743654915828636,0.420468685192866,0.0,6.792341988560186,0.0283850206520352,0.0,-6.8995290423861855,-0.0003727405267995,-0.0026281603628363,-4.200562771246193,0.0312291401832464,-0.0118135484524251,1.025196996707483,-1.0,-0.0234583319269585,0.0548907388137356,0.5142965587044535
