Symbol,Year,Quarter,Quarters,FillingDate,Date,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,MarketCap,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector
A,2014.0,Q3,2014Q3,2014-09-02,2014-07-31,147000000.0,1766000000.0,229000000.0,0.43,914000000.0,0.5175537939,10380000000.0,5637000000.0,4834000000.0,1579000000.0,4740000000.0,1099000000.0,6487000000.0,13400080000.0,13225080000.0,16.877245508982035,3.0614312856238124,0.2134874759152215,0.3931169061557566,0.0232969676501364,16.877245508982035,0.0260777009047365,7.587814269535674,22.789251700680268,2.3771651587723968,0.2993197278911564,0.7752502274795269,0.0032835624861941,0.1701348747591522,2.078530715642812,0.0141618497109826,-372.2244444444444,0.5175537938844847,-0.0444444444444444,8.991648282382604,0.7257915578492966,1.339353033587305,0.0166852057842046,0.0575539568345323,0.0904761904761904,-0.5358737071311922,0.0881277067390941,0.401069045115875,Diagnostics & Research,Healthcare
AACG,2014.0,Q3,2014Q3,2014-09-30,2014-09-30,8830908.0,102477948.0,9307962.0,0.39,46497492.0,0.4537316848,491130711.0,372224255.0,383987029.0,117079233.0,118906456.0,0.0,12064308.0,144296224.68390167,-109011353.31609832,16.254334279475984,3.279719376022902,0.0,0.0,0.0217335740341311,16.254334279475984,0.023724697897508,1.4080709801478624,4.084977011534422,0.3876593820676776,,0.0,,0.2086571776204807,2.645775873847756,0.0179807692783439,0.0,0.4537316847913465,0.95,1.527942733369627,1.410668648798247,-0.034435788167525,-0.0212611231779635,0.917468732514125,0.1841095613675427,4.960666118497992,0.4176330327843987,0.1367853593361883,Education & Training Services,Consumer Defensive
AADI,2014.0,Q3,2014Q3,2014-11-14,2014-09-30,-6428.0,0.0,-4765.0,-0.0035618716161388,0.0,0.0,17868.0,-143388.0,17868.0,161256.0,161256.0,0.0,0.0,162420210.0,162652342.0,-0.0794539053976103,0.110805179342164,13.991493172151332,-1.7435210756827628,-0.044694781075301,-0.0794539053976103,0.0448294138979552,0.0,-6316.903002489111,-1132.732237007281,0.0,0.0,0.0,0.0,0.110805179342164,-0.359749272442355,-95485.13227513227,0.0,0.0753739930955121,-0.0143601073062962,0.0,-1.4203774349279228,0.0,0.075373993095512,0.1021292632372338,-0.0143601073062962,0.0,-1.4203774349279228,Biotechnology,Healthcare
AAIC,2014.0,Q3,2014Q3,2014-10-31,2014-09-30,12847000.0,23347000.0,0.0,0.61,0.0,0.0,3764696000.0,698977000.0,0.0,0.0,3065719000.0,0.0,-1245058000.0,522861570.0,436552570.0,33.96884871458425,0.0,0.0106250278906982,0.0572264895697569,0.0,33.96884871458425,0.0183797177875666,22.395235790465584,10.174779520510626,0.7480383045507935,1.3503541682883164,0.0,0.0331789540394028,0.0062015631541032,0.0,0.0034124933327949,18.76611765128132,0.0,-0.351063829787234,-0.994332159251452,-0.9810166361083792,-0.9044634654414648,0.0,-0.3180635914857476,0.0,1.4154745069654997,2.127775143180812,0.4192841842363188,REIT—Mortgage,Real Estate
AAL,2014.0,Q3,2014Q3,2014-10-23,2014-09-30,942000000.0,11139000000.0,1260000000.0,1.28,2905000000.0,0.2607954035,44173000000.0,4971000000.0,13450000000.0,13888000000.0,39202000000.0,1182000000.0,-9086000000.0,25512497160.0,41424497160.0,6.913124924381178,0.9684619815668204,0.3868879179589342,3.43794005230336,0.0566930785695319,6.913124924381178,0.1894990947495473,2.290375900888769,6.770832579617833,5.132266578153288,0.0764331210191082,6.9661590524534684,0.002822146321015,0.2521676137006768,0.7099654377880185,0.0213252439272858,-15.105090088809945,0.2607954035371218,0.0940170940170941,1.3884387627602532,-0.6783755959891082,1.2573923978272352,-0.0686117345302981,0.0902777777777777,-0.0993566833452466,2.008796584092071,-0.6969141855051161,1.1784410141095858,Airlines,Industrials
AAMC,2014.0,Q3,2014Q3,2014-11-05,2014-09-30,17698000.0,109102000.0,54641000.0,6.25,87876000.0,0.8054481127752012,2809894000.0,-187177000.0,135139000.0,23053000.0,1680257000.0,0.0,32303000.0,1510824257.25,1569000257.25,-83.62742798422858,5.862100377391229,0.0533827966464215,-0.8013805114944678,-1.447455702370286,-83.62742798422858,-0.0945522152828606,13.847814496984473,21.341737163097527,-8.071634107021696,0.0,0.0,0.0,0.0388277991981192,4.8831388539452565,0.0062984582336557,-31.180588955504188,0.8054481127752012,0.3586956521739131,8.260979514602498,4.844009116863146,-56.76840272765921,-0.1134114228638881,0.3377173091458805,-0.3058816056910569,8.260979514602498,4.844009116863146,-56.76840272765921,Asset Management,Financial Services
AAME,2014.0,Q3,2014Q3,2014-11-12,2014-09-30,1451000.0,42656000.0,0.0,0.06,42656000.0,1.0,81496000.0,102182000.0,16494000.0,181000000.0,214743000.0,0.0,21111000.0,96249665.34,113493665.34,4.225306743284724,0.0911270718232044,0.41398350839305,0.3301755690826173,0.0,4.225306743284724,0.0142001526687674,2.256415635315079,16.58333310475534,0.9419434473782076,0.0,0.0,0.0,0.5234121920094238,0.2548453038674033,0.0178045548247766,-42.55069201591512,1.0,0.4999999999999999,1.6353795153991817,0.5418057049103483,0.1820776563150263,0.0257298129178088,0.6545039908779932,-1.0,-0.2173943554100618,0.2728421989329079,-0.0127655144098745,Insurance—Life,Financial Services
AAN,2014.0,Q3,2014Q3,2014-11-05,2014-09-30,9295000.0,707564000.0,19361000.0,0.13,630752000.0,0.8914416222,2287928000.0,1201246000.0,1212365000.0,294104000.0,1086682000.0,1036407000.0,1253807000.0,1759308800.0,2306144800.0,16.605557091512303,4.122232271577401,0.243555304187894,0.4638825020020878,0.0077535032995529,16.605557091512303,0.0077377989187893,2.486430626770158,47.31868746637977,1.4645699548635334,0.3264120494889725,0.0741137410303095,0.0017245409106121,0.3092597319496068,0.3407706117563855,0.0040626278449321,527.5288755622189,0.8914416222419456,0.0833333333333334,-0.5759580244420277,0.9165102069468484,0.5680520835457027,0.0676145259434161,0.0928865373309817,0.0168058400294102,-0.6466088506696627,0.5549310298280439,0.3649573943990366,Rental & Leasing Services,Industrials
AAOI,2014.0,Q3,2014Q3,2014-11-12,2014-09-30,1577000.0,36549000.0,1872000.0,0.1,12146000.0,0.3323209937344387,168154000.0,113821000.0,110936000.0,39083000.0,54333000.0,33129000.0,-79742000.0,238376600.00000003,226849600.00000003,7.687491557476698,2.838471969910191,0.1516883333135102,0.2240974864040906,0.0128104276932801,7.687491557476698,0.0138550882526071,6.522110044050454,37.78956880152188,2.094311243092224,0.0,0.7366053910471189,0.0,0.2173543299594419,1.7698999565028273,0.0093783079795901,-21.554986888507106,0.3323209937344387,-0.1666666666666666,3.501981803858335,0.3458156824609984,0.0,0.0856274579907043,-0.1782178217821782,0.0820809248554913,3.501981803858335,0.3458156824609984,0.0,Semiconductors,Technology
AAON,2014.0,Q3,2014Q3,2014-11-06,2014-09-30,12440000.0,102917000.0,19520000.0,0.22,33350000.0,0.3240475334492844,247509000.0,179043000.0,142059000.0,53524000.0,68466000.0,37240000.0,178825000.0,933938948.88,915119948.88,3.2609427346961555,2.654117778940289,0.0,0.0,0.069437828663981,3.2609427346961555,0.0694805158537334,9.074681042782048,18.768869551446947,5.216282953703859,0.0,1.8680719656283569,0.0,0.4158111422210909,1.8110754054256035,0.0502607985972227,66.82926288944545,0.3240475334492844,0.0999999999999999,0.6966007781797553,0.8575777301048927,0.6454918362528344,0.1963696369636963,0.0947813077532341,0.1288457089983807,1.235143086805038,0.4091097182880122,0.4447113326203974,Building Products & Equipment,Industrials
