Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2023Q2,2023,Q2,2023-02-23,2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q4,2022,Q4,2022-09-30,2022-09-30,64526617.0,53052142.0,30033989.0,9180601.0,9563081.0,8879486.0,15509177.0
2022Q2,2022,Q2,2022-03-31,2022-03-31,80147464.0,55477711.0,42936453.0,22174680.0,22640169.0,13369081.0,14564381.0
2020Q4,2020,Q4,2020-09-30,2020-09-30,48143138.0,28841507.0,37517422.0,18423771.0,19301631.0,11994471.0,12197372.0
2020Q2,2020,Q2,2020-03-31,2020-03-31,41547017.0,26931372.0,31480966.0,13767081.0,14615645.0,10473104.0,10992090.0
2019Q4,2019,Q4,2019-09-30,2019-09-30,35268244.0,22637926.0,24969728.0,11657980.0,12630318.0,12522884.0,7560631.0
2019Q2,2019,Q2,2019-03-31,2019-03-31,36854114.0,23137711.0,25501140.0,12563195.0,13716403.0,11746399.0,6520424.0
2018Q4,2018,Q4,2018-09-30,2018-09-30,33339541.0,17721336.0,22169166.0,14287754.0,15618205.0,9586360.0,2869494.0
