Quarters,Year,Quarter,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2015Q4,2015,Q4,2015-12-31,2015-12-31,3769485000.0,4997475000.0,17.792506329113923,0.3594050060215474,0.0076611993415879,31.62744160289972,74.51342215545189,1.787831315701106,0.0,0.0,0.0,2.2311319377536423,68.69846910880263,0.6225667874882534,0.0,REIT—Office,Real Estate,JBGS,0.0034885254077301996,0.005998353263024494,2.2711307699045284,0.22341086051819037,0.1061132366760639,0.7192081054366983,0.03287549712935211,-0.0076611993415879,-2.2311319377536423,-0.0003261065667579371,-0.0005922645660899105,-0.6285778796089017,-0.01553991929336504,-0.007238390806766734,-0.009969095015764373,0.0,-0.02565468146298159,0.0,0.0
2016Q1,2016,Q1,2016-03-31,2016-03-31,3769485000.0,4969779000.0,18.024683544303798,0.0,0.0,32.277409576654335,81.61178228111199,0.0,3.560578505239456,0.0,0.0109070602482832,0.0,65.14724944262976,0.6254623921085081,-0.0869775045465327,REIT—Office,Real Estate,JBGS,0.0031624188409722625,0.005406088696934584,1.6425528902956268,0.20787094122482533,0.09887484586929716,0.709239010420934,0.0319840583635667,-0.0076611993415879,-2.2311319377536423,-0.0003261065667579371,-0.0005922645660899105,-0.6285778796089017,-0.01553991929336504,-0.007238390806766734,-0.009969095015764373,-0.08697714873092433,-0.02013693113169553,-0.08829383708266046,-0.015579514824797844
2016Q2,2016,Q2,2016-06-30,2016-06-30,3769485000.0,4942083000.0,18.25686075949367,0.0,0.0,32.40087159078211,56.150345587797176,0.0,0.0,0.0,0.0,0.0,114.0229589521764,0.643189300234659,0.4534548402655912,REIT—Office,Real Estate,JBGS,0.004563916587170453,0.007757559957807896,1.2686624620469877,0.2601363257377148,0.14425944868015025,0.6995234745191065,0.03163686419798745,0.0,0.0,0.0014014977461981907,0.0023514712608733125,-0.37389042824863905,0.05226538451288945,0.04538460281085309,-0.009715535901827499,0.45345111284316275,-0.003810453486779011,0.24666337123084528,0.024423635069273315
2016Q3,2016,Q3,2016-09-30,2016-09-30,3769485000.0,4914387000.0,18.489037974683544,0.3186821910772713,0.0096535138397043,30.557528150003648,44.84492481203007,1.7204789153203337,0.0,0.0,0.0,1.0126357896104927,351.59826508721204,0.6228183240513306,0.2520952629758028,REIT—Office,Real Estate,JBGS,0.005674354074401707,0.009591268814318531,1.0207443563148262,0.2676054054492246,0.1703510947899187,0.6900519454793832,0.03330975994841398,0.0096535138397043,1.0126357896104927,0.0011104374872312542,0.0018337088565106349,-0.24791810573216155,0.007469079711509841,0.02609164610976844,-0.009471529039723259,0.2521003396293869,0.060323709160298784,0.09076790906687814,0.02674132677607313
2016Q4,2016,Q4,2016-12-31,2016-12-31,3769485000.0,4905499000.0,17.904548523206753,0.3182541850605359,0.0075829493815676,30.887291052114065,61.20088647876347,1.7766435137289205,0.0,0.0,0.0,0.8453486757878176,65.10336787564766,0.6467059980334317,-0.2672490271407904,REIT—Office,Real Estate,JBGS,0.004206368285327156,0.007257425569911519,0.8554148478351405,0.206858407079646,0.12617174696820715,0.7252033639237419,0.03333843262380349,-0.0020705644581367,-0.16728711382267514,-0.0014679857890745511,-0.0023338432444070124,-0.16532950847968564,-0.060746998369578614,-0.04417934782171154,0.03515141844435865,-0.26725040449224324,-0.010676329677278143,-0.23525491502832388,0.027268349191060668
2017Q1,2017,Q1,2017-03-31,2017-03-31,3769485000.0,4880757000.0,18.061535864978904,0.3152251788629112,0.0056221083874038,32.41954210816018,149.1565764482431,1.76120127534,0.0,0.0,0.0,0.8901804307796165,95.18661144920584,0.6309343608091372,-0.5896904792830238,REIT—Office,Real Estate,JBGS,0.0017139587808918824,0.002951933661388259,0.9044292486521185,0.16862185220861428,0.05433810375670841,0.722151930671142,0.03154248423106378,-0.0019608409941638,0.04483175499179892,-0.002492409504435274,-0.00430549190852326,0.04901440081697794,-0.038236554871031725,-0.07183364321149874,-0.0030514332525998222,-0.5896869723340694,-0.04726319239593576,-0.22337096454743513,-0.07049820080077036
2017Q2,2017,Q2,2017-08-14,2017-06-30,3769485000.0,4864949000.0,18.243417721518988,0.351942802264482,0.0069060187949501,31.939374682257245,83.09419363371836,1.7436425830714042,0.0,0.0,0.0,1.6444076932881129,114.02985751883112,0.6283087612269107,0.7950521419461324,REIT—Office,Real Estate,JBGS,0.0029005523095593415,0.005245982019987557,1.6560185026874283,0.21365022877478393,0.09609388239281477,0.8084784061762059,0.030184567813613745,0.0012839104075463006,0.7542272625084964,0.001186593528667459,0.002294048358599298,0.7515892540353099,0.04502837656616965,0.04175577863610636,0.0863264755050639,0.7950300728078505,0.01503371404981423,0.28608589207385493,0.010809705561613958
2017Q3,2017,Q3,2017-11-13,2017-09-30,3925392240.0,5713286240.0,26.767491110646308,0.35574470405536,-0.0167544576748789,25.765620216606496,-14.053186407183055,1.2780428265984765,0.0,0.0,0.0,4.285237831144066,-79.67912798132548,0.553619954053167,-7.373752677498564,REIT—Office,Real Estate,JBGS,-0.011609424197098367,-0.02273581929336015,4.418348819011297,-0.5824745651460453,-0.4583590416803413,0.9569601443506872,0.025328232109348803,-0.023660476469829002,2.640830137855953,-0.01450997650665771,-0.027981801313347706,2.762330316323869,-0.7961247939208292,-0.554452924073156,0.1484817381744813,-7.157393527907592,0.2908829012031859,-4.519333729922665,0.13743206613353473
2017Q4,2017,Q4,2018-03-12,2017-12-31,4096577150.0,5983700150.0,25.184248230257303,0.3603507160224296,-0.0010554789811357,26.19780617889506,-73.66884531002734,1.379036597895111,0.0,0.0,0.0,3.677483821163433,80.65715987399093,0.528512320059346,0.8067893354717797,REIT—Office,Real Estate,JBGS,-0.0022895984671449537,-0.004679850050898671,3.895178454190625,-0.052797513605463926,-0.08890395277896797,1.0425451624717903,0.02575361832153097,0.0156989786937432,-0.6077540099806331,0.009319825729953414,0.01805596924246148,-0.5231703648206718,0.5296770515405814,0.36945508890137335,0.08558501812110308,0.8009193624607982,0.02639317361339022,0.9069641649763354,-0.02015555344778526
2018Q1,2018,Q1,2018-05-09,2018-03-31,3976263050.0,5903962050.0,25.40777415115934,0.3519586600956226,0.0023579860070673,24.3887157516392,-237.24719868735085,1.3267592745215675,-6.334128878281623,0.0,0.0066746087133244,2.2368037560476712,114.71864775972996,0.5517581898587437,0.6606099841749388,REIT—Office,Real Estate,JBGS,-0.0006912199884323757,-0.0013980768601929813,2.3789803348012017,0.08855045173794905,-0.025699687800928624,1.0213802321942065,0.026896046122684786,0.003413464988203,-1.4406800651157616,0.001598378478712578,0.0032817731907056895,-1.5161981193894234,0.14134796534341298,0.06320426497803934,-0.021164930277583816,0.6986045173356351,0.04262938780208606,2.7486676356589146,0.08848797250859107
