Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2023Q4,2023,Q4,2023-02-28,2023-02-28,283235678.0,202902507.0,1978000.0,74118.0,80333171.0,0.0,-33543237.0
2023Q2,2023,Q2,2022-08-31,2022-08-31,297377023.0,212235391.0,3303883.0,5021974.0,85141632.0,0.0,-24280013.0
2022Q4,2022,Q4,2022-02-28,2022-02-28,300425923.0,220014802.0,2424428.0,72283.0,80411121.0,0.0,-16500602.0
2021Q4,2021,Q4,2021-02-28,2021-02-28,300169248.0,219890550.0,0.0,0.0,80278698.0,0.0,-15889668.0
2021Q2,2021,Q2,2020-08-31,2020-08-31,278601405.0,198379307.0,0.0,0.0,80222098.0,0.0,-37638570.0
2020Q4,2020,Q4,2020-02-29,2020-02-29,335531656.0,254882785.0,0.0,0.0,80648871.0,0.0,19072104.0
2020Q2,2020,Q2,2019-08-31,2019-08-31,334204728.0,253987904.0,0.0,0.0,80216824.0,0.0,18348691.0
2019Q4,2019,Q4,2019-02-28,2019-02-28,325212934.0,244953936.0,0.0,0.0,80258998.0,0.0,9391758.0
2019Q2,2019,Q2,2018-08-31,2018-08-31,325341959.0,243953673.0,0.0,0.0,81388286.0,0.0,1100339.0
2018Q4,2018,Q4,2018-02-28,2018-02-28,319123967.0,238802809.0,0.0,0.0,80321158.0,0.0,669904.0
2018Q2,2018,Q2,2017-08-31,2017-08-31,324697083.0,244400603.0,0.0,0.0,80296480.0,0.0,597288.0
