Symbol,Year,Quarter,Quarters,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
A,2017,Q3,2017Q3,2017-09-06,2017-07-31,19192590000.0,18710590000.0,14.355140186915888,0.2519065488439656,0.0272468061011156,17.228536804308796,27.41798571428572,4.16505859375,0.24,0.9151943462897526,0.0021883445642302,2.6116035455278,103.74372972972974,0.5350089766606823,0.08,Diagnostics & Research,Healthcare,0.0211838760440624,0.0379774305555555,3.2199838839645447,0.1804308797127468,0.1570915619389587,0.7921006944444444,0.134850502360489,0.0003432383014967,0.0286212371874459,0.0007247942077351,0.0004659941420148,0.0186359479915032,-0.0019647645703747,0.0082712352601928,-0.0406989395903222,0.0670731707317073,0.0108892921960072,0.0,0.0067567567567567
AA,2017,Q3,2017Q3,2017-10-27,2017-09-30,8605783142.46,8887783142.46,31.75613834046484,0.0811985626521386,0.0267427562837517,2.9034356081174084,19.03934323553097,1.4680626309211873,0.0,1.784580498866213,0.0,0.7780187997107737,29.881191466875,0.2034412955465587,0.4999999999999999,Aluminum,Basic Materials,0.0065492059812217,0.0192766973729102,1.3752711496746204,0.1116734143049932,0.0381241565452091,1.5585124530876835,0.1717862524631969,0.0046837690447388,0.0307028487905283,0.0021189383930594,0.0066801236409653,0.0014214564230865,0.013737072926889,0.0118912079617884,0.0922712706892958,0.5066666666666667,0.036726128016789,0.1821428571428571,0.0963636363636363
AACG,2017,Q3,2017Q3,2017-09-30,2017-09-30,185857280.44521183,19637886.445211858,13.443329301310044,0.0,-0.0541727021640794,2.672141581081142,-2.812356859824185,0.6037223566782866,0.1242304944785888,0.0,0.0329354908287266,2.753991212467424,0.0,0.4430378809575568,-0.894736842105263,Education & Training Services,Consumer Defensive,-0.0361651323447906,-0.0536669408230814,2.6031959857700038,-0.2396468885614679,-0.2375357853099936,0.3658100283245948,0.1522513009885805,-0.0267038030511918,-0.2047974365266598,-0.0168291593682143,-0.026154232545931,-0.4850588617026474,-0.1881035322082686,-0.1533407189885007,0.05542253473069,-0.885774154140391,-0.3315833243062615,-2.107752151314094,-0.3350762948920491
AADI,2017,Q3,2017Q3,2017-11-13,2017-09-30,164045520.0,139216610.0,12.846336370539104,0.0,-0.2031245535786163,0.0,-8.82047296017027,7.005888480890143,0.0,0.0,0.0,9.634923071509798,-40.81722267603577,0.0,0.1532485720457214,Biotechnology,Healthcare,-0.1788184270127888,-0.1985689574846478,10.000559501019437,0.0,0.0,0.1104501968941179,0.0,-0.0032553809210656,-5.930531682512813,0.0064615796139593,-0.0009746772345832,-5.964619620024802,0.0,0.0,0.0439871507861597,0.1577339810992395,1.1502256688051344,0.1482171300078691,0.0
AAIC,2017,Q3,2017Q3,2017-11-03,2017-09-30,335779210.0,323918210.0,14.883117867839406,0.0175121020761225,0.0,11.892304232335754,3.670841459681652,0.855331531540711,0.6328056673080287,0.0,0.043096771834087,0.0,15.335885361954784,0.0,2.1486486486486487,REIT—Mortgage,Real Estate,0.0054246146277195,0.0582517347136321,0.0,0.0,0.8099167699663539,9.738409769418094,0.0066977433100254,0.0,0.0,0.0095281731738128,0.1088062610187358,0.0,0.0,6.860541137161764,-1.5812697812083378,2.275546630968318,8.529193385082687,0.0,0.0
AAL,2017,Q3,2017Q3,2017-10-26,2017-09-30,23021822280.0,47365822280.0,8.144034721477313,0.4710597126009045,0.0267429861442745,2.116365350248208,9.223486490384616,5.831261975683891,0.0769230769230769,6.018250950570343,0.0020849783052013,0.4878813614686091,-23.02182228,0.2724765581908439,-0.2228571428571428,Airlines,Industrials,0.0119081696914181,0.1580547112462006,0.6534265368785523,0.1132561132561132,0.0573634859349145,12.272796352583589,0.207591458178279,-0.0065996931642098,-0.0352690854032876,-0.0031473275337206,-0.0580960289960605,-0.0302874651075449,-0.024969911057259,-0.014946284438791,-1.0841350067703832,-0.2229140722291407,-0.0204412426834759,-0.1973941368078176,-0.1053425897977663
AAMC,2017,Q3,2017Q3,2017-11-07,2017-09-30,126300724.4,93487724.4,-125.23955088257594,0.0,0.0123110866278741,28.51675872657485,-14.858908752941176,-0.6403727850732647,0.0,0.0,0.0,8.619025450031037,109.44603500866552,0.0,-0.2,Asset Management,Financial Services,-0.0361954725851232,0.0107742229883891,9.11064556176288,-0.5154662452020772,-0.479792278166629,0.0,0.0754398814491815,0.0017202174062619,-3.0657615682245414,-0.0073844641998297,0.0017906739192333,-3.1536546410768764,-0.1493236649737765,-0.1046038224268056,0.0,-0.2198622273249139,-0.0460908895110919,-0.3429411764705882,0.0
AAME,2017,Q3,2017Q3,2017-11-14,2017-09-30,66430000.0,90695000.0,5.35812133072407,0.4105977996300263,0.0052143684820393,1.4828786999419616,22.2322623828648,0.6065558802045289,0.0,0.0,0.0,0.2193406593406593,14.44758590691605,1.0,-0.5714285714285715,Insurance—Life,Financial Services,0.0090911303670528,0.0068206720233747,0.049570905285191,0.0140854502433144,0.016674851555873,2.052456172388605,0.5452000778892027,-0.0051201587487321,-0.0571449803460246,-0.0067651638215067,-0.0067561766598569,-0.0164552043753834,-0.0359924742157981,-0.0167868279454104,-0.0417727369998788,-0.4883561643835616,0.0267235056839017,-0.7112128146453089,0.0267235056839017
AAN,2017,Q3,2017Q3,2017-10-27,2017-09-30,3086647980.0,3333085980.0,22.247985751844627,0.1055867351264198,0.0153587319445273,3.679473752597204,30.45112643542086,1.96107640874332,0.076753087881299,0.0525914626875353,0.0006301334044577,0.8268826395635224,62.50552792515492,0.9342816578712408,-0.3137254901960785,Rental & Leasing Services,Industrials,0.0097653028665851,0.0161001959394036,3.736824883892585,0.0523648709057162,0.0302080266258822,0.6487144494509376,0.3232684805110127,-0.0051614174239771,-0.934112386899523,-0.0044941736907333,-0.007462242414682,-2.380039275132968,-0.0243193197460876,-0.0143395946402583,-0.0036911111159098,-0.3025732764552085,0.0284915968241046,-0.2976801445313125,0.0451628647554428
AAOI,2017,Q3,2017Q3,2017-11-08,2017-09-30,1247744402.74,1217823402.74,16.815674824046535,0.0934776067690287,0.0546547203753078,14.038686334679731,16.099927777290322,3.845816518021712,0.0,0.6640599849769289,0.0,1.872715922539699,-114.31464981584976,0.4429842820013726,-0.3356643356643357,Semiconductors,Technology,0.044164174477552,0.0597179156829263,2.992118713503531,0.2030963444683221,0.2179930017214415,0.3521800506716147,0.2025944600459535,-0.0324407331299926,-0.0657997941682697,-0.0272658010007199,-0.0348213068261955,0.1420861062255864,-0.088841186949149,-0.0296916904086417,0.0286569516348604,-0.3335282584018437,-0.2427516166685126,-0.4731942215088282,-0.2610637738823618
AAON,2017,Q3,2017Q3,2017-11-02,2017-09-30,1812234190.025,1788719190.025,4.381069286575193,0.0,0.063553037206738,15.943222279137489,30.784707991183662,7.869083491932193,0.0,1.1798780948923877,0.0,1.6046688113503258,-1221.18206875,0.3137030650666854,0.0769230769230769,Building Products & Equipment,Industrials,0.0485488457402239,0.0639041589592614,2.7079270807555886,0.1990445859872611,0.1294735545624098,0.3162858557173749,0.3749711352585291,0.0005408406770896,-0.1284171615003531,0.0001507137383011,0.0005554101820108,-0.1828602495611533,0.0050272557857334,-0.0066612973018698,0.0073768925628882,0.066913150645208,0.1218048674575133,0.1508723739762958,0.1256392449018246
