Symbol,Year,Date,FillingDate,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Price,MarketCap,AvgVolume,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
A,2017,2017-10-31,2017-12-21,21238660000.0,15.003105590062113,0.2386660337051982,0.1047016395328392,4.898403398926654,32.0258187134503,4.5343945352929,0.2485380116959064,3.5878260869565217,0.0077605513826107,2.6935866983372923,30.72322580645161,0.5386851520572451,0.5000000000000001,Diagnostics & Research,Healthcare,118.36,34960703360,2023500,0.0811773083313553,0.1415855930449182,3.3008709422011084,0.1880590339892665,0.1529516994633273,0.7433243634858208,0.5307381913126038,0.0198441587663653,-0.3963603916097975,0.021961722584111,0.0327003703251445,-0.5456899043597381,0.0417001572638976,0.0430040554842697,-0.0947618962360741,0.4805194805194805,0.0642551166111375,0.367479674796748,0.0964952207555757
AA,2017,2017-12-31,2018-02-26,9980727163.48,24.52548580253625,0.0804722874992835,0.1217376848289215,0.8526199076107106,45.78215282709677,2.196490639725845,0.0,6.243633860977289,0.0,0.7383148831488315,12.130313996923077,0.2214212152420185,1.5296803652968036,Aluminum,Basic Materials,34.14,6090609867,4536116,0.0124376683670545,0.0479770064116736,1.3031980319803198,0.1283899759697906,0.0186234122897356,2.3544107892991377,0.667851206511148,0.0654769351841272,0.1402999948113625,0.0363311036457116,0.1187233806599934,0.1755837108176114,0.1083212917027805,0.0615510791710406,0.7548352675446277,1.5425,0.2504829362524147,7.0,0.8169014084507042
AACG,2017,2017-03-31,2017-03-31,-81649549.48067918,17.090711790393012,0.0066359826681786,-0.0630706207352897,0.2907564917126343,-13.777069540778184,0.3509381190971495,-1012.8671645164052,0.0,73.5183314215306,2.801209010226633,2.661146024870665,0.4922528436486424,-1.3859649122807018,Education & Training Services,Consumer Defensive,1.41,44536119,12793,-0.0191778331320624,-0.0254726244981505,2.8724095920665897,0.1513743993055031,-0.021104378609111,0.3254733680261987,0.9087134706625836,-0.1390874533193304,-1.3442159601012502,-0.0745515618819806,-0.0915537145834282,-1.433498990552489,0.0273522080874757,-0.0835562866879554,0.1321080018664323,-1.3826853263922292,0.1324393515501268,0.3821907588252375,0.1119459732075744
AADI,2017,2017-12-31,2018-03-15,1464464196.0,0.8367043229838607,0.0,-1.226724584552805,0.0,-69.37786271099051,85.15552990799398,0.0,0.0,0.0,5.641198174693583,-78.58852600811404,0.0,-45.99922821228539,Biotechnology,Healthcare,6.35,155174950,119009,-1.0177363113229994,-1.2274164492891482,5.818072337454527,0.0,0.0,0.2060259967472091,0.0,-1.7541680254899417,5.62374915826663,8.811276649793651,-1.4019688251827365,5.800623321027573,0.0,0.0,0.9585214043120012,-541.6942739767713,4.095809523809524,-724.2320290248202,0.0
AAIC,2017,2017-12-31,2018-02-16,295308220.0,15.061678817887636,0.0177573572975936,0.0,3.996207015130674,17.32980900487525,0.7821173285151831,3.437338686550043,0.0,0.1983483306470974,0.0,3.432298307395206,0.0,1.3687150837988828,REIT—Mortgage,Real Estate,4.57,129607028,336629,0.0041905728814773,0.0451313299699469,0.0,0.0,0.2305972912919267,9.769727969517264,0.0181726890979488,0.0,0.0,0.0141740235379217,0.1529698134969776,0.0,0.0,6.3146173030635575,-0.0319965281562826,1.4216750913004572,10.125367863449087,0.0,0.0
AAL,2017,2017-12-31,2018-02-21,50221202920.0,8.02593813117891,0.4876838664487509,0.0870982546083781,0.6030090487359917,13.262742532569048,6.482731258278146,0.1031787389265242,22.92420897718911,0.0077795929969348,0.4556268377439187,-20.742626666666663,0.2618759921340062,-0.1891891891891891,Airlines,Industrials,18.57,12123665464,25640855,0.037337535995019,0.488792664289353,0.6112002138465651,0.0961451891866278,0.0454663918307389,12.091186958736628,0.8212117674527201,-0.0298320766089024,-0.1176863110450086,-0.014852657865417,-0.2182086567146099,-0.1330327734660069,-0.0353630238546862,-0.0211339068253088,-0.4554444811576914,-0.2828849028400598,0.0504479840716774,-0.2320211960635882,-0.0665484334093404
AAMC,2017,2017-12-31,2018-03-01,94797924.8,-125.3766489135446,0.0,0.0415338426143014,7.05654872246696,-18.388136719758933,-0.6508388978897381,0.0,0.0,0.0,7.41869183040331,-150.58393043478262,1.0,-0.5597269624573379,Asset Management,Financial Services,56.405,99183680,23170,-0.1154056336628744,0.0353944996063891,7.550801447776629,-0.4045704845814978,-0.3837555066079295,0.0,0.3007269776607548,0.0071723126532199,2.1406902187997643,-0.0403463162691894,0.0097286702646514,2.046714881643326,-0.1883231732914172,-0.1368944191185593,0.0,-0.4121580547112462,-0.0915912160472212,-0.6995142262317835,-0.0915912160472212
AAME,2017,2017-12-31,2018-03-26,86167000.0,4.99041519434629,0.352436068861775,0.0,0.4250140795300197,17.0,0.6813060371914359,0.1782243816254416,0.0,0.0104837871544377,0.2819131071962873,30.41327538522324,1.0,0.8181818181818182,Insurance—Life,Financial Services,1.9,38697680,4303,0.0473006852749456,0.0400768257171432,0.1249096774850141,0.0,0.0250008282076482,2.037970314118053,1.891964733411332,-0.0189307977363477,0.0726310090228223,0.0118815272189683,0.0150924646381525,0.0510231055275663,-0.021219073080559,0.0091286725208282,0.0182368392445861,0.7177541729893778,0.0905423387946555,-1.0,0.0905423387946555
AAN,2017,2017-12-31,2017-12-31,1663834583.65,51.15690571185365,0.1008838657724502,0.081626973986835,0.7554139249240419,9.41850280335577,0.7789759651308678,0.0,0.6590390883012841,0.0,0.9058534225590584,21.76809327182755,0.5738811674267159,1.2146596858638743,Rental & Leasing Services,Industrials,13.78,425921886,321749,0.0530846900601129,0.0827069844745729,4.212840979332957,0.0574526545230882,0.0802053087094576,0.5580195416214314,0.6618600553288979,-0.0025005229622062,-0.3089847771490075,-0.0001634206054893,-0.0113016467465814,0.3702768096232907,-0.017931824651502,0.036784070669681,-0.2074634031449627,0.026097944472764,-0.4444950862233439,-0.5766339139496799,-0.648896079282328
AAOI,2017,2017-12-31,2018-02-28,688871540.0,17.45174634759386,0.1094056302209349,0.1987086071625493,1.8890760052206343,9.766582466768536,2.16711836435867,0.0,2.851454439869074,0.0,2.019884595802455,51.788938763803245,0.4349133861150998,1.0852272727272727,Semiconductors,Technology,8.34,243492138,1322227,0.1632530067287144,0.2218911652804282,3.248529162188154,0.2274245479678496,0.193422418911461,0.3591857799541521,0.8440231884569874,0.072160098824545,0.3519006697023767,0.0663487072480773,0.0845288178857127,0.6214803235440973,0.1391282221229551,0.0736201842703039,-0.0583194095050886,1.36764423384773,0.4664746291899522,2.777193744569939,0.9122754559882236
AAON,2017,2017-12-31,2018-02-27,1907953603.2,4.512359466440399,0.0,0.2285306391925478,4.761249366288941,35.40332862123381,8.133217283097132,0.2507064479430438,3.981507642754217,0.0070814371898544,1.6463197842804351,118.50688552300228,0.3045095155367789,0.03,Building Products & Equipment,Industrials,95.18,5163771986,318708,0.1836309724374958,0.2297302993769654,3.070548287226605,0.1828656177202195,0.1344859241126071,0.2510433089121766,1.365428937259923,-0.0294179168780659,-0.7360632903571347,-0.0244382592313148,-0.0295048558940911,-0.5404603701167687,-0.0244228396613424,-0.0045224019069201,0.0051351407900967,0.0210206834532374,0.0553548780265484,-0.0689876121315677,0.0450287940379403
