Symbol,Year,Quarter,Quarters,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
A,2017,Q1,2017Q1,2017-03-08,2017-01-31,15768340000.0,15519340000.0,13.34472049689441,0.2530487804878049,0.0285126510059096,14.778200562324274,23.464791666666667,3.669616011170584,0.25,0.8947368421052632,0.0026635650930916,2.6574839302112028,187.71833333333333,0.5379568884723523,0.368421052631579,Diagnostics & Research,Healthcare,0.0213414634146341,0.039097044449616,3.3379247015610654,0.1930646672914714,0.1574507966260543,0.8312776355596928,0.1355436991869918,0.0037032299246803,-0.432463159735887,0.0051917582108402,0.0094010746169504,-0.5086361449997812,0.0283481956443067,0.0440394554919409,-0.006808624162202,0.3333333333333333,-0.0396039603960396,0.1256830601092896,-0.0238095238095238
AA,2017,Q1,2017Q1,2017-05-10,2017-03-31,6323273255.2,6970273255.2,31.966734923842328,0.0849730616069337,0.0356001235516798,2.381647177099812,7.025859172444443,1.0761186615384617,0.0,1.5788253477588872,0.0,0.6427754479603508,2107.7577517333334,0.2305084745762712,2.7794117647058822,Aluminum,Basic Materials,0.0131763879128601,0.038291354663036,1.2977506671749903,0.1333333333333333,0.0847457627118644,1.516848196051736,0.1554813773717498,0.0361882602585049,0.0447605596228818,0.0214793566721935,0.0628757197143272,0.1701363460122822,0.1349099986861122,0.1395348837209302,-0.082727325702774,2.618705035971223,0.0465116279069767,89.5,0.53
AACG,2017,Q1,2017Q1,2017-03-31,2017-03-31,137349213.51932082,-81649549.48067918,17.090711790393012,0.0066359826681786,-0.0885688731359313,3.717235527917338,-0.636898505477084,0.3509381190971495,0.0,0.0,0.0,2.801209010226633,16.542316175914998,0.4325392720672034,-1.7142857142857144,Education & Training Services,Consumer Defensive,-0.1037113207323153,-0.1377527644040674,2.8724095920665897,-0.6549923422073874,-1.4591161291597214,0.3254733680261987,0.0710781812767985,-0.2606532244497245,0.3670776348491205,-0.2349754196012027,-0.3086530582646319,0.2895938862467169,-0.9980205291139514,-1.7348856897937155,0.0264603198194235,-1.7149158803383475,-0.8648825585084117,-1.257998884213417,-0.8849579569052674
AADI,2017,Q1,2017Q1,2017-05-15,2017-03-31,162420210.0,127281101.0,18.45782633823709,0.0,-0.1428864259779124,0.0,-8.127995699504154,4.875980429697546,0.0,0.0,0.0,11.85892012519663,-41.314326529272925,0.0,-266.7512595133455,Biotechnology,Healthcare,-0.1376973435870113,-0.1499748711110601,12.16182634085375,0.0,0.0,0.0891631400012494,0.0,-0.4305909775293744,11.841471108769676,4.512851011348183,-0.2325634553130829,12.144377324426795,0.0,0.0,0.8416585475660415,-266.7512595133455,1.1502256688051344,-294.8652949586623,0.0
AAIC,2017,Q1,2017Q1,2017-05-01,2017-03-31,334202760.0,328357760.0,15.832952815829527,0.0156153214537806,0.0,18.050378611936267,15.902301103920824,0.892442500420582,2.831556909021698,0.0,0.0445148926956797,0.0,20.984726861735528,0.0,1.1594202898550725,REIT—Mortgage,Real Estate,0.0011130195750781,0.0140300843033424,0.0,0.0,0.283769916284094,11.605424574277468,0.0039222606457123,0.0,0.0,0.0111179597497082,0.1221006916854027,0.0,0.0,0.780140217441285,1.8037000766039224,1.1267979534704122,-0.7782050360574043,0.0,0.0
AAL,2017,Q1,2017Q1,2017-04-27,2017-03-31,21315054600.0,45484054600.0,6.860460962647499,0.4663575731088604,0.0137606653620352,2.214781234413965,22.77249423076923,6.165766444894416,0.2179487179487179,6.440207972270364,0.0023926750813952,0.5281303153212089,39.76689291044776,0.227763923524522,0.1964285714285714,Airlines,Industrials,0.0044463868356547,0.0676887474689036,0.6951458851236425,0.0624480465502909,0.0243142144638403,14.223315013017066,0.1828719098561574,-0.001965691502101,-0.0451828334677184,-0.0011899980767765,-0.0086652815931835,-0.0490871021889295,-0.0159052071017674,-0.0052087194415636,1.6766835731227463,-0.1903114186851211,-0.0168556543058535,-0.2164276401564537,-0.1224979983987189
AAMC,2017,Q1,2017Q1,2017-05-09,2017-03-31,116303013.75,85448013.75,-123.0483547981146,0.0,0.0083373038334494,23.209541758132108,-22.060510954097115,-0.6115482008960027,0.0,0.0,0.0,15.123038605230386,-20.05224375,0.0,0.172854766308237,Asset Management,Financial Services,-0.020844865488937,0.0069303494620828,15.748194271481944,-0.3027339852324885,-0.2630213530233486,0.0,0.0792516092299419,-0.0096722086024726,9.845036993626842,0.0044486795618629,-0.001718540952367,10.24410770534864,0.1500406467040913,0.1136490886527555,0.0,0.2074564040889958,0.1349943374858437,0.24112056028014,-1.0
AAME,2017,Q1,2017Q1,2017-05-12,2017-03-31,81728000.0,104788000.0,5.2359534064213,0.4927197581528486,-0.0015705057597055,1.863425978704485,-92.4524886877828,0.7639487385610529,0.0,0.0,0.0,0.1751509872241579,-13.116353715294496,1.0,-1.180272774732446,Insurance—Life,Financial Services,-0.0032275495450761,-0.0020657873828062,0.0620092915214866,-0.0079117170934129,-0.0050388745753437,1.924949290060852,0.6405298438800695,-0.011251353767519,-0.0340797820066113,-0.0213402297649006,-0.0148423119406513,-0.0118591588687028,-0.0447350201986616,-0.0387144597760731,-0.0947841848126147,-1.163946587537092,0.0956806315421319,-1.2354138398914518,0.0956806315421319
AAN,2017,Q1,2017Q1,2017-05-03,2017-03-31,2120997320.0,2257223320.0,21.03526458958468,0.1846900190666051,0.0287425013701051,2.511381533922046,9.94839268292683,1.413816302302437,0.0367166979362101,0.0685345155933391,0.0009226791479397,1.9375799826711768,23.13806844338748,0.9201045759063364,1.4666666666666668,Rental & Leasing Services,Industrials,0.0203087540255532,0.0355287619659603,5.812377420325477,0.1047156250518024,0.0631102333302547,0.7494309065566898,0.3217981134577311,0.0149567329099761,0.7227417829631109,0.0120391885954027,0.0209289852384,1.969813250615811,0.0572701124812638,0.0358998538617572,-0.0160520382097043,1.4640562156164765,0.0623935472995921,1.3447782167192512,0.0937043016125241
AAOI,2017,Q1,2017Q1,2017-05-09,2017-03-31,1044277700.0,1013158700.0,14.849607484675772,0.0776686088579153,0.0673558659485796,10.852570044895243,13.192653747031178,3.781244727037038,0.0,0.952159017790376,0.0,1.8711791685160528,1800.4787931034482,0.4309943465247755,0.2987012987012987,Semiconductors,Technology,0.0538291633344758,0.0716543615777067,2.8735315875129457,0.2526916361822414,0.2056555537080146,0.3311438844492401,0.2617442727119409,0.0134861679977528,0.2031952424159744,0.0096957298929677,0.009094990645715,0.246482748868889,0.066072083767636,0.0381054948151995,-0.0863613050100006,0.3911423550087873,0.1333804475853945,0.5346503408230245,0.2864321608040201
