Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-12-31,2022-12-31,340891794.0,234497086.0,1918700.0,440753.0,106394708.0,0.0,-10312196.0
2022Q2,2022,Q2,2022-06-30,2022-06-30,404433359.0,274369457.0,1573121.0,6099354.0,130063902.0,0.0,21626069.0
2021Q4,2021,Q4,2021-12-31,2021-12-31,530082167.0,381814743.0,1901522.0,80864.0,148267424.0,0.0,129071355.0
2021Q2,2021,Q2,2021-06-30,2021-06-30,480844013.0,336511060.0,0.0,0.0,144332953.0,0.0,83767672.0
2020Q4,2020,Q4,2020-12-31,2020-12-31,396143119.0,278287183.0,0.0,0.0,117855936.0,0.0,25543795.0
2020Q2,2020,Q2,2020-06-30,2020-06-30,363965595.0,250508060.0,0.0,0.0,113457535.0,0.0,-4225643.0
2019Q4,2019,Q4,2019-12-31,2019-12-31,462297156.0,327787786.0,0.0,0.0,134509370.0,0.0,73054083.0
2019Q2,2019,Q2,2019-06-30,2019-06-30,468096309.0,318772333.0,0.0,0.0,149323976.0,0.0,64038630.0
2018Q4,2018,Q4,2018-12-31,2018-12-31,400155554.0,273616269.0,0.0,0.0,126539285.0,0.0,18882566.0
2018Q2,2018,Q2,2018-06-30,2018-06-30,446486876.0,314188025.0,0.0,0.0,132298851.0,0.0,-7947783.0
2017Q4,2017,Q4,2017-12-31,2017-12-31,476229000.0,327908015.0,0.0,0.0,148320985.0,0.0,-90233.0
2017Q2,2017,Q2,2017-06-30,2017-06-30,483803095.0,326883940.0,0.0,0.0,156919155.0,0.0,-9958328.0
2016Q4,2016,Q4,2016-12-31,2016-12-31,476091374.0,329121159.0,0.0,0.0,146970215.0,0.0,-80844.0
2016Q2,2016,Q2,2016-06-30,2016-06-30,519065656.0,357688507.0,0.0,0.0,161377149.0,0.0,-7180400.0
2015Q4,2015,Q4,2015-12-31,2015-12-31,480299625.0,338332602.0,0.0,0.0,141967023.0,0.0,-81132.0
2015Q2,2015,Q2,2015-06-30,2015-06-30,465894283.0,318185447.0,0.0,0.0,147708836.0,0.0,-8593957.0
2014Q4,2014,Q4,2014-12-31,2014-12-31,487977294.0,348992986.0,0.0,0.0,138984308.0,0.0,-62840.0
2014Q2,2014,Q2,2014-06-30,2014-06-30,469365184.0,325683927.0,0.0,0.0,143681257.0,0.0,-8244415.0
2013Q4,2013,Q4,2013-12-31,2013-12-31,400300513.0,275445795.0,0.0,0.0,124854718.0,0.0,-63236.0
2013Q2,2013,Q2,2013-06-30,2013-06-30,457690025.0,308979724.0,0.0,0.0,148710301.0,0.0,-8763396.0
2012Q4,2012,Q4,2012-12-31,2012-12-31,426825574.0,301206683.0,0.0,0.0,125618891.0,0.0,-73474.0
2012Q2,2012,Q2,2012-06-30,2012-06-30,438656968.0,305649793.0,0.0,0.0,133007175.0,0.0,-187135433.0
2011Q4,2011,Q4,2011-12-31,2011-12-31,388818867.0,275750114.0,0.0,0.0,113068753.0,0.0,-186149538.0
2011Q2,2011,Q2,2011-06-30,2011-06-30,384158042.0,293811193.0,0.0,0.0,90346849.0,0.0,-196829390.0
2010Q4,2010,Q4,2010-12-31,2010-12-31,344208261.0,279071419.0,0.0,0.0,65136842.0,0.0,-207246251.0
2010Q2,2010,Q2,2010-06-30,2010-06-30,312778883.0,239816359.0,0.0,0.0,72962524.0,0.0,-226955397.0
