Year,Date,FillingDate,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Price,MarketCap,AvgVolume,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2013,2013-12-31,2013-12-31,3222846900.0,0.3271493661538462,0.0,-2.6415452818239387,169.85048206078045,-63.74992319974871,168.39830884493463,0.0,0.0,0.0,2.3059154929577463,-46.661565265622855,0.5991695943787928,0.0,Credit Services,Financial Services,2.2499,199370389,53606,YRD,-1.6910602067707277,-2.6415452818239387,2.687323943661972,-2.6643244969658255,-2.6643244969658255,0.5620645978467383,0.634705047638354,2.5166702401711563,-0.1447382465759044,1.6216888222740058,2.5166702401711563,-0.4565947589189734,2.523478543308283,2.5233217690945056,0.23802981512671484,0.0,1.9209878641000036,0.0,0.0
2014,2014-12-31,2014-12-31,3314311654.0199995,3.818558582564103,0.0,-0.1248750416527824,16.759856630930898,-118.8619318501844,14.84288869072196,0.0,0.0,0.0,2.161177246381842,-14.282106223755656,0.8889725018029034,-0.0192772339096022,Credit Services,Financial Services,2.2499,199370389,53606,YRD,-0.06937138449672195,-0.1248750416527824,2.2307291847429984,-0.1408459536575424,-0.14100272787131973,0.8000944129734532,0.49198611646741225,2.5166702401711563,-0.1447382465759044,1.6216888222740058,2.5166702401711563,-0.4565947589189734,2.523478543308283,2.5233217690945056,0.23802981512671484,0.4482136398034365,9.426308332878303,0.4488271447625165,14.469245252434566
2015,2015-12-31,2015-12-31,2248837826.75874,19.45597087733608,0.0,0.2871355690007991,2.281584764235706,10.884639846320054,3.1629084658881714,0.0,0.0,0.0,2.1972997911709,8.286900397528363,0.9256341827364554,7.417832316688974,Credit Services,Financial Services,2.2499,199370389,53606,YRD,0.1296164856744032,0.2905845770319638,2.985916176970521,0.3038003137434956,0.20961509029690845,1.2418797695372845,0.6183547448363972,0.4120106106535815,0.036122544789058075,0.19898787017112515,0.4154596186847462,0.7551869922275225,0.44464626740103796,0.3506178181682282,0.44178535656383133,11.199694232099828,5.861074305968766,15.799122535240302,6.1440285217141115
2016,2016-12-31,2017-04-24,7539563926.589511,36.19606744611026,0.0,0.51333310354624,2.627489985793509,7.620748986104875,3.975752786245419,0.0,0.0,0.0,2.457730652153703,4.083486488637427,0.9443865038537784,2.320846328468549,Credit Services,Financial Services,2.2499,199370389,53606,YRD,0.2333906427828978,0.5217010550399338,3.5798012570055158,0.3350120491378759,0.3447810694964872,1.2353126450113299,0.6769241800999626,0.22619753454544084,0.26043086098280277,0.10377415710849461,0.23111647800797003,0.5938850800349948,0.031211735394380324,0.13516597919957873,-0.0065671245259546485,2.9237463730259634,1.3855035065734207,1.6305845708819997,1.4338311597825086
2017,2017-12-31,2018-04-30,15403254966.79541,49.31284851067727,0.0,0.4419519469105626,3.113718232981033,12.58247839986019,5.811488874708771,0.4412053509921029,0.0,0.0350650592809287,2.6420207573079053,6.523309846020242,0.9246156205182786,0.1953869919565332,Credit Services,Financial Services,2.2499,199370389,53606,YRD,0.18245036618207702,0.4618715558274549,3.7847028713090505,0.302594460028683,0.24746461976963388,1.5314915255721027,0.7372785909837173,-0.07138115663567735,0.18429010515420252,-0.05094027660082079,-0.059829499212478876,0.2049016143035347,-0.0324175891091929,-0.0973164497268533,0.2961788805607728,0.22875802357223857,0.7119720221581839,0.546312292236298,0.6761316125529977
2018,2018-12-31,2019-04-29,2682817161.3166,83.78163805716412,0.0255909475509194,0.1313254683955449,0.8040143841361119,4.675277038000631,0.882488713691099,0.1103097956248933,0.0,0.0235942800241131,4.692642969596963,-5.180118983354692,0.8853701869224058,-0.3068847199322668,Credit Services,Financial Services,2.2499,199370389,53606,YRD,0.12855454948553177,0.18875645368568209,4.821026355301683,0.14909598898932666,0.17197149550734353,0.4682985117296512,0.7475340556077343,-0.3106264785150177,2.0506222122890576,-0.05389581669654525,-0.2731151021417728,1.0363234839926325,-0.15349847103935635,-0.07549312426229035,-1.0631930138424515,-0.2953659580268891,0.013958707279893926,-0.5003967480372746,-0.029078905575061632
2019,2019-12-31,2019-12-31,664534494.0231123,48.48396540525688,0.0289360334449195,0.1202488216258172,0.4155014787446351,3.098176197719745,0.7973752183192568,0.0,-15.798821768772122,0.0,10.029742482264064,18.055991759577545,0.9228154030552466,-0.203430584665235,Credit Services,Financial Services,2.2499,199370389,53606,YRD,0.11843702333164603,0.2573692286791579,10.169497925972255,0.08511539804177522,0.1341116360813965,1.1730470881429993,0.8831226491022967,-0.011076646769727708,5.337099512667101,-0.01011752615388574,0.06861277499347582,5.348471570670572,-0.06398059094755144,-0.03785985942594702,0.7047485764133481,0.19553592211916968,0.5330370016126025,-0.12482518483869275,0.5978741767433449
2020,2020-12-31,2020-12-31,-424193384.64354825,41.903762987564335,0.0122129081071693,0.0632674105700396,0.4956790638972437,-2.8348860124553976,0.5198613787135256,0.0,0.0,0.0,4.703942111256083,7.31948452646028,0.7211780425960673,-1.6198547215496368,Credit Services,Financial Services,2.2499,199370389,53606,YRD,-0.10336046699520296,-0.18337999356215906,4.9228509948013075,0.0702624103916191,-0.17484973354110916,0.7741792282214617,0.5911388304798402,-0.0569814110557776,-5.325800371007981,-0.22179749032684898,-0.44074922224131696,-5.246646931170948,-0.014852987650156121,-0.30896136962250564,-0.3988678599215376,-1.5994646987610883,-0.5402040947063312,-0.6204403746279422,-0.6406705936251879
2021,2021-12-31,2021-12-31,-223624815.41592216,57.0482986830975,0.1422197213235066,0.1643388469330721,0.3439574822611251,1.4910368259179985,0.3194522259328926,0.0,0.0,0.0,11.617998400021694,10.351756758502551,0.8300870782006593,2.5768229166666665,Credit Services,Financial Services,2.2499,199370389,53606,YRD,0.13347012186928253,0.2142483809789291,11.774509595027283,0.25623072630227056,0.23068342530665403,0.6052160436982208,0.5785856599443887,0.10107143636303251,6.914056288765611,0.2368305888644855,0.3976283745410881,6.851658600225975,0.18596831591065147,0.4055331588477632,-0.16896318452324088,2.491139635192018,0.13023017383811353,3.1216874957342022,0.30091240620450216
2022,2022-12-31,2022-12-31,-2670186305.160349,71.35797442044341,0.0940862302961717,0.1715348335679567,0.2325100578345351,0.6683430218321903,0.1324172536670679,0.0,0.0,0.0,4.88596245222394,0.4320059283500623,0.7738203935224275,0.1568951279933939,Credit Services,Financial Services,2.2499,199370389,53606,YRD,0.13997864363037196,0.1981276819559817,5.13880004659726,0.4293479336869872,0.34789030518659997,0.41541364323516583,0.4023643129557485,0.007195986634884605,-6.732035947797754,0.006508521761089431,-0.016120699022947382,-6.635709548430023,0.17311720738471664,0.11720687987994594,-0.18980240046305497,0.15671781944347637,-0.2329891787029227,0.28522646753525194,-0.2849802976590977
