Symbol,Year,Date,FillingDate,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Price,MarketCap,AvgVolume,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
A,2014,2014-10-31,2014-12-22,12900820000.0,15.90990990990991,0.2550087711199335,0.0804385068641535,1.88609368285346,26.124642857142856,2.48524348810872,0.3492063492063492,3.16044776119403,0.0133669329420467,2.356639247943596,26.021383399209487,0.5146827102134365,-0.3,Diagnostics & Research,Healthcare,118.36,34960703360,2023500,0.0465330994368017,0.0951302378255945,3.2314923619271445,0.1190373871938117,0.0721959604641168,1.0437901094752735,0.6445388237466532,-0.019942373176493,0.1256779495665672,-0.0212190997022586,-0.0418353316030849,0.1210054705413767,-0.0211867354838644,-0.0345572096921791,0.0227912445490534,-0.3038674033149171,0.0293423768799764,-0.1261829652996845,0.0164073550212164
AA,2014,2014-12-31,2014-12-31,6996870870.4,58.10855263157895,0.0183083511777301,0.5295995984232891,0.5264220636190766,-27.0346518375,0.6529739475799604,0.0,7.0273151232511655,0.0,0.3575868372943327,17.38912278994975,0.1976876854035141,0.9123349631159609,Aluminum,Basic Materials,34.14,6090609867,4536116,-0.0137044967880085,-0.0241532220020756,1.06654478976234,0.0800182551152354,-0.0194721229177759,0.5290121709595245,0.7038008565310493,0.5295995984232891,0.3575868372943327,0.1420235546038544,0.2503066327011982,0.0,0.0788252224261397,0.2118966832541798,0.0,0.9119972499140598,0.0456533842360614,69.13333333333334,0.695368558382257
AACG,2014,2014-03-31,2014-03-31,-194279160.83594552,18.22530407079646,0.0,0.0580894208968902,0.3058944896272562,4.313904554024544,0.2856767641291413,0.0,0.0,0.0,4.934963454706818,3.544899289867568,0.5100186114076681,0.2099999999999999,Education & Training Services,Consumer Defensive,1.41,44536119,12793,0.0555260502062952,0.0662223191430201,5.160020503057247,0.1075695907605901,0.0709089609648131,0.1926351486731935,0.7830611173931695,0.0028360661647503,0.6474942933488421,0.0048334919912851,0.0044246065599222,0.7013053700097487,0.0338983791078998,0.0076159667056795,-0.0264335817109737,0.1753036346534103,0.0490703176114891,0.5317796763890906,0.1031491025300868
AADI,2014,2014-12-31,2015-02-27,162664947.0,-0.0859110451833549,47.50142504275128,-0.2403563643256563,0.0,-5659.043587331452,-1047.595216749118,0.0,0.0,0.0,0.0328313703962471,-6963.651603498543,0.0,-0.0488214873012973,Biotechnology,Healthcare,6.35,155174950,119009,-5.453353600608018,0.1851187750337007,0.0328313703962471,0.0,0.0,-1.6124766997116893,0.0,-0.0065273369859039,-0.0144003529640234,-2.337675586262123,-0.0351368551074753,-0.0144003529640234,0.0,0.0,0.1582610540269819,-0.0488214873012972,4.095809523809524,-0.019338126925997,0.0
AAIC,2014,2014-12-31,2015-02-09,379085250.043,32.03272963129272,0.0099639082334015,0.0,7.25796431934843,89.5774689356735,0.8307128773067387,11.669633859590192,0.0,0.1302742084392926,0.0,7.624649750436025,0.0,-0.9052287581699346,REIT—Mortgage,Real Estate,4.57,129607028,336629,0.0014831277405418,0.0092736810626261,0.0,0.0,0.0810244406945729,5.252786465472126,0.018304695815582,0.0,0.0,-0.021050706496526,-0.0803575083659639,0.0,0.0,-1.527724949450166,2.275159378771197,-0.8796223287034229,1.3901122133680273,0.0,0.0
AAL,2014,2014-12-31,2015-02-25,55387165280.0,2.8168974822149373,0.4090379474994859,0.1913404719753871,0.9021609678780774,13.350855405968078,19.038676536368136,0.0499653018736988,31.811752988047807,0.0037424794407827,0.6754000744324525,-17.246600304796054,0.251137162954279,1.2307692307692308,Airlines,Industrials,18.57,12123665464,25640855,0.0658426812272966,1.426026719445819,0.9015258652772608,0.0996248534583821,0.0675732708089097,20.658090054428506,0.9743894359278976,0.0742495662044658,-0.107665259480339,0.1092222166830892,0.7544778362528494,-0.135921621322768,0.0264094326005876,0.1361519642987949,26.809316711330737,2.571428571428572,0.594809856784953,1.1700715015321757,0.7602300739523419
AAMC,2014,2014-12-31,2015-03-02,908781516.16,-78.3021687309458,0.1173913263964403,1.6546131303278264,1.657181267475868,11.7542438070343,-3.960554414087863,0.0,0.0,0.0,6.348154618912426,-5.182378092036732,0.8389290759701203,10.323008849557525,Asset Management,Financial Services,56.405,99183680,23170,0.0216173590881726,-0.3369467640034553,7.185499017252675,0.579310556629136,0.1409857830653582,-1.8297622475538768,0.1533300636288359,-2.8037423073379566,6.101987502727651,0.0253843400376254,0.365042625916969,6.9227261412461605,0.1098789130039439,0.2149000408505837,-83.01504076214273,12.275080294728888,4.911157659544756,6.294770347453594,4.8769880016549445
AAME,2014,2014-12-31,2015-03-27,111325629.67,4.46886013593621,0.4397377579083195,0.0321170423321467,0.5649474790916361,21.21052588487585,0.9017959563318778,0.2945823927765237,0.0,0.0138885001897371,0.2314728465726651,288.22892536809815,1.0,-0.6041666666666666,Insurance—Life,Financial Services,1.9,38697680,4303,0.0577401822139384,0.0425164355295359,0.0914421331844199,0.0294851522056745,0.026635241490852,2.0424492538029657,2.1678114776533763,-0.0454125887303511,-0.0886568770595966,-0.0641576280050396,-0.0666912096001121,-0.0952583744297932,-0.0382784552419123,-0.0400157027610936,-0.1220260600377312,-0.5980765741244783,0.0057568226209265,-0.5623772978761378,0.0057568226209265
AAN,2014,2014-12-31,2015-03-02,2815311880.0,16.90319683908046,0.2418716857887599,0.0498330724678211,0.8119577328814097,28.2844692137589,1.8085336336687312,0.0999961653010877,0.326207508150634,0.0035353735841874,0.7594696602490775,-22.923937136759665,0.8698837056126086,-0.3164556962025316,Rental & Leasing Services,Industrials,13.78,425921886,321749,0.0318428846113143,0.0639408722858046,4.485122567552721,0.0517088592963773,0.0287068400239391,1.0080113050777224,1.1092438103518172,-0.0482008251653979,-0.2859021437430554,-0.034196730620059,-0.0419099316437965,0.1583033015360664,-0.0335727822811359,-0.0252913368562705,0.4051733182307808,-0.3516566389869557,0.2195476568614684,-0.2605510749161738,0.265873066728181
AAOI,2014,2014-12-31,2015-03-05,158268540.0,8.038862095477738,0.1628954102466379,0.0338773189800014,1.230554009612952,37.47946299322905,1.3957199248774044,0.0,2.551894612196566,0.0,1.5006481348120408,-4.312046095575791,0.3391823624558256,3.0,Semiconductors,Technology,8.34,243492138,1322227,0.0233189960254804,0.0372395923903592,2.329972634307936,0.0393870401459574,0.0328327545630859,0.5969637950822523,0.7102357488974792,0.037231337246837,0.1675964411335708,0.0359791615260792,0.0595298091096071,0.3345300759957257,0.0433016581200469,0.0507609398124994,-0.1636938138718831,4.046230440967283,0.6633811078241355,17.736156351791532,0.9214000347403162
AAON,2014,2014-12-31,2015-02-27,1205228652.41,3.1757190779910984,0.0,0.2528034173448937,3.4440215659150994,27.79067558335976,7.050371726885712,0.2186693237918384,6.594157052474879,0.0078684421735602,2.0301313417460727,33.9450280042598,0.3038347337520557,-0.2079207920792078,Building Products & Equipment,Industrials,95.18,5163771986,318708,0.1894241947176739,0.2536955859794667,3.068925151593192,0.1908554621943074,0.1239272343554425,0.3392987435294928,1.52851143417254,0.0259123460390033,-0.0728717687166433,0.015146888317867,0.0248983451716961,-0.0586863984081844,0.0170216202562118,0.0070093792143825,0.0264643559994817,0.1760726556049751,0.1095534657781652,0.2181997313031795,0.205708749109052
AAP,2014,2014-12-31,2015-03-03,13148830960.0,27.46273240827072,0.205578925237976,0.1478824474041334,1.1800866509594152,23.523736060345264,5.799859884008884,0.0355996557484939,1.3691413795687275,0.001513350415817,0.1828704062391632,24.17382130705761,0.4524254253488545,0.2612781954887217,Specialty Retail,Consumer Cyclical,68.8,4089740526,2468909,0.0620199443431204,0.2465535180776789,1.266619397039753,0.0865219449969884,0.0501657835274187,2.9753908309501367,1.2362997242776574,-0.0128202556638722,-0.319905035612554,-0.0083796801519623,-0.0118271098717078,-0.1763079915275316,-0.0151622116480894,-0.0101620915857273,0.3051918802805371,0.260535841003885,0.5158828078537513,0.2898482246432779,0.3694382109536288
AAPL,2014,2014-09-27,2014-10-27,634572379000.0,4.582436950873311,0.1522392694930533,0.2641344804328929,3.3541474274460463,15.518131586940015,5.496529525670794,0.2815995950392306,53.17764092846992,0.0181464884133489,0.8242340184087756,12.287001583166331,0.3858803577778386,0.1338028169014085,Consumer Electronics,Technology,188.61,2966590185462,56980281,0.1704199897342552,0.3542004715501089,1.0801128483167317,0.2872233923247353,0.2161437676085232,1.0783974468161404,0.7884566444817308,0.0066182297137513,-0.5772731509530825,-0.0085027155797544,0.0544246740932294,-0.5985256600895168,0.0005286407010737,-0.0005609307707407,0.4029488393810336,0.0667710667710667,0.0695395237259376,0.0715116635033368,0.0969302065190345
AAT,2014,2014-12-31,2015-02-20,2677111226.0600004,17.490088157962276,0.5473435982370651,0.0458542818920418,6.437143177153847,76.92853585493657,2.2761463315939148,2.4963688177973893,0.0,0.0324504917460637,1.1720761945301692,-42.8450765701559,0.6491115384615385,0.3421052631578947,REIT—Diversified,Real Estate,19.96,1534892104,444395,0.0112042567523723,0.0295878025793448,1.3670675038132738,0.3218038461538461,0.083676923076923,1.5982336533374677,0.1338990051303918,0.0017222517254158,-0.1607992850321857,0.0028984049468864,0.0061186555641053,-0.1818833795287429,0.00383178500673,0.0240039872233687,-0.1686831761380538,0.4294349540078843,0.0193799817295741,0.0316642211563359,0.0224024813565072
AAU,2014,2014-12-31,2014-12-31,64467170.413073406,0.597556942440586,0.0,-0.1699319410694073,0.0,-4.848253546119219,1.832644426365919,0.0,0.8939869271530891,0.0,17.119208666772334,-7.352268022306816,0.0,-0.6428571428571428,Gold,Basic Materials,0.1365,18730665,437640,-0.3565718657378917,-0.378000945893776,17.904096738164835,0.0,0.0,0.06009750688417,0.0,-0.0537746526456163,4.942312540599076,-0.1809605371276398,-0.1983664338191645,5.350459067018109,0.0,0.0,0.0371879173024604,-0.7415962596520497,-0.1471669054611102,-0.4374758842365502,0.1903523517584627
AB,2014,2014-12-31,2015-02-12,2433880660.0,16.812772463378856,0.0,0.0,12.300435661683318,13.828551218379108,1.5363319795270074,1.0105633413341888,0.0,0.0730780343779672,1.2848307525066207,13.82121308938146,0.0,0.0877192982456141,Asset Management,Financial Services,31.68,3591751680,270357,0.111072479009664,0.1110985493176693,1.1015878155682253,0.0,0.8894956143587321,0.0002347143796351,0.1248713059588719,0.0,0.3209609140933007,0.0031589600542803,0.0031304005152205,-0.7520541228670228,0.0,-0.0007212624431957,-0.0002715229073505,0.0925185194136626,0.0934044063858169,0.0,0.0
ABB,2014,2014-12-31,2015-03-05,50639200000.0,7.110576923076923,0.6253175275190517,0.0988468511964233,1.214943509917148,18.655050115651505,2.9744421906693708,0.7097147262914418,5.322730654761905,0.0380441071930433,1.1454428754813863,17.166087264987585,0.2815716796384634,-0.0661157024793389,Electrical Equipment & Parts,Industrials,37.13,69020585106,1657499,0.0578011497838584,0.1594443420001229,1.6037227214377408,0.1048958071805171,0.0651267888526236,1.7249369967422703,0.8875172690405099,-0.0039166898139804,0.0281415261560489,-0.0001840366342507,0.0102313641652369,0.0190150752608291,6.403505281694921e-05,-0.0014713759342239,0.1800178405156938,-0.0692500897021887,-0.0482221372586503,-0.0476407567813995,-0.0647931954636424
ABBV,2014,2014-12-31,2015-02-20,110803517820.64,1.094640994548681,0.5449232221294514,0.1524676426847637,5.217460812657315,58.70378682110485,59.7821571875086,1.5,3.9377224199288254,0.0255520142945996,1.1109649122807017,35.45812659878788,0.7782565130260521,-0.5703125,Drug Manufacturers—General,Healthcare,134.49,237279368556,5854040,0.0643990271172904,1.0183696900114811,1.4112280701754385,0.1708917835671342,0.088877755511022,14.813432835820896,0.7245798090536174,-0.0757411659576779,-1.0256828562903113,-0.0769805194269934,0.099402637473636,-1.1833350930750342,-0.1305451509725144,-0.1308135696619423,9.313432835820896,-0.5702519379844961,0.0622671633847791,-0.3977754237288136,0.0932507565627419
ABC,2014,2014-09-30,2014-11-25,17762588100.0,8.606785505372372,0.0926813598045307,0.0831133029927786,0.146990026112677,63.56776196814281,8.981285748523556,0.7757013064047106,13.566298442188671,0.0122027468387742,0.4708011983656963,14.662157127411788,0.024942609140234,-0.3641304347826087,Medical Distribution,Healthcare,192.83,39001604513,1318968,0.0128405001945227,0.1412868012094645,0.973915894113446,0.0065140895442014,0.0023123360263389,10.003216313156685,5.553042485288184,-0.0615685123988628,-0.0189509877379905,-0.0100843530639411,-0.0456764210412569,0.0059914577998655,-0.0036997293292764,-0.0026184405463859,2.8477345683959445,-0.3625097127784425,0.3593708430640322,-0.133031091975837,0.1892269737170027
ABCB,2014,2014-12-31,2015-03-16,645322513.76,14.092046518368075,0.0357203986944019,0.0,3.3429820584691994,17.198448306174626,1.819466034729584,0.1110967641969888,0.0,0.0064596969574925,30.750625,-58.90981988146837,1.0,0.9466666666666668,Banks—Regional,Financial Services,34.48,2392012210,460301,0.0095918408293921,0.1057924530363797,138.16575,0.0,0.1943769576740824,10.02942124646202,0.049346594082798,0.0,-49.718875,0.0041338485296928,0.0425841700926381,-163.86825,0.0,0.0713664005686219,-0.5514457597489244,0.934409031871316,0.2241817936018287,0.0,0.2241817936018287
ABCM,2014,2014-06-30,2014-06-30,625643045.8081784,0.9096932065443942,0.0,0.1871694247287693,5.321608123295704,20.000618176183828,3.764074327297836,0.4245851079453664,2.5465329085609705,0.0212285992465448,4.218868821292776,20.13189385353689,0.7063866702096065,0.0625,Biotechnology,Healthcare,24.28,5577674634,1598816,0.1647918138958537,0.1881978993919292,5.40215066539924,0.3385044625412257,0.2660721821904747,0.1420342730790492,0.619350029526511,-0.0044182659141732,1.1563583936191195,0.0014340204115577,-0.0035954725843212,1.3804054899362503,-0.0121166198933519,-0.0011651056677319,-0.0320350375148654,0.0424704513442341,0.0470353337806654,0.0108523151605675,0.042430742970498
ABEO,2014,2014-12-31,2015-03-31,-416995.0,61.96922126717793,0.265347967675793,-0.3397352430555556,7.246491891891892,-0.2503176114721039,1.3918199750830564,0.0,0.0,0.0,3.987232574189096,-4.160772811918063,1.0,-2.5782815738081952,Biotechnology,Healthcare,4.06,89574156,170411,-1.6148836087323604,-5.5602159468438535,3.987232574189096,-3.384864864864865,-28.949189189189187,2.443106312292359,0.0557833795682064,-0.597127488809666,3.9316584195188575,-8.872632385241332,-5.259180694120395,3.923065628535709,-1.521985334992191,-31.127935516319454,2.443106312292359,-7.01888064733648,-0.5470127326150832,0.176919032597266,-0.5174752217005738
