Quarters,Year,Quarter,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2012Q1,2012,Q1,2011-10-31,2011-10-31,455865428.64,371974606.47,-1.8850029127315135,0.0,0.0,32.96099040573725,-46.10015389861525,-6.026515886672286,-6.672000491880135,0.0,0.0361820944597787,0.0004204291372585,15.730182129917072,1.0,0.0,Asset Management,Financial Services,RCS,-0.0012135530439959324,0.0326816473320564,0.3875856070146351,0.9333685599452165,-0.17874663975214694,-0.0201813008668034,0.006789235566490454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05345413514196605,0.0,0.0
2012Q2,2012,Q2,2012-01-31,2012-01-31,473522188.2000001,371974606.47,-1.8850029127315135,0.0,0.0,34.23764848483271,-47.8857232397588,-6.25993727664903,-6.672000491880135,0.0,0.0348329316155157,0.0004204291372585,16.339449747625128,1.0,0.0,Asset Management,Financial Services,RCS,-0.0012135530439959324,0.0326816473320564,0.3875856070146351,0.9333685599452165,-0.17874663975214694,-0.0201813008668034,0.006789235566490454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012Q3,2012,Q3,2012-04-30,2012-04-30,457853755.125,371974606.47,-1.4560368436161355,0.0,0.0,36.06137804332575,6.315575093261733,-7.798566396025617,0.4739839063058566,0.0,0.018762499824108,2.5448347642908853e-05,345.35764617518697,1.0,8.305194805194805,Asset Management,Financial Services,RCS,0.010185964690773638,-0.3087037316817802,0.38876071361608644,0.9257864738137156,1.4274780012433335,-0.0201813008668034,0.007135636893809685,0.0,-0.0003949807896155912,0.011399517734769571,-0.34138537901383664,0.0011751066014513145,-0.007582086131500909,1.6062246409954803,0.0,8.331276416815019,-0.08198863768236658,-0.08944597181326697,-0.08198863768236658
2012Q4,2012,Q4,2012-07-31,2012-07-31,477409816.0,371974606.47,-1.4560368436161355,0.0,0.0,37.60164826358229,6.5853288510981,-8.131662362742695,0.4739839063058566,0.0,0.0179939345863806,2.5448347642908853e-05,360.1087213310624,1.0,0.0,Asset Management,Financial Services,RCS,0.010185964690773638,-0.3087037316817802,0.38876071361608644,0.9257864738137156,1.4274780012433335,-0.0201813008668034,0.007135636893809685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013Q1,2013,Q1,2012-10-31,2012-10-31,467560221.37,371974606.47,-0.9045889493565408,0.0,0.0,40.96903528640064,5.417112875427085,-12.72401128511174,0.638936644742254,0.0,0.0294869545565764,0.0001859572539103,-3.1282023112437125,1.0,0.1777777777777778,Asset Management,Financial Services,RCS,0.0,-0.5872136864098747,0.22043221815346298,0.9159306260567883,1.8907227996043294,-0.0201813008668034,0.0,0.0,0.00016050890626739114,-0.010185964690773638,-0.2785099547280945,-0.16832849546262346,-0.009855847756927272,0.46324479836099597,0.0,0.19057235345434087,-0.10112902652877999,-0.1106983340508037,-0.10112902652877999
2013Q2,2013,Q2,2013-01-31,2013-01-31,480965510.08,371974606.47,-0.9045889493565408,0.0,0.0,42.14364707132785,5.572425407911094,-13.088817864094096,0.638936644742254,0.0,0.0286651053164015,0.0001859572539103,-3.217890127291533,1.0,0.0,Asset Management,Financial Services,RCS,0.0,-0.5872136864098747,0.22043221815346298,0.9159306260567883,1.8907227996043294,-0.0201813008668034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013Q3,2013,Q3,2013-04-30,2013-04-30,475120670.28,371974606.47,-1.2143067432111383,0.0,0.0,43.53438670909291,35.28213566523426,-9.58571634809417,2.589633221360187,0.0,0.0183494647683127,0.0002975532727826,-50.20709343058567,1.0,-0.8443396226415094,Asset Management,Financial Services,RCS,0.0,-0.0679218828973807,0.1373179659608943,0.9126804717782359,0.3084732959631333,-0.0201813008668034,0.0,0.0,0.00011159601887229998,0.0,0.519291803512494,-0.08311425219256868,-0.003250154278552464,-1.582249503641196,0.0,-0.8439803178479859,-0.043709863731319104,-0.047103232606112475,-0.043709863731319104
2013Q4,2013,Q4,2013-07-31,2013-07-31,430629129.85,371974606.47,-1.2143067432111383,0.0,0.0,39.45771303959881,31.97822433575785,-8.688084834398067,2.589633221360187,0.0,0.020245286246745,0.0002975532727826,-45.50557007669062,1.0,0.0,Asset Management,Financial Services,RCS,0.0,-0.0679218828973807,0.1373179659608943,0.9126804717782359,0.3084732959631333,-0.0201813008668034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014Q1,2014,Q1,2013-10-31,2013-10-31,435511356.2,371974606.47,-1.167378495100652,0.0,0.0,36.6629238235023,10.19783796018212,-9.080174120464727,1.0848130779190042,0.0,0.0265941928611412,0.0003983261039615,5.537573294960159,1.0,2.1515151515151514,Asset Management,Financial Services,RCS,0.0,-0.2226004707056201,0.15803942609238913,0.919149964285098,0.8987915861836154,-0.0201813008668034,0.0,0.0,0.00010077283117890002,0.0,-0.1546785878082394,0.02072146013149484,0.006469492506862129,0.5903182902204822,0.0,2.171336438956912,0.08843097662595602,0.09614626830278848,0.08843097662595602
2014Q2,2014,Q2,2014-01-31,2014-01-31,415790087.24,371974606.47,-1.167378495100652,0.0,0.0,35.00271595224936,9.736049071419156,-8.668996424443682,1.0848130779190042,0.0,0.0278555775027764,0.0003983261039615,5.286815258961963,1.0,0.0,Asset Management,Financial Services,RCS,0.0,-0.2226004707056201,0.15803942609238913,0.919149964285098,0.8987915861836154,-0.0201813008668034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
