Quarters,Year,Quarter,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2017Q3,2017,Q3,2017-06-30,2017-06-30,143185053.1212,253066053.1212,0.4031782647699602,0.0,0.0,2.158807302131894,40.35655386730552,0.0,0.0,0.0,0.0,0.0,91.90311496867778,0.1595452763622108,0.0,Software—Infrastructure,Technology,IIIV,0.006336121607817645,0.2819453273998729,0.776618367044162,0.04096432771462172,0.013373337755932817,43.498092816274635,0.4737876006314692,0.0152188789534274,0.4632312941990999,-0.0035930881270938844,-0.1598855689764781,0.0,-0.012014356274506921,-0.008023583649578591,0.0,0.0,47.96068587378841,0.0,0.0
2017Q4,2017,Q4,2017-09-30,2017-09-30,143185053.1212,253066053.1212,0.4031782647699602,0.7917366116393196,0.0152188789534274,1.9948042341241867,93.21943562578124,45.51336717139224,0.0,0.0,0.0,0.4632312941990999,139.14971148804665,0.1719723038771785,-0.567079177301891,Software—Infrastructure,Technology,IIIV,0.002743033480723761,0.12205975842339478,0.776618367044162,0.028949971440114797,0.005349754106354226,43.498092816274635,0.5127401047210178,0.0152188789534274,0.4632312941990999,-0.0035930881270938844,-0.1598855689764781,0.0,-0.012014356274506921,-0.008023583649578591,0.0,-0.5670800450958287,0.08221511925941562,-0.23518586676481412,0.1665091665091665
2018Q1,2018,Q1,2017-12-31,2017-12-31,143185053.1212,266973595.88294482,-0.06315113737764988,0.0,0.0,1.8542242799393944,-107.82007012138554,0.0,0.0,0.0,0.0,0.0,26.66388326279329,0.1998161121974592,-1.86458865625,Software—Infrastructure,Technology,IIIV,-0.0021422049870790196,0.0,0.6235061944962175,0.043343132049572006,-0.004299348622783958,0.0,0.49826268466032825,-0.0152188789534274,-0.4632312941990999,-0.004885238467802781,-0.12205975842339478,-0.15311217254794451,0.014393160609457209,-0.009649102729138184,-43.498092816274635,-1.8645833333333333,0.0758160464759888,0.6106833493743985,0.25
2018Q2,2018,Q2,2018-03-31,2018-03-31,148850138.6446896,280881138.6446896,-0.52948053952526,0.7812319821144907,0.0209706700281522,1.9157278555025108,-5.443612443120597,-34.65660969608605,0.0,0.0,0.0,0.3713756697132052,65.22793104499982,0.2260003346246412,-18.80659490457836,Software—Infrastructure,Technology,IIIV,-0.0402188621521445,1.5916181606519209,0.5015364008824457,0.0334109834103399,-0.08798054029009382,-30.91641443538999,0.4571336118138495,0.0209706700281522,0.3713756697132052,-0.03807665716506548,1.5916181606519209,-0.1219697936137718,-0.009932148639232107,-0.08368119166730986,-30.91641443538999,-19.59036144578313,0.006190026029188951,-0.22438004182850313,0.13804277381723914
2018Q3,2018,Q3,2018-08-13,2018-06-30,134128231.243789,166198231.24378902,4.246065022586901,0.2072414206863451,-0.7190600594758345,1.5866403809476315,-59.45400321089939,3.584495343108822,0.0,0.0,0.0,0.4254937163375224,30.019747368797898,0.2102063026402952,0.9881338173153712,Software—Infrastructure,Technology,IIIV,-0.0033837293016558676,-0.015072556722520645,0.5387220499428758,0.03457698495315605,-0.006671713826062269,1.5604906598252224,0.5071754259659227,-0.7400307295039867,0.05411804662431724,0.03683513285048863,-1.6066907173744416,0.03718564906043009,0.001166001542816153,0.08130882646403155,32.47690509521521,0.9174956114686952,0.0879934104686032,0.12596302003081664,0.011958997722095672
2018Q4,2018,Q4,2018-12-07,2018-09-30,209476219.506315,245680219.506315,4.45962215592848,0.2099781891265373,0.0496905256838332,2.4921920634161183,62.7926317464973,5.33004807781774,0.0,0.0,0.0,0.4943650253384766,142.11412449546472,0.2128656918848821,9.999999999999998,Software—Infrastructure,Technology,IIIV,0.004761850384259629,0.021220834075468816,0.626465471598215,0.041580907284689425,0.009922310922870093,1.601587745858884,0.47991344166447797,0.7687505851596677,0.06887130900095417,0.008145579685915496,0.03629339079798946,0.08774342165533922,0.007003922331533373,0.016594024748932363,0.04109708603366169,2.478723404255319,-0.0057135421595533266,0.19568936024632227,0.006865503657850309
2019Q1,2019,Q1,2019-02-14,2018-12-31,212384386.525052,265506386.525052,4.5877337412327535,0.2738904215181143,0.0335921820382543,2.502526117323985,298.2926777037247,5.253138425056938,0.0,0.0,0.0,0.3842951233662082,38.47543234149492,0.2268110477447329,-0.7777777777777777,Software—Infrastructure,Technology,IIIV,0.0009026735364517831,0.0044026712837002225,0.5278981674231308,0.04159400480746571,0.00209737474666541,2.0436804353203066,0.430382571301067,-0.016098343645578897,-0.1100699019722684,-0.0038591768478078462,-0.016818162791768593,-0.09856730417508419,1.3097522776284176e-05,-0.007824936176204684,0.44209268946142255,-0.7865707434052758,0.009696263072109265,0.010014306151645207,0.07584395260451599
2019Q2,2019,Q2,2019-05-14,2019-03-31,199869752.72259,273717752.72259,4.624594212927799,0.3443539787367448,-0.0015701401331681,2.3405596730752745,-45.34250288625,4.863129339463004,0.0,0.0,0.0,0.4547380117365186,41.94538357242183,0.2402510715038527,-6.999999999999999,Software—Infrastructure,Technology,IIIV,-0.005043501343255576,-0.02681330445996253,0.5826938435362339,-0.0023772161978593345,-0.012904887931236387,2.5247329618725516,0.39082101062247426,-0.0351623221714224,0.07044288837031043,-0.005946174879707358,-0.031215975743662753,0.0547956761131031,-0.043971221005325044,-0.015002262677901796,0.48105252655224495,-7.191011235955056,0.006197860206438233,-1.0575070821529744,0.06582160112213621
2019Q3,2019,Q3,2019-08-13,2019-06-30,302245500.5953495,438381500.5953495,7.84587052778574,0.4010109397077889,0.0045147940258892,3.100494451292528,-63.44363992345707,3.827491238053231,0.0,0.0,0.0,0.5172268019446206,77.95860216542417,0.2337740939445852,0.0,Software—Infrastructure,Technology,IIIV,-0.0034698247607394136,-0.015082249547279243,0.7067216233354471,0.012248289445339188,-0.012217514848742858,2.5690098395532313,0.28400413698670046,0.0060849341590573005,0.06248879020810194,0.001573676582516162,0.011731054912683286,0.1240277797992132,0.014625505643198523,0.0006873730824935292,0.04427687768067967,-0.0807622504537205,0.14156732323114035,6.8817733990147785,0.11079157730551764
2019Q4,2019,Q4,2019-11-22,2019-09-30,284898346.1679656,423077346.1679656,5.654890053691547,0.3987895860888286,-0.0015542902945978,2.6242916137135057,-76.58557692687248,3.557982667915097,0.0,63.30216383307573,0.0,0.4669788562508869,30.53900162589405,0.2454726331497209,0.4166666666666666,Software—Infrastructure,Technology,IIIV,-0.002662452548224745,-0.011614401858304297,0.5838229033631332,0.01721596875518137,-0.008566533409480296,2.5834051428071882,0.3107969607961019,-0.006069084320487,-0.05024794569373364,0.0008073722125146684,0.003467847688974946,-0.12289871997231383,0.004967679309842182,0.0036509814392625614,0.014395303253956993,0.2191435768261964,0.11365058523024528,0.5653266331658291,0.16937996401772784
