Symbol,Year,Date,FillingDate,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Price,MarketCap,AvgVolume
A,2011,2011-10-31,2011-12-16,1012000000.0,6615000000.0,1071000000.0,2.85,3529000000.0,0.5334845049,9057000000.0,4308000000.0,5569000000.0,1837000000.0,4741000000.0,898000000.0,4456000000.0,7860440000.0,12.414985590778098,3.03157321720196,0.2412498619852048,0.5071959145775302,0.1617502211684139,12.414985590778098,0.234911792014856,1.3911473922902495,9.093320158102769,2.1361281337047355,0.0,3.43652561247216,0.0,0.7303742961245445,2.3881328252585736,0.1117367781826211,8.584365671641791,0.5334845049130763,0.6101694915254238,-0.6199032878471916,0.6521869391544313,0.4667924313666008,0.2044368600682594,0.47953216374269,0.892226148409894,0.5276519829833951,0.1984784221028581,0.7610940873202225,Diagnostics & Research,Healthcare,118.36,34960703360,2023500
AACG,2011,2011-03-31,2011-03-31,19754016.0,303903811.0,20892212.0,0.88,154687639.0,0.5090019717,435447036.0,364063000.0,325491044.0,67447588.0,71384036.0,344909.0,-107697998.0,-37978245.26789111,16.218243747868662,4.825836677806773,0.0,0.0,0.0491456732832535,16.218243747868662,0.0542598835915761,0.7570814856682034,11.64724928501166,0.6319783903668015,0.0,432.624756095086,0.0,0.6979122278375091,4.671920810570721,0.0453649109234033,3.951703140672228,0.5090019716797826,1.5569620253164556,1.2914170333564785,0.6110975141958482,4.146188691137679,0.3393270395805796,1.5588124760767266,1.6951291643818391,-0.445080927350679,0.0005997682176414,-0.431863677541148,Education & Training Services,Consumer Defensive,1.41,44536119,12793
AADI,2011,2011-12-31,2012-03-30,-22395.0,0.0,-20509.0,-0.0124094764846654,0.0,0.0,6625.0,-68176.0,6625.0,74801.0,74801.0,0.0,0.0,162536085.0,-0.0377775647501009,0.0885683346479325,18.11320754716981,-1.7601501994836892,-0.3957432849644952,-0.0377775647501009,0.3284880309786435,0.0,-7252.521098459478,-2382.3663752640227,0.0,0.0,0.0,0.0,0.055146321573241,-3.380377358490566,-8440.044169611307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biotechnology,Healthcare,6.35,155174950,119009
AAIC,2011,2011-12-31,2012-02-23,15173000.0,30857000.0,0.0,1.96,0.0,0.0,955060000.0,183372000.0,0.0,0.0,771688000.0,0.0,-1363785000.0,88570600.0,23.752849740932643,0.0,0.015705819529663,0.0818009292585563,0.0,23.752849740932643,0.0827443666426717,5.336474705901416,10.85267251038028,0.8979975132517505,1.583668358267976,0.0,0.1459242741134261,0.0323089648817875,0.0,0.0158869599815718,6.040187807204167,0.0,-0.4201183431952662,1.250759663152747,-0.9133867372724586,-0.825899762309192,0.0,-0.4292860904235311,0.0,1.0355849708110398,-0.8900157946856249,12.217534934135514,REIT—Mortgage,Real Estate,4.57,129607028,336629
AAL,2011,2011-12-31,2012-02-15,-1979000000.0,23979000000.0,-329000000.0,-15.83,12297000000.0,0.5128237208,23848000000.0,-7111000000.0,6757000000.0,8630000000.0,30959000000.0,617000000.0,-7586000000.0,8570673950.0,-56.89482737928552,0.7829663962920046,0.3446829922844683,-1.1559555618056532,-0.5440082999538436,-56.89482737928552,0.2783012234566165,0.0264262041786563,-0.3201990651844366,-0.0891117915904936,-1.1227889543203635,18.93354943273906,3.506534142045763,1.0054931231130493,0.5681344148319815,-0.0829838980207983,-0.678451766595289,0.5128237207556612,-3.1878306878306883,-6.24832096734725,-0.3489403251724869,-6.188605107860469,-0.2289798733462913,-3.201698513800425,-2.0681818181818183,0.2603978397253155,-0.2190783727170208,-0.8752321869765769,Airlines,Industrials,18.57,12123665464,25640855
AAME,2011,2011-12-31,2012-03-26,3290000.0,118332000.0,0.0,0.12,118332000.0,1.0,72340000.0,96277000.0,21285000.0,164600000.0,205848000.0,0.0,6179000.0,63572740.0,4.348161864330232,0.1293134872417983,0.5700580591650539,0.4283265992916273,0.0,4.348161864330232,0.0341722322049918,0.3686216746104181,13.25827963525836,0.4530650103347632,0.135258358662614,0.0,0.0102018031285835,1.6357755045617914,0.1796719319562576,0.0454796792922311,4.808172398589066,1.0,0.3333333333333333,-0.6488292201948407,-0.3713253191202917,-0.0250269567603309,0.0836164503988058,0.3196951464099478,-1.0,1.8370277737915877,0.1721505413739637,0.2611941101169479,Insurance—Life,Financial Services,1.9,38697680,4303
AAN,2011,2011-12-31,2012-02-29,113767000.0,2024049000.0,188086000.0,1.43,1647566000.0,0.8139951157,1735149000.0,976554000.0,1224136000.0,604806000.0,758595000.0,862276000.0,918699000.0,2159398680.0,12.503732346576868,2.024014312027328,0.1451869551260439,0.2579693493652168,0.0949864354328057,12.503732346576868,0.1164984220022651,1.029488258436431,18.3158093295947,2.1337628845921475,0.0358012428911723,0.4366154224401468,0.0019546634411248,1.166498669566706,0.598307556472654,0.0655661271740928,9.099913880445795,0.8139951157308939,-0.0069444444444444,0.4600457879468992,0.5397482138305633,0.6235396559003027,0.0818495570340058,-0.0389352571467189,-0.0298944718952765,0.3606144234936131,0.3036506939668147,0.3153773929641438,Rental & Leasing Services,Industrials,13.78,425921886,321749
AAOI,2011,2011-12-31,2011-12-31,-5328000.0,47840000.0,-3734000.0,-0.595318,13372000.0,0.279515050167224,53723000.0,20676000.0,27775000.0,29686000.0,33047000.0,12671000.0,-80972000.0,109969386.48,2.3102094138463736,0.93562622111433,0.4206205908084061,1.0929096537047784,-0.0862893721258059,2.3102094138463736,-0.2576900754497969,1.8633023929765888,-16.73055301801802,4.31129746952989,0.0,2.72022729066372,0.0,0.8904938294585187,0.4750724247119854,-0.0991753997356811,-14.656426583360735,0.279515050167224,-0.4760035801860011,-0.4760040675940382,0.1063541232397061,0.0,0.0325868725868725,-0.5763313609467455,-0.2072421597154866,-0.4760040675940382,0.1063541232397061,0.0,Semiconductors,Technology,8.34,243492138,1322227
AAON,2011,2011-12-31,2012-03-14,13986000.0,266220000.0,23971000.0,0.25,46281000.0,0.1738449402749605,178981000.0,122504000.0,84387000.0,38687000.0,56477000.0,34948000.0,122406000.0,510461951.75,2.2051932856307097,2.181275363817303,0.0255613724361803,0.0373457193234506,0.1226323102484673,2.2051932856307097,0.1141677006465095,1.9003078346855984,36.17188272200772,4.129660678426827,0.4243529243529244,6.293321506237839,0.0117315686223526,1.48742045245026,1.1423217101351877,0.0781423726540806,-53.64792701484623,0.1738449402749605,-0.3421052631578947,-0.0846907324080725,0.2896518365798634,0.499686485377012,-0.1613937812567949,-0.3611948479035352,-0.2672780070304142,-0.4780976649542791,0.0153226562236148,0.3539999178726509,Building Products & Equipment,Industrials,95.18,5163771986,318708
AAP,2011,2011-12-31,2012-02-28,394682000.0,6170462000.0,664642000.0,5.11,3069290000.0,0.4974165629737287,3655754000.0,847914000.0,2293820000.0,2187875000.0,2807840000.0,2043158000.0,1989629000.0,5623503600.0,11.21282729436657,1.0484236987944924,0.1137888380892149,0.490596923744625,0.3277611528105201,11.21282729436657,0.465474092891496,0.8533268011374189,13.340919018348949,6.209852178404885,0.047009997922378,1.5178326884166569,0.0035237450926522,1.687876700675155,0.0904567217048506,0.1079618595780788,9.390463332857754,0.4974165629737287,0.2936708860759494,1.3946127505864137,0.8758666357000481,0.1543886408005688,0.0364618421208145,0.140524717312088,0.1362703078814154,1.0754291603851789,0.5020035522381038,-0.0128499528926067,Specialty Retail,Consumer Cyclical,68.8,4089740526,2468909
