Symbol,Year,Quarter,Quarters,FillingDate,Date,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,MarketCap,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector
A,2011.0,Q4,2011Q4,2011-12-16,2011-10-31,289000000.0,1728000000.0,313000000.0,0.82,921000000.0,0.5329861111,9057000000.0,4308000000.0,5569000000.0,1837000000.0,4741000000.0,898000000.0,4456000000.0,9228960000.0,7886960000.0,12.379310344827584,3.03157321720196,0.2412498619852048,0.5071959145775302,0.047547660935983,12.379310344827584,0.0670844939647168,5.340833333333333,7.983529411764706,2.1422841225626743,0.0,0.8986636971046771,0.0,0.1907916528651871,2.3881328252585736,0.0319090206470133,20.06295652173913,0.5329861111111112,-0.1086956521739131,2.5868794326241136,1.6772908366533863,0.3777412280701754,0.0325112107623318,-0.1242424242424242,0.1138790035587188,0.2618674429019257,0.1768376446483039,0.6979827788333265,Diagnostics & Research,Healthcare
AACG,2011.0,Q4,2011Q4,2011-12-31,2011-12-31,38058297.0,143604339.0,44027207.0,1.66,75413258.0,0.525146096,462239975.0,360028154.0,356225933.0,98808001.0,102211821.0,282540.0,-55152258.0,215943592.0635739,-37364303.9364261,16.072685446428572,3.6052336794061848,0.0,0.0,0.1025468815768387,16.072685446428572,0.105709224618028,1.5037400232285036,1.4185053528772835,0.5997964038767198,,241.35018404473703,,0.310670532119166,3.5182058384118102,0.0823344995205142,0.0,0.5251460960382263,26.666666666666664,4.553376468634853,1.5190344725195992,0.0,0.8828467512846672,25.37967288019169,19.318783306250676,1.7874995733923036,1.1546078511297737,-0.0692014245380476,Education & Training Services,Consumer Defensive
AADI,2011.0,Q4,2011Q4,2012-03-30,2011-12-31,-4144.0,0.0,-4950.0,-0.0022962657089731,0.0,0.0,6625.0,-68176.0,6625.0,74801.0,74801.0,0.0,0.0,162420210.0,162536085.0,-0.0377775647501009,0.0885683346479325,18.11320754716981,-1.7601501994836892,-0.0955155912318616,-0.0377775647501009,0.0607838535555034,0.0,-9798.51652992278,-2382.3663752640227,0.0,0.0,0.0,0.0,0.055146321573241,-0.6255094339622641,106574.94094488188,0.0,0.3460628057440429,0.0,0.0,0.0,0.0,0.3460628057440429,0.0883977900552486,0.0,0.0,0.0,Biotechnology,Healthcare
AAIC,2011.0,Q4,2011Q4,2012-02-23,2011-12-31,6940000.0,11186000.0,0.0,0.88,0.0,0.0,955060000.0,183372000.0,0.0,0.0,771688000.0,0.0,-1363785000.0,167760450.0,91663450.0,23.314939605848696,0.0,0.015705819529663,0.0818009292585563,0.0,23.314939605848696,0.037846563270292,14.997358305024138,6.043243876080691,0.9148640468555722,0.9776657060518732,0.0,0.0404445743916399,0.0117123531505873,0.0,0.0072665591690574,18.7714501510574,0.0,1.586666666666667,1.0015901540597318,-0.9300652605202016,-0.8279320047107094,0.0,1.5960663059348963,0.0,1.0250345048347496,-0.775318403648579,12.075195958225146,REIT—Mortgage,Real Estate
AAL,2011.0,Q4,2011Q4,2012-02-15,2011-12-31,-1095000000.0,5956000000.0,-59000000.0,-17.03,3109000000.0,0.5219946273,23848000000.0,-7111000000.0,6757000000.0,8630000000.0,30959000000.0,617000000.0,-7586000000.0,634371075.0,8571371075.0,-56.83230434174509,0.7829663962920046,0.3446829922844683,-1.1559555618056532,-0.1035356217909919,-56.83230434174509,0.1539867810434538,0.1065095827736736,-0.1448335787671232,-0.0892098263254113,0.0,4.6142625607779575,0.0,0.2497484065749748,0.5681344148319815,-0.0459158000670915,-16.693975657894736,0.5219946272666219,-12.2015503875969,-45.49767944825836,-0.2376148359954659,-7.106440881085051,-0.042795566502463,-5.75925925925926,-2.5128205128205128,-1.6822212467076387,-0.0930023497433294,-1.0178178951918433,Airlines,Industrials
AAME,2011.0,Q4,2011Q4,2012-03-26,2011-12-31,925000.0,30404000.0,0.0,0.043,30404000.0,1.0,72340000.0,96277000.0,21285000.0,164600000.0,205848000.0,0.0,6179000.0,41909780.0,61862780.0,4.5255711196766,0.1293134872417983,0.5700580591650539,0.4283265992916273,0.0,4.5255711196766,0.0096076944649293,1.3784298118668596,11.326967567567568,0.4353041744134113,0.0,0.0,0.0,0.420293060547415,0.1796719319562576,0.0127868399225877,4.584311966746882,1.0,-0.3857142857142858,-0.6743377995759208,-0.2671639408848827,0.0666717507200548,-0.0128571428571428,-0.4571596244131455,-1.0,1.3512609969575708,0.4073238127473049,0.3380361637816475,Insurance—Life,Financial Services
AAN,2011.0,Q4,2011Q4,2012-02-29,2011-12-31,30534000.0,523489000.0,50425000.0,0.4,411881000.0,0.7867997226,1735149000.0,976554000.0,1224136000.0,604806000.0,758595000.0,862276000.0,918699000.0,2026906280.0,2102570280.0,12.85429966697819,2.024014312027328,0.1451869551260439,0.2579693493652168,0.0257150084278101,12.85429966697819,0.0312670881487352,3.871917614314723,16.59548601558918,2.0755700964821195,0.030654352525054,0.1294341950837087,0.0004617875080045,0.3016968571575121,0.598307556472654,0.0175973360212869,-190.5166162233293,0.786799722630275,0.1111111111111112,0.7148417111894693,0.6471232480790523,0.7203900832678082,0.0250513295919764,0.088750222856124,0.0781714383459128,0.533353640636584,0.3724903050355689,0.361270172692088,Rental & Leasing Services,Industrials
AAON,2011.0,Q4,2011Q4,2012-03-14,2011-12-31,871000.0,63402000.0,3022000.0,0.0156,8647000.0,0.1363837102930507,178981000.0,122504000.0,84387000.0,38687000.0,56477000.0,34948000.0,122406000.0,505899951.75,510461951.75,2.2051932856307097,2.181275363817303,0.0255613724361803,0.0373457193234506,0.0154573139543118,2.2051932856307097,0.0071099719192842,7.979242795968581,145.20664516360506,4.129660678426827,3.397244546498278,1.5667563236808972,0.0058489825700996,0.3542387180762203,1.1423217101351877,0.0048664383370301,50.93123444578677,0.1363837102930507,-0.844,-0.7847905120898881,0.3032146502979754,0.499686485377012,-0.3935759870958693,-0.8451830785638109,-0.6571363739505333,-0.8461576529093207,0.1234046685535866,0.3539999178726509,Building Products & Equipment,Industrials
AAP,2011.0,Q4,2011Q4,2012-02-28,2011-12-31,66439000.0,1327572000.0,111918000.0,0.9,650738000.0,0.4901715311862558,3655754000.0,847914000.0,2293820000.0,2187875000.0,2807840000.0,2043158000.0,1989629000.0,5075191440.0,5433274440.0,11.633108330589398,1.0484236987944924,0.1137888380892149,0.490596923744625,0.0549012647005293,11.633108330589398,0.0783558238217555,3.8229123844130486,19.09718478604434,5.9855025863472,0.0001956682069266,0.3312685558336653,2.5614797301124075e-06,0.3631458790717318,0.0904567217048506,0.018173815853036,32.27610411910228,0.4901715311862558,-0.3617021276595744,1.725077324756346,0.8944997969976194,0.1927486839972642,-0.1018146232658802,-0.3705626557274544,-0.3706107299516364,2.5276800528114416,0.4430858236838354,0.022181359265241,Specialty Retail,Consumer Cyclical
AAPL,2011.0,Q4,2011Q4,2011-10-26,2011-09-24,6623000000.0,28270000000.0,8710000000.0,0.25,11380000000.0,0.4025468695,116371000000.0,76615000000.0,44988000000.0,27970000000.0,39756000000.0,776000000.0,62841000000.0,375303975312.0,365488975312.0,2.947655879691472,1.6084376117268502,0.0,0.0,0.0856487095794199,2.947655879691472,0.0864452130783789,13.275697747152458,14.166690899592329,4.898570453723162,0.0,21.76546391752577,0.0,0.2429299395897603,1.346764390418305,0.0569128047365752,64.0669128221236,0.4025468694729395,-0.1071428571428572,10.290347988351906,4.400097242141024,6.090242561602247,-0.0454621707767153,-0.0937328954570334,-0.0713295660518179,4.584297607888465,2.429776385687389,2.4895278191658483,Consumer Electronics,Technology
