Symbol,Year,Quarter,Quarters,FillingDate,Date,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,MarketCap,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector
A,2016.0,Q1,2016Q1,2016-03-08,2016-01-31,123000000.0,1028000000.0,155000000.0,0.37,537000000.0,0.5223735409,7302000000.0,4045000000.0,3399000000.0,947000000.0,3254000000.0,554000000.0,5666000000.0,12400010000.0,12202010000.0,12.29483282674772,3.5892291446673705,0.2373322377430841,0.4284301606922126,0.023236511488453,12.29483282674772,0.030407911001236,12.06226653696498,25.203272357723574,3.065515451174289,0.3089430894308943,0.8862815884476535,0.0030645136576502,0.1407833470282114,2.690601900739176,0.0168447000821692,187.8789393939394,0.5223735408560312,-0.119047619047619,-0.3278265114887317,-0.2862125338418532,0.2804042589680248,0.0037383177570093,-0.1398601398601398,-0.0064102564102564,-0.2752542833370123,-0.3546171660153422,-0.2022612208523823,Diagnostics & Research,Healthcare
AA,2016.0,Q1,2016Q1,2016-03-31,2016-03-31,-203000000.0,2129000000.0,-3000000.0,-1.112939,270000000.0,0.126820103334899,16403000000.0,9698000000.0,2481000000.0,2194000000.0,4583000000.0,1203000000.0,0.0,4198983158.4,4075983158.4,53.16885964912281,1.1308113035551504,0.014387612022191,0.0243349144153433,-0.000330603032647,53.16885964912281,-0.0209321509589606,1.9722795483325504,-5.171161525123153,0.4329741347081872,0.0,1.5453034081463008,0.0,0.1297933304883253,0.4329990884229717,-0.0123757849173931,-9.43591720988764,0.126820103334899,0.7542372656789982,-2.2228915662650603,-0.3143317230273751,0.0,-0.0816326530612244,0.7542372881355932,-4.0,-2.2228915662650603,-0.3143317230273751,0.0,Aluminum,Basic Materials
AACG,2016.0,Q1,2016Q1,2016-03-31,2016-03-31,-15371241.0,44737491.0,-14788820.0,-0.68,20887475.0,0.4668897279,470461130.0,394230588.0,320152015.0,74351791.0,76230542.0,0.0,47734804.0,174110798.9393817,-73556938.06061831,17.440153461442602,4.305908582619079,0.0,0.0,-0.0340645414533002,17.440153461442602,-0.03899048289982,3.891831997001837,-2.831762232785591,0.4416471076551312,0.0,0.0,0.0,0.0950928528356848,4.145424970327883,-0.0326727119836659,18.61534569946236,0.4668897279018173,-1.3148148148148149,-1.7185019867615765,-0.1106596713719799,0.0706592811223391,-0.8096179478130976,-1.3114549789069607,-1.2114785018239582,-1.4285714157956202,-0.171465528016745,0.0153773814800959,Education & Training Services,Consumer Defensive
AADI,2016.0,Q1,2016Q1,2016-05-16,2016-03-31,-4194698.0,0.0,-4205443.0,-2.324358392108648,0.0,0.0,13229.0,-192837.0,13229.0,206066.0,206066.0,0.0,-242837.0,162420210.0,162726981.0,-0.1068544979716502,0.0641978783496549,24.18928112480157,-1.6594325777729375,-33.07127859518885,-0.1068544979716502,21.752557859746837,0.0,-9.680089603590057,-842.266836758506,0.0,0.0,0.0,0.0,0.0641978783496549,-317.08352861138405,-40.772464238161895,0.0,-353.52146720757264,-781.3010070869078,0.0,-1.622276918055971,0.0,-353.5214672075727,-436.47456569229166,-690.8518885040409,0.0,-0.897927246958781,Biotechnology,Healthcare
AAIC,2016.0,Q1,2016Q1,2016-05-10,2016-03-31,-31618000.0,28754000.0,0.0,-1.38,0.0,0.0,3791289000.0,433673000.0,0.0,0.0,3357616000.0,0.0,-1472688000.0,288114820.0,236651820.0,18.860267895972864,0.0,0.0193836449819573,0.1694571716477622,0.0,18.860267895972864,-0.0729074671469056,10.019990957779788,-2.2780917515339363,0.6643595981303885,-0.456954899108103,0.0,0.0501466741627521,0.0075842279499136,0.0,-0.0083396438519986,13.580712703275983,0.0,-2.6829268292682924,-1.5324382849299625,-0.5885551666585804,-0.3428995108825942,0.0,-2.680825049173356,0.0,-7.027819357783499,4.450928111749366,-0.5187628230260489,REIT—Mortgage,Real Estate
AAL,2016.0,Q1,2016Q1,2016-04-22,2016-03-31,700000000.0,9435000000.0,1335000000.0,1.14,2820000000.0,0.2988871224,49909000000.0,4710000000.0,10802000000.0,15277000000.0,45199000000.0,886000000.0,-591000000.0,24862107450.0,46111107450.0,7.769136240298889,0.7070759965961904,0.4356729247229958,4.61656050955414,0.0316253094254793,7.769136240298889,0.1486199575371549,2.635093529411765,8.879324089285713,5.278579076433121,0.0871428571428571,7.466139954853273,0.0024535329566359,0.1890440601895449,0.5485370164299274,0.0140255264581538,23.38862412982126,0.2988871224165342,-0.7760314341846759,1.329380754942006,-0.6501612567775856,1.2446923789453772,-0.0434192672998643,-0.7866504114599208,0.25,1.8447931329796137,-0.3632613703567997,1.231414705077413,Airlines,Industrials
AAMC,2016.0,Q1,2016Q1,2016-05-09,2016-03-31,-940000.0,4820000.0,-951000.0,-0.5,4820000.0,1.0,68135000.0,-184637000.0,68135000.0,3587000.0,252772000.0,0.0,50295000.0,23483805.4,-18162194.6,-92.77527908658278,18.99498187900753,0.0,0.0,0.005091070587152,-92.77527908658278,0.005091070587152,4.872158796680498,-6.245692925531916,-0.1271890541982376,0.0,0.0,0.0,0.0707419094444852,18.34848062447728,-0.0137961400161444,-2.8365509602609014,1.0,0.8786407766990292,-0.3175705227544959,2.745930435031532,-51.044254151544415,-0.5074092999489014,0.8948663460463036,0.9872530359488512,-0.3175705227544959,2.745930435031532,-51.044254151544415,Asset Management,Financial Services
AAME,2016.0,Q1,2016Q1,2016-05-12,2016-03-31,898000.0,41747000.0,1376000.0,0.04,41747000.0,1.0,64106000.0,103824000.0,10784000.0,162600000.0,196309000.0,0.0,25834000.0,90806700.0,113760700.0,5.087915319023817,0.0663222632226322,0.5262845911459145,0.3249537679149329,0.0065279655718875,5.087915319023817,0.0086492525812914,2.175167077873859,25.28026169265033,0.8746214748035136,0.0,0.0,0.0,0.6512182946994041,0.1736469864698647,0.0140080491685645,-12.641890574968675,1.0,6.167174341515857,1.0881115487793944,0.6228007519358449,0.3823277683989258,0.0474195248011641,6.87719298245614,8.555555555555555,0.011007778538191,0.1823889825090899,0.0360024059865467,Insurance—Life,Financial Services
AAN,2016.0,Q1,2016Q1,2016-05-06,2016-03-31,49687000.0,854427000.0,86040000.0,0.68,775977000.0,0.9081840813,2548767000.0,1417922000.0,1513229000.0,244491000.0,1130845000.0,1102233000.0,1450991000.0,1823113400.0,2222249400.0,19.52146377729438,6.189303491744073,0.2032516114654654,0.365352254919523,0.0276971609519123,19.52146377729438,0.0350421250252129,2.1337263452582844,9.172989916879668,1.2857642380892604,0.0365487954595769,0.0711736992087879,0.0009960982130897,0.3352315060576349,1.297961888167663,0.019494524215042,10.102981939895708,0.908184081261477,1.2666666666666668,0.2342420080841471,0.7686981095636388,0.5365752024433874,0.1048232088092329,1.2869833379361133,1.1190030538863167,0.0161845881067959,0.4974595421046245,0.2439826523852888,Rental & Leasing Services,Industrials
AAOI,2016.0,Q1,2016Q1,2016-05-10,2016-03-31,-1330000.0,50422000.0,-1556000.0,-0.08,14253000.0,0.2826742295029947,295861000.0,165879000.0,160479000.0,77804000.0,129982000.0,60258000.0,-69577000.0,252426300.0,302459300.0,9.79793266391022,2.0626060356794,0.3229928919323601,0.5760885946985453,-0.0052008526113131,9.79793266391022,-0.0080178925602396,5.00627305541232,-47.44855263157895,1.5217495885555137,0.0,0.6002356533572306,0.0,0.1704246250773167,1.135622847154388,-0.0044953542372938,-33.76940468227425,0.2826742295029947,-1.5333333333333332,0.2926677287588495,0.8617709917301195,0.0,-0.0873991548213599,-1.49645390070922,-1.5649963689179376,0.2926677287588495,0.8617709917301195,0.0,Semiconductors,Technology
