Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-10-31,2022-10-31,221610544.0,161125509.0,445396.0,157632.0,60485035.0,0.0,-50949620.0
2022Q2,2022,Q2,2022-04-30,2022-04-30,292409713.0,221983548.0,348740.0,145417.0,70426165.0,0.0,-3670068.0
2021Q4,2021,Q4,2021-10-31,2021-10-31,319540285.0,249023065.0,255805.0,148244.0,70517220.0,0.0,23369449.0
2021Q2,2021,Q2,2021-04-30,2021-04-30,298845146.0,236408773.0,1227948.0,1140597.0,62436373.0,0.0,-1534928.0
2020Q4,2020,Q4,2020-10-31,2020-10-31,229980760.0,184534156.0,254034.0,154411.0,45446604.0,0.0,-53409545.0
2020Q2,2020,Q2,2020-04-30,2020-04-30,210820604.0,180387657.0,199835.0,174456.0,30432947.0,0.0,-75161813.0
2019Q4,2019,Q4,2019-10-31,2019-10-31,381616836.0,278761485.0,280198.0,2393675.0,102855351.0,0.0,23216262.0
2019Q2,2019,Q2,2019-04-30,2019-04-30,359208128.0,258538531.0,289011.0,331459.0,100669597.0,0.0,-9063087.0
2018Q4,2018,Q4,2018-10-31,2018-10-31,340713705.0,240109942.0,356621.0,247634.0,100603763.0,0.0,-27491676.0
2018Q2,2018,Q2,2018-04-30,2018-04-30,346017173.0,235377299.0,332046.0,341486.0,110639874.0,0.0,-10042720.0
2017Q4,2017,Q4,2017-10-31,2017-10-31,402129694.0,274934389.0,1770063.0,1810002.0,127195305.0,0.0,-107050.0
2017Q2,2017,Q2,2017-04-30,2017-04-30,405717190.0,280039382.0,1453353.0,332438.0,125677808.0,0.0,-4878511.0
2016Q4,2016,Q4,2016-10-31,2016-10-31,458509707.0,332595854.0,498052.0,413535.0,125913853.0,0.0,-184352.0
2016Q2,2016,Q2,2016-04-30,2016-04-30,455381349.0,325047934.0,4279610.0,4903032.0,130333415.0,0.0,-2973301.0
2015Q4,2015,Q4,2015-10-31,2015-10-31,446720345.0,320839430.0,400914.0,392384.0,125880915.0,0.0,-160534.0
2015Q2,2015,Q2,2015-04-30,2015-04-30,465433387.0,337050822.0,300312.0,2903024.0,128382565.0,0.0,-5076677.0
2014Q4,2014,Q4,2014-10-31,2014-10-31,469895514.0,340430409.0,4085707.0,3876806.0,129465105.0,0.0,1182591.0
2014Q2,2014,Q2,2014-04-30,2014-04-30,428887633.0,320732477.0,373115.0,2708150.0,108155156.0,0.0,525515.0
2013Q4,2013,Q4,2013-10-31,2013-10-31,412430362.0,303913140.0,565738.0,3032804.0,108517222.0,0.0,-1200595.0
2013Q2,2013,Q2,2013-04-30,2013-04-30,444380649.0,338684396.0,416259.0,241102.0,105696253.0,0.0,-2387674.0
2012Q4,2012,Q4,2012-10-31,2012-10-31,394389087.0,288796755.0,352931.0,92290.0,105592332.0,0.0,-428546123.0
2012Q2,2012,Q2,2012-04-30,2012-04-30,385203128.0,282224797.0,297604.0,160060.0,102978331.0,0.0,-436136974.0
2011Q4,2011,Q4,2011-10-31,2011-10-31,363839948.0,257176280.0,2634503.0,1746745.0,106663668.0,0.0,-439030767.0
2011Q2,2011,Q2,2011-04-30,2011-04-30,418751104.0,286511510.0,1529271.0,282739.0,132239594.0,0.0,-450171744.0
2010Q4,2010,Q4,2010-10-31,2010-10-31,401085560.0,265167379.0,932320.0,264210.0,135918181.0,0.0,-451574827.0
2010Q2,2010,Q2,2010-04-30,2010-04-30,376333000.0,260584000.0,3787000.0,91000.0,115749000.0,0.0,-463880000.0
