Bar Time,Date,Open,High,Low,Close,Adj Close,Volume,rsi,ema_9,ema_15,ema_120,Target
32,2015-02-19,27.12350082397461,27.343000411987305,27.037500381469727,27.322500228881836,27.322500228881836,30834000,57.04891804837885,27.215899557470088,27.039225155917464,26.331126787822217,1.0
33,2015-02-20,27.378999710083008,27.378999710083008,26.905000686645508,27.09000015258789,27.09000015258789,38234000,53.84355084051625,27.17393308917602,27.048456973493906,26.380086359742585,1.0
34,2015-02-23,26.950000762939453,26.96500015258789,26.600000381469727,26.75,26.75,32906000,49.46649384456153,27.03262205945068,26.994192069222287,26.403951755888226,1.0
35,2015-02-24,26.577499389648438,26.969999313354492,26.549999237060547,26.9325008392334,26.9325008392334,28406000,51.73455749652117,26.999248319378253,26.98297548195158,26.438051696749206,1.0
36,2015-02-25,26.922000885009766,27.478500366210938,26.90049934387207,27.366500854492188,27.366500854492188,40836000,56.710423803956274,27.121665831082897,27.052707367868056,26.497951642410044,1.0
37,2015-02-26,27.28700065612793,28.006500244140625,27.254499435424805,27.964500427246094,27.964500427246094,54032000,62.45410910846022,27.402610696470628,27.21848792411861,26.59256769304463,0.0
38,2015-02-27,27.907499313354492,28.47100067138672,27.851499557495117,28.131500244140625,28.131500244140625,68328000,63.89481930650563,27.645573879027292,27.38449016412261,26.69185366408308,0.0
39,2015-03-02,28.350000381469727,28.79949951171875,28.157499313354492,28.750999450683594,28.750999450683594,50406000,68.693848022776,28.014049069579393,27.63294639804279,26.82470177934763,0.0
40,2015-03-03,28.8174991607666,29.042499542236328,28.524999618530273,28.93950080871582,28.93950080871582,50526000,70.00048940335891,28.322532982624868,27.87050174543789,26.96114042640364,0.0
41,2015-03-04,28.848499298095703,29.081499099731445,28.625999450683594,28.916500091552734,28.916500091552734,37964000,69.61866473286864,28.520522018934155,28.060683262913315,27.087292662864872,0.0
42,2015-03-05,28.981000900268555,29.15999984741211,28.911500930786133,29.071500778198242,29.071500778198242,35918000,70.77553947716989,28.70418160535552,28.244468265692394,27.215306089660572,2.0
43,2015-03-06,29.100000381469727,29.138999938964844,28.60300064086914,28.645000457763672,28.645000457763672,37592000,63.599221028028744,28.684454556158236,28.317292300614444,27.307544435989804,0.0
44,2015-03-09,28.54599952697754,28.772499084472656,28.452499389648438,28.704999923706055,28.704999923706055,23478000,64.14992884637068,28.69130301200751,28.38778459572201,27.397702854552143,0.0
45,2015-03-10,28.423999786376953,28.488000869750977,27.990999221801758,27.99250030517578,27.99250030517578,40080000,53.750389245874096,28.458368776396934,28.315914724713604,27.436076883624636,0.0
46,2015-03-11,27.989999771118164,28.208999633789062,27.77050018310547,27.784500122070312,27.784500122070312,40524000,51.14378805025941,28.233745891621393,28.21929388786937,27.458555802234034,0.0
47,2015-03-12,27.923999786376953,28.091999053955078,27.776500701904297,28.058500289916992,28.058500289916992,35602000,54.28856350264931,28.175330691053258,28.190058688241663,27.49726189821358,0.0
48,2015-03-13,27.96150016784668,28.218000411987305,27.51650047302246,27.649999618530273,27.649999618530273,35428000,49.20354144316884,28.000220333545595,28.09186613011232,27.507115944685626,1.0
49,2015-03-16,27.846500396728516,28.1875,27.56599998474121,28.082000732421875,28.082000732421875,36856000,54.09991716365536,28.027480466504354,28.090072421441327,27.5442052858299,0.0
50,2015-03-17,27.914499282836914,28.031999588012695,27.720500946044922,27.88050079345703,27.88050079345703,28892000,51.60142642794256,27.978487242155246,28.051968489080547,27.56590177019294,0.0
51,2015-03-18,27.886499404907227,28.32550048828125,27.674999237060547,28.308000564575195,28.308000564575195,35324000,56.220910936220406,28.08832501629523,28.09851977553412,27.61377911176599,0.0
52,2015-03-19,28.22599983215332,28.347999572753906,28.106000900268555,28.183500289916992,28.183500289916992,24660000,54.58685056649286,28.120050107502482,28.113970778149188,27.65053531680799,0.0
53,2015-03-20,28.335500717163086,28.354999542236328,28.224000930786133,28.247499465942383,28.247499465942383,44320000,55.30598216763487,28.16253322698245,28.138248721384315,27.689049132881177,2.0
54,2015-03-23,28.299999237060547,28.48200035095215,28.152999877929688,28.26849937438965,28.26849937438965,30234000,55.554684835664816,28.197855276118183,28.161930658294377,27.72643301943011,2.0
55,2015-03-24,28.427000045776367,29.0939998626709,28.404499053955078,28.87700080871582,28.87700080871582,79156000,62.13049881751661,28.424237120317397,28.291943412916456,27.80066319938403,2.0
56,2015-03-25,28.87849998474121,29.00349998474121,28.350000381469727,28.350000381469727,28.350000381469727,53070000,54.596548350158834,28.399491540701508,28.302499225380686,27.836104307905686,2.0
57,2015-03-26,28.232500076293945,28.359500885009766,27.91550064086914,28.18199920654297,28.18199920654297,49842000,52.414543252285654,28.326994095981995,28.280590131046555,27.858420107817768,0.0
58,2015-03-27,28.09149932861328,28.203500747680664,27.846500396728516,27.877500534057617,27.877500534057617,34552000,48.621589930638976,28.177162908673868,28.207301113412203,27.859651103059047,0.0
59,2015-03-30,28.012500762939453,28.107999801635742,27.839500427246094,28.05699920654297,28.05699920654297,24788000,50.87821969274029,28.1371083412969,28.179973493981432,27.872383238767686,0.0
60,2015-03-31,27.89699935913086,28.122499465942383,27.73349952697754,27.735000610351562,27.735000610351562,34932000,46.898807961403286,28.00307243098179,28.099069333321456,27.863519843386,0.0
61,2015-04-01,27.741500854492188,27.924999237060547,27.30150032043457,27.47450065612793,27.47450065612793,38902000,43.906836329321756,27.826881839363836,27.985511392013542,27.838421831304835,0.0
62,2015-04-02,27.370500564575195,27.399999618530273,27.02199935913086,27.065500259399414,27.065500259399414,47760000,39.63179629989978,27.573087979375696,27.818236640629156,27.78855592343997,0.0
63,2015-04-06,26.941999435424805,27.277000427246094,26.78499984741211,27.197500228881836,27.197500228881836,33718000,41.60784361284284,27.44789206254441,27.705375474856915,27.750423297984604,0.0
64,2015-04-07,27.249500274658203,27.507999420166016,27.179500579833984,27.243000030517578,27.243000030517578,27318000,42.3088446775051,27.379594718535465,27.621307212249764,27.717686312986732,0.0
65,2015-04-08,27.299999237060547,27.575000762939453,27.299999237060547,27.441999435424805,27.441999435424805,28386000,45.39638418813076,27.40039629083191,27.58870579828159,27.699900062821445,0.0
66,2015-04-09,27.460500717163086,27.4685001373291,27.09749984741211,27.400999069213867,27.400999069213867,32366000,44.86364034472413,27.40059721695923,27.55457730208746,27.68061612774999,0.0
67,2015-04-10,27.478500366210938,27.49250030517578,27.249000549316406,27.427000045776367,27.427000045776367,26104000,45.30202468792016,27.409398159898277,27.531381437303626,27.664253799880722,1.0
68,2015-04-13,27.352500915527344,27.66349983215332,27.315000534057617,27.43199920654297,27.43199920654297,29326000,45.39192597985336,27.416931842113176,27.51331194080169,27.649269632568608,1.0
69,2015-04-14,27.328500747680664,27.328500747680664,26.78700065612793,26.98900032043457,26.98900032043457,47206000,39.237516265278416,27.27428800155364,27.417982555280396,27.60667161243093,1.0
70,2015-04-15,26.898000717163086,27.159500122070312,26.618499755859375,27.052000045776367,27.052000045776367,46962000,40.473572749187525,27.200192016294547,27.35144028082512,27.570886350066118,1.0
71,2015-04-16,26.917499542236328,27.261499404907227,26.905000686645508,27.176000595092773,27.176000595092773,31722000,42.9342136671402,27.19212820922729,27.31954215614651,27.54540984974526,1.0
72,2015-04-17,26.86549949645996,26.989999771118164,26.450000762939453,26.636999130249023,26.636999130249023,49234000,35.973253315372574,27.0070851829012,27.19544342416515,27.486802706551952,1.0
73,2015-04-20,26.6875,27.290000915527344,26.667499542236328,27.226499557495117,27.226499557495117,38508000,46.23942284024816,27.080223307765838,27.201089993861505,27.470008954999898,1.0
74,2015-04-21,27.315500259399414,27.388500213623047,27.11050033569336,27.145999908447266,27.145999908447266,29128000,45.17422026516137,27.102148841326315,27.19107361469528,27.449105145544888,1.0
75,2015-04-22,27.152999877929688,27.549999237060547,27.06599998474121,27.458999633789062,27.458999633789062,31806000,49.99753772113408,27.221099105480565,27.239787436348696,27.449743499625157,1.0
76,2015-04-23,27.52050018310547,28.058500289916992,27.503999710083008,27.87299919128418,27.87299919128418,78184000,55.56579220376139,27.43839913408177,27.354916846336966,27.47705031844187,0.0
77,2015-04-24,29.002500534057617,29.235000610351562,28.417499542236328,28.683000564575195,28.683000564575195,92168000,64.01033357090267,27.85326627757958,27.596386613289372,27.55485356012789,2.0
78,2015-04-27,28.638500213623047,28.775999069213867,28.114999771118164,28.305999755859375,28.305999755859375,48062000,58.44317446469155,28.004177437006177,27.725407184665738,27.60331460501379,2.0
79,2015-04-28,28.215999603271484,28.39150047302246,28.04800033569336,28.2185001373291,28.2185001373291,37178000,57.19973086984288,28.07561833711382,27.815060448786348,27.64300399419542,2.0
80,2015-04-29,28.02549934387207,28.29199981689453,27.950000762939453,28.069499969482422,28.069499969482422,33622000,55.05175812450225,28.07357888123669,27.861322179821997,27.670519863568778,2.0
81,2015-04-30,27.92799949645996,28.055500030517578,27.336000442504883,27.438499450683594,27.438499450683594,47240000,47.00206440404763,27.86188573771899,27.78444531997865,27.65555080467296,0.0
82,2015-05-01,27.52549934387207,27.56100082397461,27.1924991607666,27.558000564575195,27.558000564575195,36572000,48.536794183683575,27.76059068000439,27.74327354626893,27.649257240795684,0.0
83,2015-05-04,27.54949951171875,27.83449935913086,27.36949920654297,27.642000198364258,27.642000198364258,35260000,49.64072674611323,27.72106051945768,27.724860210286263,27.648789044509787,0.0
84,2015-05-05,27.507999420166016,27.63050079345703,27.118499755859375,27.152000427246094,27.152000427246094,28528000,43.7457183525481,27.53137382205382,27.62070388609714,27.616738165976646,0.0
85,2015-05-06,27.131999969482422,27.196500778198242,26.61199951171875,26.753999710083008,26.753999710083008,39034000,39.629163876100556,27.27224911806355,27.463121308640023,27.56107762043512,0.0
86,2015-05-07,26.795000076293945,27.260000228881836,26.672500610351562,27.101999282836914,27.101999282836914,31844000,44.54314091398705,27.215499172988004,27.397462758494004,27.531459663170722,0.0
87,2015-05-08,27.443500518798828,27.639999389648438,27.401500701904297,27.447500228881836,27.447500228881836,28226000,48.983064664909506,27.292832858285948,27.4065604803827,27.526042925474666,0.0
88,2015-05-11,27.42449951171875,27.668500900268555,27.280000686645508,27.288999557495117,27.288999557495117,21858000,47.11932250679124,27.291555091355672,27.385185767130412,27.510749804959858,0.0
89,2015-05-12,27.140499114990234,27.148000717163086,26.75,26.936500549316406,26.936500549316406,35282000,43.184050741690115,27.173203577342584,27.303606636618774,27.473701465886087,0.0
90,2015-05-13,27.023500442504883,27.191999435424805,26.948999404907227,26.97450065612793,26.97450065612793,24238000,43.7296414630657,27.106969270271033,27.24376918562044,27.44149496203072,0.0
91,2015-05-14,27.19849967956543,27.484500885009766,27.125,27.459999084472656,27.459999084472656,31736000,50.29668316927158,27.224645875004907,27.28308371268448,27.442688776381814,0.0
92,2015-05-15,27.519500732421875,27.530000686645508,27.125,27.324499130249023,27.324499130249023,33440000,48.59220022566408,27.257930293419612,27.290613788605306,27.435063637921633,0.0
93,2015-05-18,27.19099998474121,27.41699981689453,27.112499237060547,27.333499908447266,27.333499908447266,26706000,48.716524621312814,27.283120165095497,27.298411264940206,27.428511139245867,0.0
94,2015-05-19,27.399999618530273,27.670000076293945,27.356000900268555,27.464000701904297,27.464000701904297,47126000,50.5825827149462,27.343413677365096,27.328518435297315,27.430800788449638,0.0
95,2015-05-20,27.54599952697754,27.803499221801758,27.2549991607666,27.625499725341797,27.625499725341797,30840000,52.868198279575765,27.437442360023997,27.38251503348722,27.443362010184615,0.0
96,2015-05-21,27.510000228881836,27.88050079345703,27.46500015258789,27.840499877929688,27.840499877929688,34170000,55.79914144445398,27.571794865992562,27.465785005204033,27.46898380810365,0.0
97,2015-05-22,27.722999572753906,27.91200065612793,27.680999755859375,27.72599983215332,27.72599983215332,24266000,53.877585405247906,27.62319652137948,27.513096791922084,27.4855654870746,0.0
98,2015-05-26,27.628999710083008,27.666500091552734,27.148500442504883,27.359500885009766,27.359500885009766,37474000,48.1605753176063,27.53529797592291,27.485170263392572,27.477432286941383,0.0
99,2015-05-27,27.43400001525879,27.76449966430664,27.32900047302246,27.712499618530273,27.712499618530273,34844000,53.300515025919125,27.594365190125362,27.52650287341761,27.49259792123744,0.0
100,2015-05-28,27.68950080871582,27.788000106811523,27.540000915527344,27.708999633789062,27.708999633789062,23544000,53.244145108686844,27.632576671346595,27.559684102576057,27.506559322047224,0.0
101,2015-05-29,27.65999984741211,27.69700050354004,27.25200080871582,27.266000747680664,27.266000747680664,43446000,46.535679225668744,27.510384696791284,27.506287128958714,27.491039414023575,0.0
102,2015-06-01,27.436500549316406,27.528499603271484,27.179000854492188,27.460500717163086,27.460500717163086,33210000,49.54165806616103,27.493756703581884,27.497962326814054,27.48906917551645,0.0
103,2015-06-02,27.37150001525879,27.93950080871582,27.327499389648438,27.697500228881836,27.697500228881836,31842000,53.00864667807582,27.561671212015202,27.534241945371832,27.5025163402497,0.0
104,2015-06-03,27.7549991607666,27.899499893188477,27.607500076293945,27.76449966430664,27.76449966430664,26710000,53.97148806464135,27.62928069611235,27.57610698517816,27.519418490188855,0.0
105,2015-06-04,27.608999252319336,27.79800033569336,27.45599937438965,27.58449935913086,27.58449935913086,26866000,50.951005469784825,27.614353583785185,27.57763287135138,27.52361725592705,0.0
106,2015-06-05,27.600000381469727,27.666500091552734,27.368999481201172,27.476499557495117,27.476499557495117,24396000,49.17284211621664,27.568402241688496,27.559244996104788,27.520577404415313,0.0
107,2015-06-08,27.480499267578125,27.493499755859375,27.147499084472656,27.173999786376953,27.173999786376953,27336000,44.48942864253417,27.436934756584648,27.48920041251791,27.498217558090257,0.0
108,2015-06-09,27.17099952697754,27.242000579833984,26.9424991607666,27.107999801635742,27.107999801635742,30016000,43.51559322156667,27.32728977160168,27.419891210539333,27.47304221896416,0.0
109,2015-06-10,27.28499984741211,27.73900032043457,27.25550079345703,27.6299991607666,27.6299991607666,30316000,52.391695047147,27.42819290132332,27.458092656035202,27.483168473273995,0.0
110,2015-06-11,27.72450065612793,27.741500854492188,27.458499908447266,27.50200080871582,27.50200080871582,25872000,50.30423881951746,27.45279553712082,27.466075956522587,27.484383462657338,0.0
111,2015-06-12,27.357500076293945,27.4424991607666,27.2814998626709,27.37350082397461,27.37350082397461,25468000,48.226806821688854,27.426363966072085,27.449244114241136,27.477229744032645,0.0
112,2015-06-15,27.136499404907227,27.202499389648438,26.960500717163086,27.149999618530273,27.149999618530273,27150000,44.764115936825846,27.334242516891482,27.39483602411189,27.456118123032493,0.0
113,2015-06-16,27.224000930786133,27.33449935913086,27.078500747680664,27.243499755859375,27.243499755859375,32526000,46.494879041909634,27.30399492988078,27.36732033897507,27.442400809021322,0.0
114,2015-06-17,27.270999908447266,27.417999267578125,27.090499877929688,27.329999923706055,27.329999923706055,24440000,48.114638595873224,27.312663261155873,27.360534808926158,27.43514913900098,0.0
115,2015-06-18,27.399999618530273,27.862499237060547,27.399999618530273,27.80900001525879,27.80900001525879,41192000,56.04923697001591,27.478108845856845,27.442073937350273,27.459268550372453,0.0
116,2015-06-19,27.826000213623047,27.89550018310547,27.613000869750977,27.875999450683594,27.875999450683594,59290000,57.0388741140721,27.61073904746576,27.52096948522906,27.486154414908654,0.0
117,2015-06-22,27.970500946044922,28.280500411987305,27.945499420166016,27.983999252319336,27.983999252319336,34752000,58.654978067840915,27.735159115750285,27.60515671560911,27.518273436677084,0.0
118,2015-06-23,27.989500045776367,28.2450008392334,27.857500076293945,28.16950035095215,28.16950035095215,31396000,61.3447203466416,27.87993952748424,27.707764649307844,27.560288076307735,0.0
119,2015-06-24,28.124000549316406,28.131999969482422,27.840499877929688,27.928499221801758,27.928499221801758,28924000,56.2268587307422,27.896126092256747,27.747898207943102,27.584043634081542,0.0
120,2015-06-25,28.014999389648438,28.156999588012695,27.87299919128418,27.897499084472656,27.897499084472656,26684000,55.58447566359518,27.896583756328717,27.77509836731211,27.60426656636484,0.0
121,2015-06-26,27.98550033569336,28.0,27.592500686645508,27.652999877929688,27.652999877929688,43676000,50.66770433021727,27.815389130195708,27.752898641969853,27.607410650981926,0.0
122,2015-06-29,27.337499618530273,27.545000076293945,27.011999130249023,27.0625,27.0625,37756000,41.19102583691426,27.564426086797138,27.627371616157152,27.572255125112125,1.0
123,2015-06-30,27.254499435424805,27.295000076293945,26.976999282836914,27.00200080871582,27.00200080871582,34510000,40.35816813700207,27.376950994103364,27.513667832986002,27.535464524054298,1.0
124,2015-07-01,27.183000564575195,27.29050064086914,26.988000869750977,27.165000915527344,27.165000915527344,30760000,43.663255527026536,27.30630096791136,27.450273847993518,27.511563646084817,1.0
125,2015-07-02,27.23699951171875,27.399999618530273,27.178499221801758,27.367000579833984,27.367000579833984,28124000,47.54283149184007,27.326534171885566,27.435133253782695,27.50223699664928,1.0
126,2015-07-06,27.112499237060547,27.429000854492188,27.104999542236328,27.2810001373291,27.2810001373291,25614000,46.087667421287875,27.311356160366746,27.40710905079113,27.487963650886687,1.0
127,2015-07-07,27.37150001525879,27.549999237060547,26.99250030517578,27.50149917602539,27.50149917602539,33578000,50.28884885686777,27.374737165586293,27.424270891742815,27.488836910573056,1.0
128,2015-07-08,27.280000686645508,27.413999557495117,27.059999465942383,27.084999084472656,27.084999084472656,27662000,43.40794314253926,27.27815780521508,27.362585108602786,27.462782857276256,1.0
129,2015-07-09,27.4325008392334,27.444000244140625,27.231000900268555,27.232500076293945,27.232500076293945,29766000,46.21468303644463,27.26293856224137,27.338933284546634,27.447925903664494,1.0
130,2015-07-10,27.68549919128418,27.964500427246094,27.600000381469727,27.805500030517578,27.805500030517578,43436000,55.456817132187034,27.443792385000105,27.423763601995898,27.470995202171146,1.0
131,2015-07-13,27.975500106811523,28.642499923706055,27.934999465942383,28.58650016784668,28.58650016784668,41792000,64.42879703558825,27.824694979282295,27.635170250332404,27.542963264472792,1.0
132,2015-07-14,28.725000381469727,29.48550033569336,28.708499908447266,29.208999633789062,29.208999633789062,74832000,69.6722748760793,28.286129864117886,27.921321047324525,27.650449481848035,1.0
133,2015-07-15,29.187000274658203,29.434499740600586,29.010499954223633,29.197999954223633,29.197999954223633,41466000,69.47738464069532,28.590086560819802,28.153444484942543,27.75029144780775,1.0
134,2015-07-16,29.475000381469727,30.225000381469727,29.395999908447266,30.089000701904297,30.089000701904297,112642000,75.46439022305319,29.089724607847966,28.505363797117408,27.90117591581398,1.0
135,2015-07-17,34.0,35.150001525878906,33.900001525878906,34.98099899291992,34.98099899291992,257162000,88.63983759956068,31.053482736205286,29.682752014536046,28.357938694982106,2.0
136,2015-07-20,34.44900131225586,34.88999938964844,34.0885009765625,34.641998291015625,34.641998291015625,102436000,85.22451268994652,32.249654587808735,30.58443315571415,28.763361894726206,2.0
137,2015-07-21,34.24399948120117,35.279998779296875,34.20750045776367,34.76750183105469,34.76750183105469,75604000,85.44805725384418,33.08893700222405,31.34499109668516,29.15072576158611,2.0
138,2015-07-22,34.70100021362305,35.666500091552734,34.58100128173828,34.755001068115234,34.755001068115234,83100000,85.30960963793429,33.644291690854445,31.964992909672446,29.51229191039444,2.0
139,2015-07-23,34.592498779296875,34.80350112915039,33.579498291015625,33.73649978637695,33.73649978637695,76232000,74.69113591622751,33.67502772269528,32.287085069073264,29.784821450780406,0.0
140,2015-07-24,33.8385009765625,33.88949966430664,32.659000396728516,32.73849868774414,32.73849868774414,82622000,66.01968601557532,33.36285137771157,32.369160272467965,29.97538127252,0.0
141,2015-07-27,32.57849884033203,33.35350036621094,32.57749938964844,32.91350173950195,32.91350173950195,58382000,66.74869131234765,33.213068164975034,32.468131448292326,30.164937431680126,0.0
142,2015-07-28,33.0880012512207,33.20500183105469,32.670501708984375,32.983001708984375,32.983001708984375,34364000,67.05101281729411,33.13637934631148,32.561744222963604,30.346748030215885,1.0
143,2015-07-29,33.112998962402344,33.166500091552734,32.641998291015625,33.07149887084961,33.07149887084961,36756000,67.4567553738322,33.11475252115752,32.6544268862156,30.522538407030964,1.0
144,2015-07-30,32.87200164794922,33.40250015258789,32.58449935913086,33.22800064086914,33.22800064086914,39606000,68.2024763931259,33.152501894394725,32.75871302342534,30.69708435760117,1.0
145,2015-07-31,33.23500061035156,33.25,32.86000061035156,32.875,32.875,34922000,64.60637576230677,33.060001262929816,32.77985611007527,30.837595044207546,1.0
146,2015-08-03,32.882999420166016,33.333499908447266,32.882999420166016,33.236000061035156,33.236000061035156,31348000,66.54886666504676,33.11866752896493,32.86279137388616,30.99233085174481,1.0
147,2015-08-04,33.21699905395508,33.400001525878906,33.0255012512207,33.06399917602539,33.06399917602539,26188000,64.7261391487224,33.100444744651746,32.899374610638745,31.12598687266614,1.0
148,2015-08-05,33.287498474121094,33.99549865722656,33.27899932861328,33.66450119018555,33.66450119018555,36448000,68.01946897294361,33.28846355982968,33.03848853419271,31.289761989925456,0.0
149,2015-08-06,33.699501037597656,33.73749923706055,33.0364990234375,33.50749969482422,33.50749969482422,40660000,66.2771797375369,33.36147560482786,33.123763290671164,31.432841841854408,1.0
150,2015-08-07,33.388999938964844,33.439998626708984,32.94350051879883,33.21950149536133,33.21950149536133,27544000,63.085024807009916,33.31415090167235,33.14117023697847,31.54811020659679,1.0
151,2015-08-10,33.35449981689453,33.58100128173828,33.01150131225586,33.15700149536133,33.15700149536133,34458000,62.38282627596047,33.261767766235344,33.144048647593536,31.651909644581597,2.0
152,2015-08-11,34.979000091552734,35.20000076293945,34.215999603271484,34.51499938964844,34.51499938964844,109880000,70.15594402953734,33.67951164070637,33.39331241887624,31.836625112005265,2.0
153,2015-08-12,34.7244987487793,34.79999923706055,34.0255012512207,34.57350158691406,34.57350158691406,58498000,70.43933179428002,33.97750828944227,33.60789226761039,32.01319778780583,2.0
154,2015-08-13,34.459999084472656,34.701499938964844,34.10900115966797,34.32550048828125,34.32550048828125,36354000,67.5126563991618,34.09350568905526,33.73836648955054,32.16237860719134,2.0
155,2015-08-14,34.20199966430664,34.612998962402344,34.14500045776367,34.46849822998047,34.46849822998047,27598000,68.32974865893894,34.218503202697,33.87111771508326,32.31116051833903,2.0
156,2015-08-17,34.402000427246094,34.73699951171875,34.15299987792969,34.705501556396484,34.705501556396484,24680000,69.69040057464612,34.380835987263495,34.0228238680493,32.46563413369758,2.0
157,2015-08-18,34.55350112915039,34.78799819946289,34.26599884033203,34.436500549316406,34.436500549316406,27710000,66.21324176435941,34.39939084128113,34.098037810097864,32.592786805672986,2.0
158,2015-08-19,34.50550079345703,35.0099983215332,34.34000015258789,34.70199966430664,34.70199966430664,50194000,67.91481247997993,34.500260448956304,34.20784905631764,32.728865054617096,2.0
159,2015-08-20,34.45500183105469,34.80799865722656,33.763999938964844,33.9739990234375,33.9739990234375,57798000,59.12238507066415,34.32483997378337,34.16533086852125,32.80919627841196,2.0
160,2015-08-21,33.551998138427734,33.644500732421875,32.154998779296875,32.201499938964844,32.201499938964844,91880000,44.13910880892676,33.617059962177194,33.808270699511,32.76999006296376,2.0
