Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2023Q1,2023,Q1,2023-03-31,2023-03-31,114697495.0,94629803.0,702303.0,109288.0,20067692.0,0.0,-2694768.0
2022Q3,2022,Q3,2022-09-30,2022-09-30,115552918.0,96216402.0,749403.0,87059.0,19336516.0,0.0,-617237.0
