Symbol,Year,Quarter,Quarters,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
A,2020,Q3,2020Q3,2020-09-01,2020-07-31,29765970000.0,30730970000.0,16.119741100323626,0.2433479991619526,0.0286138326656563,23.60505154639176,37.39443467336683,5.975902429231078,0.2814070351758794,0.7935656836461126,0.0018813430235937,1.7412480974124809,112.32441509433964,0.5305313243457573,1.0,Diagnostics & Research,Healthcare,0.020846427823172,0.0399518169042361,2.4695585996955858,0.1823949246629659,0.1578112609040444,0.9164826340092352,0.1320972134925623,0.0123935715195658,0.6050013107800902,0.0101642490817653,0.0187689309981958,0.8392244094642234,0.0685015482493956,0.0762280621964515,-0.0665291109572078,0.9702970297029704,0.0185783521809369,0.6312056737588653,0.0182648401826484
AA,2020,Q3,2020Q3,2020-10-30,2020-09-30,2162285722.78,2966285722.78,18.260237111142064,0.1782456140350877,-0.0173087232901891,0.9142857178773786,-11.032070014183674,0.6369030111281296,0.0,1.457796852646638,0.0,1.019105514546244,25.741496699761907,0.1382663847780126,0.7547169811320755,Aluminum,Basic Materials,-0.003438596491228,-0.0144329896907216,1.7598784194528876,0.0477801268498942,-0.0207188160676532,2.71899852724595,0.1659649122807017,-0.0212005815227665,0.3622558938412016,0.0113734335839599,0.0387384003227736,0.3413152779981798,0.0407968866264306,0.0709944055338364,0.5662319955320498,0.751269035532995,0.101024208566108,6.533333333333333,0.5138888888888888
AAC,2020,Q3,2020Q3,2020-09-30,2020-09-30,1233873375.0,147385.0,0.0,0.0,0.0,0.0,-3808251.157407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Shell Companies,Financial Services,-0.000154735183151,-0.0072613177947108,1.0217735009369144,0.0,0.0,45.92738682205289,0.0,0.0,0.0,-0.188421605616314,-8.842133572389063,0.0,0.0,0.0,0.0,-1.000821892788652,,-1.000821892788652,0.0
AACG,2020,Q3,2020Q3,2020-09-30,2020-09-30,258299331.93258348,165788673.93258348,7.478033667528458,0.031231799228086,-0.0657047621107061,6.117907612690669,3.349383251979506,1.003287606550676,0.0,0.0,0.0,0.4362988086662154,0.0,0.3737582960273431,1.4912280701754388,Education & Training Services,Consumer Defensive,0.0311122985299271,0.0748859962470498,0.495546228389088,-0.3911061025563872,0.4566443396015481,1.2132534961886314,0.068132451958289,0.0531200354203688,-0.0413834305938387,0.0874036083115998,0.2137956852375453,-0.0470200055782691,1.0675605518863058,1.7423203784946957,-0.0511984307802622,1.5681005251350406,0.5994794405774342,0.5711383624092522,1.3795181567689172
AADI,2020,Q3,2020Q3,2020-11-10,2020-09-30,468861570.0,421674371.0,2.270743638682096,0.0019021930758783,-0.0561657863844938,0.0,-23.65587253580861,9.908648258091633,0.0,0.0,0.0,18.822753874565628,-67.72383196064213,0.0,-1.044304705882353,Biotechnology,Healthcare,-0.0994377967592379,-0.1047165798164135,19.738893827486837,0.0,0.0,0.0530862833773038,0.0,-0.2728734739980814,4.375016616649196,-0.3023447415185815,-0.3224614637389084,5.10744340480367,-0.6170608666666667,-0.6184021333333334,-0.0200405343407868,-1.5341748497633472,-1.0,-1.2877079765118795,0.0
AAIC,2020,Q3,2020Q3,2020-11-06,2020-09-30,98420200.0,282300200.0,6.8355504256240085,0.2062856024583877,0.0,12.732238033635188,5.170214330741752,0.4154749541973776,0.1546543391468796,0.0,0.0074781396501937,0.4628693783123041,13.858096310898338,0.0,-0.5384615384615385,REIT—Mortgage,Real Estate,0.0050341942274431,0.0200898322399804,0.0728255697573301,0.0,0.6156532988357051,2.990674839374214,0.008176995456637,0.0,0.4628693783123041,-0.0079894759176319,-0.0227329390636578,0.0728255697573301,0.0,-0.1389551659924913,0.7026023662064418,-0.5349814344342388,-0.4300250700486654,0.0,0.0
AAL,2020,Q3,2020Q3,2020-10-22,2020-09-30,6256212210.0,47208212210.0,-10.85946539527629,0.6564127889379192,-0.0498080274726544,1.9717025559407504,-0.6519604220508545,-1.1317315864688855,0.0,3.4353949785670546,0.0,0.5679570670525808,-1.9667438572775853,-0.7680428616451308,0.0228215767634855,Airlines,Industrials,-0.0382170678476415,0.433972503617945,0.7440906898215147,-0.904821935077214,-0.7560668137409392,-7.453871201157742,0.0505472097876475,-0.0074802559724159,-0.0260429329474192,-0.0061924025030703,-0.2182837286319761,-0.0219648657340408,0.6278537739240191,0.5182858373071495,5.183869411022757,-0.1606192549588776,0.9562268803945746,-0.1548672566371681,0.2668471720818291
AAMC,2020,Q3,2020Q3,2020-11-06,2020-09-30,33850106.58,3834106.579999998,-126.72865977132768,0.0077376114717048,0.0153269683570635,0.0,0.7199699374680959,-0.1636567453441373,0.0,0.0,0.0,1.869756554307116,2.4981628472324724,0.0,2.496881496881497,Asset Management,Financial Services,0.1308602665300987,-0.0568276315535013,1.9698970037453185,0.0,0.0,-0.0033601500705873,0.0,0.0011780827191989,-2.809530443067487,0.3163391737788085,-0.092609279016361,-3.031070247878283,0.750756341633698,1.823365138468699,0.0160583011115543,2.500191448627952,-1.0,-0.1413515189088654,-2.153119092627599
AAME,2020,Q3,2020Q3,2020-11-10,2020-09-30,40876000.0,65674000.0,6.263577649476465,2.937826541274817,0.0,0.883442477684843,5.44722814498934,0.319306331289302,0.0,0.0,0.0,13.453887963531166,-27.433557046979868,1.0,-0.7,Insurance—Life,Financial Services,0.163357715081853,0.0146545326719525,0.3918646445165249,0.0,0.0405455056301195,2.0070851072139986,4.028996865203761,0.0,12.12165938458726,0.1083916691533963,-0.038067955906994,0.3201695917995744,0.0,-0.0907852943779227,-0.1063586430886793,-0.7127985303123087,-0.0697267627721816,0.0,-0.0697267627721816
AAN,2020,Q3,2020Q3,2020-09-30,2020-09-30,1913552534.85,2055165534.85,21.48955124099764,0.3426128092073521,0.021167631974793,4.339505159980134,14.668633174270996,2.6361648675065608,0.0,0.2439782803897678,0.0,1.5541689925911737,17.858133088667604,0.6339880397586181,0.4696969696969696,Rental & Leasing Services,Industrials,0.019450161533016,0.0449286043932578,3.962757682157049,0.093786071784126,0.0739589215372788,1.3099347692816354,0.2629860080262556,0.0084049525587825,-0.4899072247921043,0.0112114077964131,0.0302204695601426,-2.925380305338036,0.0234098144022648,0.0220416679957257,0.5246969404374145,0.4576293912577098,0.0232182014363448,0.3635794124435358,0.0592715244334478
