Symbol,Year,Date,FillingDate,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Price,MarketCap,AvgVolume
A,2013,2013-10-31,2013-12-19,724000000.0,6782000000.0,951000000.0,2.1,3535000000.0,0.5212326747,10686000000.0,5286000000.0,4983000000.0,1602000000.0,5397000000.0,1066000000.0,6073000000.0,12405710000.0,15.501466275659824,3.110486891385768,0.2525734606026577,0.5105940219447598,0.1003808800406466,15.501466275659824,0.1369655694286795,1.825672368033029,17.101809392265196,2.342359061672342,0.2154696132596685,3.0459662288930582,0.0125992290241008,0.6346621748081602,2.2309612983770286,0.0677521991390604,12.938045977011496,0.5212326747272191,-0.3577981651376146,0.1121351766513055,0.2503547604947651,1.1989184283175132,-0.0191453940066592,-0.3720728534258456,-0.1501340482573726,0.0771038054569463,0.267694962949875,0.6663596027428621,Diagnostics & Research,Healthcare,118.36,34960703360,2023500
AA,2013,2013-12-31,2013-12-31,-2909000000.0,12573000000.0,15000000.0,-16.009906,1533000000.0,0.1219279408255786,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.3691501481746599,-1.5955052640082503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.3593462,0.1219279408255786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aluminum,Basic Materials,34.14,6090609867,4536116
AACG,2013,2013-03-31,2013-03-31,23207990.0,366675495.0,27013428.0,1.0,177843622.0,0.4850163821,457818481.0,375547719.0,354770096.0,79567787.0,82270762.0,313573.0,-28648538.0,-169609189.38122565,16.181828715024437,4.458715133047498,0.0,0.0,0.0552533547321398,16.181828715024437,0.0617977125830978,0.3284117080656681,5.18875290875144,0.3206530609197345,1.0914922403879008,602.1942992540812,0.2103573362583851,0.8009189454280681,4.287469161357976,0.0506925582150101,2.013353609321428,0.4850163821282903,-0.5798319327731092,-0.3694101574855244,0.1677270221199059,-0.433139321387915,-0.0798059450434607,-0.5843950741268094,-0.5810961664866456,1.6329113916888975,0.4426287519675375,0.0479567525434941,Education & Training Services,Consumer Defensive,1.41,44536119,12793
AADI,2013,2013-12-31,2014-03-31,-27365.0,0.0,-22391.0,-0.0151634438045487,0.0,0.0,8783.0,-124242.0,6283.0,133025.0,133025.0,0.0,0.0,162633927.0,-0.0688447576813254,0.0472317233602706,25.048388933166343,-1.7707377537386713,-0.2338290273397523,-0.0688447576813254,0.220255630141176,0.0,-5935.326511967842,-1307.289080987106,0.0,0.0,0.0,0.0,0.0472317233602706,-3.1156780143458955,-6624.529325393589,0.0,-0.0066212985102078,-0.221924536726948,0.0,-0.8223715090354375,0.0,-0.0066212985102078,0.05062539749841,-0.221924536726948,0.0,-0.8223715090354375,Biotechnology,Healthcare,6.35,155174950,119009
AAIC,2013,2013-12-31,2014-02-10,49461000.0,30745000.0,0.0,3.06,0.0,0.0,2194966000.0,551828000.0,0.0,0.0,1643138000.0,0.0,-1228926000.0,367844084.01,34.51081926203877,0.0,0.0182235169018563,0.0724863544437759,0.0,34.51081926203877,0.08963118942859,13.725031192389006,8.531491154849276,0.764687699808636,0.8865570853804007,0.0,0.1039158418251989,0.0140070506786893,0.0,0.0225338342370679,6.876158323719202,0.0,-0.8366257341163907,1.0560050108045886,-0.9470921693648252,18.203925599527828,0.0,-0.7421569547402334,0.0,-0.1001593751680448,-0.6436116920724401,0.2314374385109062,REIT—Mortgage,Real Estate,4.57,129607028,336629
AAL,2013,2013-12-31,2014-02-28,-1834000000.0,26743000000.0,1958000000.0,-17.03,6085000000.0,0.2275361777,42278000000.0,-2731000000.0,14323000000.0,13806000000.0,45009000000.0,1012000000.0,-11296000000.0,18377036250.0,-25.370430582005667,1.037447486600029,0.3973461374710251,-6.151226656902233,0.1170909057709213,-25.370430582005667,0.6715488831929696,0.1016354279624574,-1.482026308615049,-0.9952531124130356,0.0,20.41304347826087,0.0,0.6325512086664459,0.7830653339127915,-0.0433795354557926,-1.1144060065600656,0.2275361776913584,-0.1360907271514343,0.2041783668481794,0.0112313840426296,0.1638001165259996,0.3717312894499549,0.0223880597014925,2.963562753036437,-3.4990353109847687,0.3937516957175993,0.2001368849550707,Airlines,Industrials,18.57,12123665464,25640855
AAMC,2013,2013-12-31,2014-02-20,-5293000.0,71610000.0,33616000.0,-2.26,60425000.0,0.8438067309035051,1405104000.0,7540000.0,160853000.0,612137000.0,612137000.0,0.0,-5339000.0,2042703490.0,3.212621426651038,0.2627728760065149,0.0,0.0,4.458355437665783,3.212621426651038,-0.7019893899204244,30.48042857142857,-412.3754940487436,289.48322148541115,0.0,0.0,0.0,0.0509641990913128,0.2461671161847756,-0.0037669809494528,-100.0093237113402,0.8438067309035051,-112.0,-113.87989663332203,0.0,0.5146592134823457,0.0,-114.06521739130434,250.0074074074074,-113.87989663332203,0.0,0.5146592134823457,Asset Management,Financial Services,56.405,99183680,23170
AAME,2013,2013-12-31,2014-03-26,11022000.0,165369000.0,11206000.0,0.48,165369000.0,1.0,90420000.0,100927000.0,33102000.0,177300000.0,218454000.0,0.0,18738000.0,98295960.0,4.578434041008891,0.1867005076142132,0.4560716655607166,0.408592348925461,0.0775296310624978,4.578434041008891,0.1092076451296481,0.5452047239809155,8.18,0.893318537160522,0.0821992378878606,0.0,0.010048806587758,1.8288984737889848,0.3201297236322617,0.1218978102189781,7.717853107344633,1.0,1.6666666666666667,3.816636621169199,0.6453630188997189,0.3279850719101027,0.1826601252967932,1.4846708746618575,1.2050373868555686,3.4687123947051743,0.5306354273108131,0.2336242350346353,Insurance—Life,Financial Services,1.9,38697680,4303
AAN,2013,2013-12-31,2014-02-24,120666000.0,2234631000.0,190573000.0,1.58,1872732000.0,0.838049772,1827176000.0,1139963000.0,1240776000.0,286764000.0,687213000.0,869725000.0,1202219000.0,2138574800.0,15.049612525908616,4.326819266016655,0.0701902827094926,0.1125036514343009,0.098033897633219,15.049612525908616,0.1058508039296012,0.996568023982483,18.45558649495301,1.9535386674830677,0.0321134370908126,0.4161073902670384,0.0017400388277877,1.2229971278081586,1.045371803992133,0.0660396152313734,8.897454972592012,0.8380497719757759,-0.2977777777777777,0.4879722722379523,0.484011255458076,0.5832008828043815,0.0337949734807166,-0.3026819923371647,-0.3271844008939194,0.0926466935514074,0.2762491005055057,0.2476179598971879,Rental & Leasing Services,Industrials,13.78,425921886,321749
AAOI,2013,2013-12-31,2014-03-06,-1406000.0,78424000.0,-307000.0,-0.14,23028000.0,0.2936346016525553,111057000.0,63077000.0,77936000.0,39057000.0,47980000.0,19608000.0,-83323000.0,156023650.0,6.329854490717511,1.9954425583122104,0.2562197790323888,0.4511153035179225,-0.0033540182668356,6.329854490717511,-0.0222902167192479,1.90725606957054,-106.38310810810812,2.371302534996909,0.0,2.825173398612811,0.0,0.7061598998712373,1.33305169367847,-0.0126601655005987,-9.190454685099846,0.2936346016525553,-0.2727272727272728,0.6501784738893821,0.628882841988254,0.0,0.2165460404670083,-0.4878306878306878,-2.7150837988826817,0.6501784738893821,0.628882841988254,0.0,Semiconductors,Technology,8.34,243492138,1322227
