Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2023-01-31,2023-01-31,651036174.0,530342643.0,11282142.0,10749146.0,120693531.0,0.0,-238241130.0
2022Q2,2022,Q2,2022-07-31,2022-07-31,607314605.0,480364250.0,13125349.0,6358105.0,126950355.0,0.0,-140713764.0
2021Q4,2021,Q4,2022-01-31,2022-01-31,736600748.0,546481590.0,34054699.0,7838540.0,190119158.0,0.0,-80935369.0
2021Q2,2021,Q2,2021-05-31,2021-05-31,768390851.0,570257943.0,0.0,0.0,198132908.0,0.0,-58205647.0
2020Q4,2020,Q4,2020-11-30,2020-11-30,737178369.0,547229968.0,0.0,0.0,189948401.0,0.0,-85969196.0
2020Q2,2020,Q2,2020-05-31,2020-05-31,690261788.0,500657251.0,0.0,0.0,189604537.0,0.0,-132541913.0
2019Q4,2019,Q4,2019-11-30,2019-11-30,741503945.0,551912385.0,0.0,0.0,189591560.0,0.0,-81995356.0
2019Q2,2019,Q2,2019-05-31,2019-05-31,728578874.0,538868969.0,0.0,0.0,189709905.0,0.0,-95038772.0
2018Q4,2018,Q4,2018-11-30,2018-11-30,730137318.0,530731364.0,0.0,0.0,199405954.0,0.0,-103176377.0
2018Q2,2018,Q2,2018-05-31,2018-05-31,715881860.0,541660251.0,0.0,0.0,174221609.0,0.0,648719.0
2017Q4,2017,Q4,2017-11-30,2017-11-30,726187109.0,550525097.0,0.0,0.0,175662012.0,0.0,-631279.0
