Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-12-31,2022-12-31,600329224.0,593471375.0,1303253.0,1032434.0,6857849.0,0.0,16459347.0
2022Q2,2022,Q2,2022-06-30,2022-06-30,599401727.0,590913744.0,3265168.0,892433.0,8487983.0,0.0,-13193928.0
2021Q4,2021,Q4,2021-12-31,2021-12-31,719796936.0,709509870.0,3885201.0,177049.0,10287066.0,0.0,103284686.0
2021Q2,2021,Q2,2021-06-30,2021-06-30,724014295.0,713022782.0,0.0,0.0,10991513.0,0.0,94698897.0
2020Q4,2020,Q4,2020-12-31,2020-12-31,685990719.0,676948757.0,0.0,0.0,9041962.0,0.0,58624872.0
2020Q2,2020,Q2,2020-06-30,2020-06-30,623938379.0,616549701.0,0.0,0.0,7388678.0,0.0,-35562007.0
2019Q4,2019,Q4,2019-12-31,2019-12-31,691816474.0,683247127.0,0.0,0.0,8569347.0,0.0,27580182.0
2019Q2,2019,Q2,2019-06-30,2019-06-30,679354079.0,666811097.0,0.0,0.0,12542982.0,0.0,-4193633.0
2018Q4,2018,Q4,2018-12-31,2018-12-31,628276244.0,623234450.0,0.0,0.0,5041794.0,0.0,-50087969.0
2018Q2,2018,Q2,2018-06-30,2018-06-30,705829822.0,693436098.0,0.0,0.0,12393724.0,0.0,-11950317.0
