Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-11-30,2022-11-30,148893000.0,101164000.0,2726000.0,2122000.0,47729000.0,0.0,-48161000.0
2022Q2,2022,Q2,2022-05-31,2022-05-31,161998000.0,112639000.0,4196000.0,604000.0,49359000.0,0.0,-42327000.0
2020Q4,2020,Q4,2020-11-30,2020-11-30,197147000.0,141880000.0,0.0,0.0,55267000.0,0.0,-19354000.0
2020Q2,2020,Q2,2020-05-31,2020-05-31,188350000.0,132147000.0,0.0,0.0,56203000.0,0.0,-38733000.0
2019Q4,2019,Q4,2019-11-30,2019-11-30,209596000.0,148730000.0,0.0,0.0,60866000.0,0.0,-22106000.0
2019Q2,2019,Q2,2019-05-31,2019-05-31,210135000.0,150122000.0,0.0,0.0,60013000.0,0.0,-32301000.0
2018Q4,2018,Q4,2018-11-30,2018-11-30,212513000.0,150335000.0,0.0,0.0,62178000.0,0.0,-32088000.0
2018Q2,2018,Q2,2018-05-31,2018-05-31,237596000.0,163946000.0,0.0,0.0,73650000.0,0.0,-6259000.0
