Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-12-31,2022-12-31,10415611.0,3131463.0,9458749.0,7284148.0,7284148.0,0.0,-29987945.0
2022Q3,2022,Q3,2022-11-14,2022-11-14,12607479.0,2490900.0,11685358.0,10116579.0,10116579.0,0.0,-26078624.0
2022Q2,2022,Q2,2022-06-30,2022-06-30,12607479.0,2490900.0,11685358.0,10116579.0,10116579.0,0.0,-26078624.0
2021Q4,2021,Q4,2021-12-31,2021-12-31,9288660.0,-8971492.0,8521300.0,18260152.0,18260152.0,0.0,-21800763.0
2021Q2,2021,Q2,2021-06-30,2021-06-30,9178154.0,-3728660.0,8651475.0,6310127.0,12906814.0,0.0,-16312921.0
2020Q4,2020,Q4,2020-12-31,2020-12-31,6604957.0,-1147016.0,6112335.0,3847061.0,7751973.0,0.0,-13599958.0
