Symbol,Year,Quarter,Quarters,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
A,2012,Q4,2012Q4,2012-12-20,2012-10-31,8957520000.0,8968520000.0,14.89080459770115,0.2241837509491268,0.0611775500397667,5.069337860780985,5.269129411764705,1.7285835584716325,0.08,0.8333333333333334,0.0037956934508658,1.7295298468040148,21.17617021276596,0.5217883418222977,0.7391304347826088,Diagnostics & Research,Healthcare,0.0403378891419893,0.0820146661520648,2.445324881141046,0.1573288058856819,0.2405206564799094,1.0326128907757623,0.1677107061503417,0.0222627746434422,0.3548886984786559,0.0154326928726442,0.0321173355565822,0.4304923452558786,0.0006253816256703,0.099487574645899,0.0297381474492737,0.7489711934156379,0.0255368543238537,0.0296296296296296,0.0359550561797752
AACG,2012,Q4,2012Q4,2012-12-31,2012-12-31,205712033.0627053,-89221579.93729469,16.870456347438754,0.0,0.085590077445832,1.1464605008535829,1.55121959495392,0.5431459187650554,1.7235976190548818,171.22629272959293,0.246946497300324,3.987694022682815,0.0,0.4443905107603542,4.585365853658536,Education & Training Services,Consumer Defensive,0.0692319614225066,0.0875353045648559,3.8127534422558815,0.2209174669731964,0.1847676023083693,0.2643770704494166,0.3746975149191002,0.1155853869997868,0.5172391276643808,0.0897721391702458,0.114000292853359,0.3512550293042631,0.4566494881503486,0.3791360410212658,-0.0240727479274494,4.648244283881304,2.8378132131508327,4.596626243357901,2.6965112943434826
AADI,2012,Q4,2012Q4,2013-03-28,2012-12-31,162420210.0,162585603.0,-0.0529410102351179,20.96953250277538,-0.1285271088787117,0.0,-4282.329940940729,-1700.0053380224197,0.0,0.0,0.0,0.0444485180611299,169011.66493236212,0.0,-0.5703875455448824,Biotechnology,Healthcare,-1.169606512890095,0.099245350163804,0.0782166563754245,0.0,0.0,-1.779340806564721,0.0,-0.0720251652498913,-0.0110458460337797,-0.6336576401757332,0.02893712580162,-0.0377543148531513,0.0,0.0,0.2001885312244942,-0.5703875455448824,1.1502256688051344,-1.0134651798863876,0.0
AAIC,2012,Q4,2012Q4,2013-02-08,2012-12-31,274579400.0,168090400.0,35.185779122541604,0.007231850225489,0.0,15.022398511872195,0.3904779376212335,0.590295298781484,0.1318452533319681,0.0,0.0844127418153,0.0,36.87114274204377,0.0,41.612903225806456,REIT—Mortgage,Real Estate,0.084755838272687,0.3779312746691433,0.0,0.0,9.617956012692854,3.4590588963702498,0.0088122505614326,0.0,0.0,0.0827988089466997,0.3674905790239464,0.0,0.0,9.255027482768392,-0.8759125864559261,55.29106628242075,1.1241138872748402,0.0,0.0
AAL,2012,Q4,2012Q4,2013-02-20,2012-12-31,1689153750.0,9744153750.0,-63.83344322563888,0.3630370055295618,-0.0026858660130718,0.2845130116220313,1.6117879293893131,-0.2114878865656692,0.0,19.68448275862069,0.0,0.5391229578675838,-1.6609181415929204,-0.9230250968502612,1.973684210526316,Airlines,Industrials,0.011144193960017,-0.0328033053712282,0.7601031814273431,0.0005053057099545,0.0441300320026949,-1.0686114936772255,0.2525308379413016,-0.7507707353199105,-0.0227380894931505,0.0210911158474245,-0.0650744918119061,-0.0017370021737418,-0.0402475329896877,0.0811497862413012,0.0206088453058252,2.100840336134454,-0.0765282314512365,-0.9885496183206108,-2.5948777648428405
AAMC,2012,Q4,2012Q4,2012-12-31,2012-12-31,0.0,-105014000.0,0.0,0.0,-0.4198895027624309,0.0,0.0,0.0,0.0,0.0,0.0,112.82119914346896,0.0,0.0,0.0,Asset Management,Financial Services,-0.007938383026981,-0.1690140845070422,113.29229122055676,-1.203960396039604,-0.5544554455445545,0.1879275653923541,0.0143174408165193,0.0,-110.9682461771408,0.000834128085718,-0.0243560812388141,-105.3928390559389,0.0,0.0,3.257744626136191,0.0,-0.2505637032580395,0.0,0.0
AAME,2012,Q4,2012Q4,2013-03-27,2012-12-31,65452380.0,87739380.0,4.991785478236238,0.4598913782912712,0.0062187869963394,1.8688932670892584,17.902729759299778,0.6190169857002346,1.7155361050328228,0.0,0.0239563481114055,0.254324480369515,14.885690243347735,1.0,0.0749999999999998,Insurance—Life,Financial Services,0.0101930433037058,0.0086441703866232,0.1094168591224018,0.0443150019987436,0.0260978813317343,2.0280793674812743,0.3905697621251491,-0.0011217062523027,0.0931021287979201,-0.0019504379769609,-0.0015403536465985,-0.0019742933805085,0.0172343833369114,-0.0046085942220586,0.0267076511446964,-0.1568265682656826,-0.0079315619511642,0.6234309623430963,-0.0079315619511642
AAN,2012,Q4,2012Q4,2013-02-22,2012-12-31,2136723680.0,2148717680.0,15.036873312509927,0.0707418768192245,0.0297337858917499,3.758773534953024,14.582357501637912,1.880710132502909,0.0662808473465822,0.125315979076143,0.0011363191332254,0.8529416691093338,-45.77483836414662,0.7874742947210285,0.263157894736842,Rental & Leasing Services,Industrials,0.0202059760751799,0.0322429026357991,5.260453917340145,0.1032521025994655,0.0644404297201401,0.5957112151293078,0.3135605420841081,0.007305564092528,0.2495451403445489,0.0038502865942263,0.0057506600909474,2.9600872954350934,0.0133633375147646,0.0097842381467987,-0.02404578598655,0.2657475553712726,0.0735642386357198,0.2331659558375527,0.0056544897817056
AAOI,2012,Q4,2012Q4,2012-12-31,2012-12-31,89140386.48,103001386.48,3.4646437175734355,0.3739125144491087,0.005972082314002,4.725924423709045,428.5595503846155,2.8747544659442728,0.0,1.0740414632194029,0.0,0.988466200101654,-1310.8880364705883,0.2886226275050366,1.1362429823119025,Semiconductors,Technology,0.0007908985824663,0.0016769865841073,1.5344254603745553,0.0176015268794401,0.0027568656558159,1.1203560371517027,0.2868832512015574,0.005972082314002,0.988466200101654,0.0065857516578451,0.0139641382868937,0.0,0.0271044508560483,0.0259659299833013,0.0,1.136482939632546,0.1490009746588693,3.128205128205128,0.1649903702118553
AAON,2012,Q4,2012Q4,2013-03-14,2012-12-31,511833684.375,508674684.375,2.5033140786045984,0.0,0.0547637303979927,6.561297358924725,16.88551347238717,3.705288153522615,0.7772499340195302,1.817593671429448,0.0115076443380085,1.3551798107255522,45.74436360487979,0.2400907599220592,0.2727272727272728,Building Products & Equipment,Industrials,0.0391642074907102,0.0548589795563792,2.310309148264984,0.154778997025946,0.0971438826786996,0.4007427462790293,0.4031567033432734,0.0112362196140679,0.0735861480974067,0.0085559141565616,0.0110093835975206,0.0434405555343224,0.0193124275612512,0.0189440284816573,-0.0318623153673561,0.2615282170800732,0.0155176004998958,0.1602921391504901,0.0921336521079946
