Symbol,Year,Date,FillingDate,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Price,MarketCap,AvgVolume
A,2015,2015-10-31,2015-12-21,401000000.0,4038000000.0,522000000.0,1.19,2041000000.0,0.5054482417,7479000000.0,4167000000.0,3686000000.0,976000000.0,3309000000.0,541000000.0,5581000000.0,12226080000.0,12.513513513513514,3.776639344262295,0.2212862682176761,0.3971682265418766,0.0818146684987976,12.513513513513514,0.0962323014158867,3.113937592867756,31.356807980049872,3.017537796976242,0.3316708229426434,3.6913123844731976,0.0105773146027383,0.5399117529081428,2.673155737704918,0.0536167936889958,31.995114503816797,0.5054482417038137,-0.1904761904761905,-0.3890952355864636,-0.2270819680812334,0.345163937171372,-0.4319510158641803,-0.2043650793650793,-0.371841155234657,-0.6365454786963892,-0.3846760145972744,-0.1596482626972785,Diagnostics & Research,Healthcare,118.36,34960703360,2023500
AA,2015,2015-12-31,2015-12-31,-863000000.0,11199000000.0,958000000.0,-3.3,2160000000.0,0.1928743637824805,16413000000.0,9442000000.0,2566000000.0,2404000000.0,4900000000.0,1172000000.0,0.0,3977489555.3,51.96477710511833,1.06738768718802,0.0137086455858161,0.0238296970980724,0.2173143113759405,51.96477710511833,-0.0914001270917178,0.3848102112063577,-4.9936147801854,0.4564170255560262,0.0,7.712457337883959,0.0,0.6823249862913544,0.4413477537437604,-0.0525802717358191,8.903904039876034,0.1928743637824805,-1.351249617921937,0.703334479202475,-0.1092817943211643,0.0,-0.1689111196614082,-2.37109375,-0.0893536121673003,0.703334479202475,-0.1092817943211643,0.0,Aluminum,Basic Materials,34.14,6090609867,4536116
AACG,2015,2015-03-31,2015-03-31,23055720.0,350157824.0,31758311.0,0.98,177618564.0,0.5072528781,455244300.0,377322408.0,312950666.0,76158160.0,77921892.0,0.0,21683617.0,-103365312.27351455,16.03836090289802,4.109220417089909,0.0,0.0,0.0594695824690043,16.03836090289802,0.0611035006434073,0.3910524036340979,5.939092716535654,0.362899355626092,2.5307872406500427,0.0,0.4261235446962818,0.7691646529127328,3.89087577746101,0.0506447197691437,4.41479642346786,0.5072528780622078,-0.1900826446280991,1.620253161164884,0.3590062205338867,0.0386655861902793,-0.0946513801616604,-0.1547385132991169,-0.2324946796195716,-0.5983606638091358,-0.0325466902682512,0.0017382463561112,Education & Training Services,Consumer Defensive,1.41,44536119,12793
AADI,2015,2015-12-31,2016-03-30,-31440.0,0.0,-23006.0,-0.0174214753595839,0.0,0.0,18529.0,-186481.0,18529.0,205010.0,205010.0,0.0,-236481.0,162561681.0,-0.1033325224736503,0.0903809570264865,8.635112526310108,-0.8579962569913289,0.8687738378460028,-0.1033325224736503,0.1685962644987961,0.0,-5166.037213740457,-870.97457649841,0.0,0.0,0.0,0.0,0.0903809570264865,-1.6967996114199364,-7473.093310021165,0.0,-0.0954322149054039,-0.4038847957133291,0.0,-1.735288077915982,0.0,-0.0954322149054039,-0.0079740623904661,-0.1565201397829687,0.0,-0.9518426644058572,Biotechnology,Healthcare,6.35,155174950,119009
AAIC,2015,2015-12-31,2016-02-16,-69403000.0,154593000.0,0.0,-3.02,0.0,0.0,4204806000.0,484031000.0,0.0,0.0,3720775000.0,0.0,-1426655000.0,1100100460.0,21.04299626119468,0.0,0.2050510772672984,1.7812908677336785,0.0,21.04299626119468,-0.1433854443207149,1.9685009023694475,-4.38477385703788,0.6287127477372317,-1.0818984770110802,0.0,0.2467398575811508,0.0367657865785008,0.0,-0.0165056366453053,2.72821899878075,0.0,-11.413793103448278,-1.8777357992145003,0.2457234503839943,-0.2491301577710127,0.0,-12.656533422908968,0.0,-1.1605159460036665,0.4151421188534996,-0.5383403055201015,REIT—Mortgage,Real Estate,4.57,129607028,336629
AAL,2015,2015-12-31,2016-02-24,7610000000.0,40990000000.0,6204000000.0,11.07,13023000000.0,0.317711637,48415000000.0,5635000000.0,9985000000.0,13605000000.0,42780000000.0,863000000.0,-1230000000.0,48477443550.0,8.43066878318594,0.7339213524439544,0.4246824331302282,3.6488021295474713,0.3904412225873319,8.43066878318594,1.3504880212954746,0.6905694937789705,3.719637785808147,5.023326273291926,0.0365308804204993,32.406720741599074,0.009821085418553,0.8466384385004647,0.5644248438074237,0.1571826913146752,288.84126071428574,0.3177116369846304,1.8167938931297711,4.006537993432884,-0.6559550623498069,1.2657968682492124,0.2158528615442068,1.640527411519778,0.4601082607672394,1.759373334892154,-0.6912779345814007,1.132072912836382,Airlines,Industrials,18.57,12123665464,25640855
AAMC,2015,2015-12-31,2016-02-29,-3290000.0,248099000.0,-48534000.0,-1.59,185753000.0,0.7487051539909472,2525776000.0,-180861000.0,261480000.0,38722000.0,1560998000.0,0.0,50678000.0,358886305.4,-82.10448902881086,6.752750374464129,0.2001879818321181,-2.7956828724821823,-0.1505316086202808,-82.10448902881086,0.0181907652838367,0.152359765254999,-11.48945452887538,-0.2090019705740873,0.0,0.0,0.0,0.0982268419685672,5.954496152058262,-0.0013025699824529,-0.1246654356329193,0.7487051539909472,-1.0754627432368296,-75.08022866788335,0.0,-39.70992073454064,-0.4769245065710737,-1.0551282695755626,-1.1979194277814706,-75.08022866788335,0.0,-39.70992073454064,Asset Management,Financial Services,56.405,99183680,23170
AAME,2015,2015-12-31,2016-03-29,4388000.0,165937000.0,5708000.0,0.19,165937000.0,1.0,76218000.0,102492000.0,15622000.0,178373000.0,212111000.0,0.0,25443000.0,133358737.63,4.437894226723604,0.0875805194732386,0.4426513422026293,0.3291769113686922,0.0322102326947074,4.437894226723604,0.0428130976076181,0.6944969333542249,26.26315807429353,1.1244071501190338,0.1848222424794895,0.0,0.0070373198058155,2.1771366343908265,0.2207116547908035,0.057571702222572,61.07193303126657,1.0,0.0,0.6981106983782759,0.4660145358877294,0.1957568508293157,-0.002308788427198,-0.0094808126410835,0.1639477977161501,-0.0910324678916411,0.0904917330612796,-0.1092816894952683,Insurance—Life,Financial Services,1.9,38697680,4303
AAN,2015,2015-12-31,2016-02-29,135709000.0,3179756000.0,236459000.0,1.86,2806939000.0,0.8827529534,2658875000.0,1366618000.0,1595426000.0,314387000.0,1292257000.0,1138938000.0,1403120000.0,2220305520.0,18.83224010583177,5.074720010687465,0.2260941187532321,0.4398859081323383,0.0765182578302163,18.83224010583177,0.0993028044413288,0.5109818237625781,11.972658556175348,1.1889185712466834,0.0502693262790235,0.3273373967678662,0.0041986770142288,1.1959027784307272,1.251164965472491,0.0510400075219782,15.298835448758991,0.8827529533712649,0.7222222222222222,0.2826960959644894,0.8955869421042337,0.5611990634764404,0.1840422063062269,0.7346771822632393,0.6779781292799409,-0.1806051298123419,0.4947668453481519,0.2567800092808059,Rental & Leasing Services,Industrials,13.78,425921886,321749
AAOI,2015,2015-12-31,2016-03-14,10793000.0,189903000.0,13449000.0,0.65,60453000.0,0.3183362032195383,273475000.0,165398000.0,153928000.0,74080000.0,108077000.0,66238000.0,-68247000.0,307988320.0,10.584117232994176,2.077861771058316,0.2482969192796416,0.4105430537249543,0.0557108987916774,10.584117232994176,0.0652547189204222,1.4120857490402996,24.845670341888265,1.62129723454939,0.0,1.9543162535100695,0.0,0.6944071670170948,1.0088417926565876,0.039466130359265,-3.685025697402776,0.3183362032195383,1.3214285714285714,2.712399440810038,1.5152107206429617,0.0,0.3662929982371288,1.519962643007238,1.6175554690541067,7.124772603108919,0.6057515155565646,1.8604614480719013,Semiconductors,Technology,8.34,243492138,1322227
AAON,2015,2015-12-31,2016-02-25,45728000.0,358632000.0,71302000.0,0.84,108681000.0,0.3030432309442548,232854000.0,178918000.0,124213000.0,43413000.0,53936000.0,38499000.0,178706000.0,1247036428.02,3.3104860002086007,2.8611936516711585,0.0,0.0,0.2554482117790075,3.3104860002086007,0.2555807688438279,3.4992539093555517,27.443676260059483,7.01407587844711,0.2592940867739678,6.492402400062339,0.0094482271368043,1.5401582107243166,1.9621081242945664,0.1963805646456577,39.28699333249851,0.3030432309442548,0.0499999999999999,1.1910486533400906,0.5384123132108644,0.607803590244708,0.0038609681978145,0.035554146474025,0.048466311796018,0.7026579684954866,0.2092463294674942,0.3237893846392147,Building Products & Equipment,Industrials,95.18,5163771986,318708
AAP,2015,2015-12-31,2015-12-31,473398000.0,9737018000.0,825780000.0,6.4,4422772000.0,0.4542224323709785,8134565000.0,2460648000.0,4940746000.0,3797477000.0,5673917000.0,4174768000.0,2021077000.0,12138803900.0,33.62000273261374,1.3010601512530555,0.1492100683933314,0.4932680334611045,0.1413100806146543,33.62000273261374,0.1923875336903124,1.13133475772562,23.26969463326841,4.47679916022121,0.0372815263266849,1.2729440294646313,0.0016021493583926,1.1969930783022815,0.1813230205212566,0.0581958592745893,24.21619692456501,0.4542224323709785,-0.0461997019374068,0.6089568673381033,0.932784082585348,1.7844424386494715,-0.0069249393694512,-0.0413648559712448,-0.0304446349109438,0.2194847708839204,0.567097918072695,1.0296785312634495,Specialty Retail,Consumer Cyclical,68.8,4089740526,2468909
AAPL,2015,2015-09-26,2015-10-28,53394000000.0,233715000000.0,71230000000.0,2.31,93626000000.0,0.4005990202,290479000000.0,119355000000.0,89378000000.0,80610000000.0,171124000000.0,2349000000.0,92284000000.0,703316922910.0,5.186262225552415,1.1087706239920605,0.2219162142530097,0.5400862971806795,0.2853263470624124,5.186262225552415,0.4473545306019856,2.823844951800269,12.360469770198897,5.529512152067362,0.2165224557066337,59.63771817794807,0.0175173322480565,0.8045848409007191,0.8924947277012778,0.1838136319665105,9.458209219381468,0.4005990201741437,0.4347826086956521,3.216162111138683,2.9648655500080645,1.7634427075718755,0.3273317549654791,0.3514047076689445,0.3566843799401939,0.4551635371162683,0.6984352585378925,0.1483792900148957,Consumer Electronics,Technology,188.61,2966590185462,56980281
AAT,2015,2015-12-31,2016-02-19,38509000.0,275623000.0,94151000.0,0.86,177617000.0,0.6444200955653193,1978419000.0,799562000.0,59066000.0,37777000.0,1149492000.0,0.0,-64066000.0,2754057945.2,17.992303716599917,1.5635439553167272,0.550815070012975,1.3629249514108974,0.049562484114524,17.992303716599917,0.048162619033921,6.183228341611549,44.25562713131996,2.131466909633024,1.542808174712405,0.0,0.034861288263624,0.1393147760914144,1.255869973793578,0.019464532032901,-72.67547740724947,0.6444200955653193,0.6862745098039215,5.933013760670841,0.6851124036690924,4.172206393016422,0.0524266897356742,0.7700404486118771,0.1252793746787938,-0.0392676000655293,0.0203235627539033,0.0917833481314402,REIT—Diversified,Real Estate,19.96,1534892104,444395
AAU,2015,2015-12-31,2015-12-31,-1144525.0,0.0,-4020434.0,-0.0156,-131486.0,0.0,38215348.0,35982697.0,6606242.0,797769.0,2232651.0,0.0,-59597627.0,62669303.3956448,0.4912393858504418,8.280895848296938,0.0,0.0,-0.0825501840837472,0.4912393858504418,-0.0318076491042347,0.0,-60.19272745955291,1.914589153660294,0.0,0.0,0.0,0.0,8.096029051016021,-0.0299493543798161,-9.335658535757217,0.0,0.9321739130434784,0.7691501648392585,-1.0,-0.2955276855400445,0.4647185503930565,0.9236100622138902,0.3195594538446241,0.9362112140717954,0.0,-0.3935063082132526,Gold,Basic Materials,0.1365,18730665,437640
AB,2015,2015-12-31,2016-02-11,188178000.0,212498000.0,0.0,1.8721989656274327,0.0,0.0,1589965000.0,1589691000.0,565274000.0,469753000.0,274000.0,0.0,0.0,2414948618.8,15.980762981053145,1.2033430334665238,0.0,0.0,0.0,15.980762981053145,0.1183739481446394,11.164743286054458,12.60766730861206,1.4924193562145098,1.021899478153663,0.0,0.0810538106010794,0.1336494828502514,1.1526972685645436,0.1183535486630208,12.30612544699127,0.0,0.0065585836706626,0.4264431731606955,0.0,-0.0953853178095931,0.0,0.0407269348612386,0.0,2.7425673124026946,2.049108102441733,0.0352838967477978,Asset Management,Financial Services,31.68,3591751680,270357
