Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-12-31,2022-12-31,338614705.0,333518384.0,8134302.0,4064489.0,5096321.0,0.0,69331279.0
2022Q2,2022,Q2,2022-06-30,2022-06-30,337081846.0,336496681.0,2081728.0,0.0,0.0,0.0,72309576.0
2021Q4,2021,Q4,2021-12-31,2021-12-31,428423480.0,427233348.0,1705086.0,0.0,1190132.0,0.0,163151393.0
2021Q2,2021,Q2,2021-06-30,2021-06-30,409168772.0,407831501.0,0.0,0.0,1337271.0,0.0,143749546.0
2020Q4,2020,Q4,2020-12-31,2020-12-31,366265978.0,365431959.0,0.0,0.0,834019.0,0.0,101350004.0
2020Q2,2020,Q2,2020-06-30,2020-06-30,308321134.0,307656798.0,0.0,0.0,664336.0,0.0,43574843.0
2019Q4,2019,Q4,2019-12-31,2019-12-31,339011441.0,338198445.0,0.0,0.0,812996.0,0.0,74116490.0
2019Q2,2019,Q2,2019-06-30,2019-06-30,319572471.0,317545868.0,0.0,0.0,2026603.0,0.0,53542953.0
2018Q4,2018,Q4,2018-12-31,2018-12-31,285224312.0,277443007.0,0.0,0.0,7781305.0,0.0,13519624.0
2018Q2,2018,Q2,2018-06-30,2018-06-30,317960811.0,317167929.0,0.0,0.0,792882.0,0.0,-8709636.0
