Symbol,Year,Date,FillingDate,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Price,MarketCap,AvgVolume
A,2018,2018-10-31,2018-12-20,316000000.0,4914000000.0,928000000.0,0.97,2687000000.0,0.5468050468,8541000000.0,4567000000.0,3848000000.0,1171000000.0,3970000000.0,638000000.0,-336000000.0,20349590000.000004,14.22741433021807,3.286080273270709,0.2106310736447722,0.3939128530764177,0.048694205939455,14.22741433021807,0.0691920297788482,4.232313797313799,65.8151582278481,4.553884388000876,0.6044303797468354,3.4905956112852663,0.0091837563871583,0.5753424657534246,2.5815542271562766,0.0369980096007493,22.85449450549451,0.5468050468050468,-0.5380952380952382,-0.5363418874029706,-0.2302907366117567,-0.0821891247437833,0.1154005811540058,-0.5380116959064327,0.1034482758620689,-0.1825110121891533,0.262432128424824,0.1369639961513359,Diagnostics & Research,Healthcare,118.36,34960703360,2023500
AA,2018,2018-12-31,2019-02-26,227000000.0,13403000000.0,2196000000.0,1.2,3322000000.0,0.2478549578452585,15938000000.0,5389000000.0,4134000000.0,2919000000.0,8544000000.0,1644000000.0,341000000.0,5639017534.639999,28.93719446398232,1.4162384378211716,0.113063119588405,0.334384858044164,0.166554467348431,28.93719446398232,0.0421228428279829,0.3693216096873833,21.806244645991185,0.9185410158916312,0.0,6.131995133819951,0.0,0.8409461663947798,0.7249057896539911,0.0142426904253984,101.0207660130612,0.2478549578452585,0.0344827586206896,1.0761351666181953,0.0400788584013164,0.0,0.2875968992248062,0.0460829493087557,0.4679144385026738,1.2566363843480075,0.1676856403857265,-0.443138293358866,Aluminum,Basic Materials,34.14,6090609867,4536116
AACG,2018,2018-12-31,2018-12-31,854925914.0,1338592.0,-67791950.0,36.5,-2912859.0,-2.176061862,335138771.0,275816839.0,213394902.0,19745915.0,19745915.0,0.0,-71888585.0,-42379256.29426402,11.775766337632792,10.807040443555032,0.0,0.0,3.087703078251486,11.775766337632792,3.09961464680552,110.71863996328678,0.1733566421121912,0.5373387870119706,1.1072442506404128,0.0,6.387088704243806,0.0039941424741931,10.431129831157484,2.550960939103044,-0.4602963463160036,-2.176061862016208,83.95454545454545,29.24250180330324,-0.9966423255908576,-0.3538781963862081,-1.0125266364101142,86.75494149250802,-1.9480449662735608,31.017839600840038,-0.9968691844642068,-0.317407489611778,Education & Training Services,Consumer Defensive,1.41,44536119,12793
AADI,2018,2018-12-31,2019-03-07,-10396635.0,20157430.0,-11174850.0,-0.4989197291217533,0.0,0.0,64123492.0,58666575.0,63984083.0,5456917.0,5456917.0,0.0,-118959291.0,468762436.0,2.815325507484011,11.725317244150864,0.0,0.0,-0.1904806953533592,2.815325507484011,-0.177215646217629,26.361319176105287,-51.11042621001892,9.057567209266946,0.0,0.0,0.0,0.3143532794502208,11.474246355588695,-0.1621345730828258,-90.89638447624836,0.0,0.5141896916377042,-31.9027943955573,0.0,41.893825503981446,0.0,0.5141896916377041,0.4775310314498748,-27.63819874791429,0.0,28.245299350956195,Biotechnology,Healthcare,6.35,155174950,119009
AAIC,2018,2018-12-31,2019-02-19,-91797000.0,130953000.0,0.0,-3.18,0.0,0.0,4099450000.0,274444000.0,0.0,0.0,3825006000.0,0.0,-1731982000.0,196675480.0,9.446647390885309,0.0,0.0180765712473624,0.2700150121700602,0.0,9.446647390885309,-0.3344835376251621,1.6061982543355249,-2.2913219386254453,0.7664094678695836,-0.5873830299465124,0.0,0.2563511569652587,0.0319440412738294,0.0,-0.0223925160692287,3.2994475207454235,0.0,-5.818181818181818,-2.021499183753527,1.344301054986626,-0.7262699758253367,0.0,-6.2650989389159735,0.0,-0.0472245345315764,-0.3293202548270725,-0.5510787877529665,REIT—Mortgage,Real Estate,4.57,129607028,336629
AAL,2018,2018-12-31,2019-02-25,1412000000.0,44541000000.0,781000000.0,3.03,10051000000.0,0.2256572596,60792000000.0,-169000000.0,8637000000.0,18110000000.0,60961000000.0,1522000000.0,136000000.0,48918617960.0,-0.3640389801738771,0.4769188293760353,0.564005132254244,-202.88165680473367,0.0133233664096597,-0.3640389801738771,-8.355029585798816,0.3346718295503019,10.557094872521246,-88.20483999999999,0.131728045325779,22.660972404730614,0.0124776794105213,0.7326786419265693,0.3570403092214246,0.0232267403605737,-70.31423566037736,0.2256572596035113,-0.2230769230769231,1.1785214525801062,-0.6138065662168057,0.9856510523541496,-0.0906541210531077,-0.2642001042209484,-0.8075406604238541,-0.732857419170971,0.5644983963042697,-1.0431803205102677,Airlines,Industrials,18.57,12123665464,25640855
AAMC,2018,2018-12-31,2019-02-27,-10876000.0,15926000.0,-6608000.0,-6.88,-1394000.0,-0.0875298254426723,49367000.0,-207156000.0,47457000.0,6771000.0,256523000.0,0.0,26558000.0,20672178.56,-128.55462001310642,7.00886132033673,0.0,0.0,0.0330377953134348,-128.55462001310642,0.0525014964567765,3.00409258822052,-4.398968238322913,-0.2309524153777829,0.0,0.0,0.0,0.3226041687767131,6.7796485009599765,-0.2203091133753317,-18.58709345765346,-0.0875298254426723,-0.5054704595185995,-1.9927419523487615,-0.6760820580914025,-41.01548982605048,-1.0767621145374449,-0.5606256277801693,0.1005852729005036,-3.5189912301245103,-0.9122494403127784,-0.565744108924373,Asset Management,Financial Services,56.405,99183680,23170
AAME,2018,2018-12-31,2019-04-01,-704000.0,185553000.0,0.0,-0.0347071583514099,185553000.0,1.0,102345000.0,101372000.0,12630000.0,209164000.0,242902000.0,0.0,37208000.0,69966070.80000001,4.997633602839676,0.0603832399456885,0.3296497142019639,0.3328137947362191,0.0,4.997633602839676,-0.0069447184626918,0.2633105948165753,-69.40066875,0.4819681055912875,-1.1448863636363635,0.0,0.0164967627006672,1.8130148028726367,1.2638360329693443,-0.0068786946113635,11.691330653266332,1.0,-1.17353579175705,-1.06941431670282,0.219412606860705,0.0915595939738408,0.0245094250030367,-1.15547703180212,0.0,-1.1826692557299834,0.2731634583965452,0.1261272458332824,Insurance—Life,Financial Services,1.9,38697680,4303
AAN,2018,2018-12-31,2018-12-31,50653000.0,1794716000.0,171826000.0,1.5,1086562000.0,0.6054228078,1632812000.0,781909000.0,935818000.0,271212000.0,850903000.0,807457000.0,0.0,1849132303.45,23.148120599402414,3.450503665029571,0.2699343218937636,0.5636870786753957,0.1115112486839582,23.148120599402414,0.0647811957657476,0.7914267791951484,28.04150402641502,1.816562161901193,0.0,0.8770175996988074,0.0,1.0991565471101388,0.2614707313835671,0.0310219425138962,11.892347458911392,0.6054228078425778,-0.6453900709219859,-0.05866280955489,0.8010048266461295,0.5381207030780254,0.0625484060238607,-0.645579982927273,0.6783980463980464,-0.1981351062868631,0.2125694363887458,0.2291750991553123,Rental & Leasing Services,Industrials,13.78,425921886,321749
AAOI,2018,2018-12-31,2019-02-26,-2146000.0,267465000.0,-10768000.0,-0.11,87773000.0,0.3281663021329893,466840000.0,329094000.0,194275000.0,77418000.0,137746000.0,93256000.0,35992000.0,336052210.0,16.750343563902884,2.509429331679971,0.1896688372890069,0.2690568652117632,-0.0056586610969607,16.750343563902884,-0.0065209332288039,1.1334313274634065,-141.26431034482758,0.9211751353716569,0.0,1.9268679763232397,0.0,0.5729264844486334,1.1131778139450774,-0.0045968640219347,-4.795362238602929,0.3281663021329893,-1.0299727520435966,0.2258493998012284,0.7298124849892555,1.6462446472453072,-0.4721373586721193,-1.029019215426431,-1.1238398638313534,-1.158149166571135,0.1202488338375822,0.5825924066379907,Semiconductors,Technology,8.34,243492138,1322227
