Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2023Q4,2023,Q4,2023-03-31,2023-03-31,252792148.0,144700202.0,2957942.0,7912098.0,7912098.0,0.0,-35499968.0
2023Q2,2023,Q2,2022-09-30,2022-09-30,373485420.0,234445855.0,7716483.0,3970540.0,139039565.0,0.0,-50596734.0
2022Q4,2022,Q4,2022-03-31,2022-03-31,453678407.0,284705979.0,30329120.0,33738753.0,168972428.0,0.0,-336610.0
2022Q2,2022,Q2,2021-09-30,2021-09-30,99383308.0,68545398.0,2567520.0,742619.0,30837910.0,0.0,8335810.0
2021Q4,2021,Q4,2021-03-31,2021-03-31,97451951.0,67182490.0,1184515.0,0.0,0.0,0.0,6972902.0
2021Q2,2021,Q2,2020-09-30,2020-09-30,94975933.0,64918506.0,1680814.0,31315.0,30057427.0,0.0,4708918.0
2020Q4,2020,Q4,2020-03-31,2020-03-31,93401923.0,62084661.0,3410393.0,1250918.0,31317262.0,0.0,1875073.0
2020Q2,2020,Q2,2019-09-30,2019-09-30,97767230.0,67663142.0,1385764.0,0.0,0.0,0.0,7453554.0
2019Q4,2019,Q4,2019-03-31,2019-03-31,98344567.0,65398830.0,1836551.0,2758287.0,32945737.0,0.0,5189242.0
2019Q2,2019,Q2,2018-09-30,2018-09-30,94242620.0,63871001.0,1329902.0,2211.0,30371619.0,0.0,318776.0
2018Q4,2018,Q4,2018-03-31,2018-03-31,95584773.0,64923544.0,1324293.0,367497.0,30661229.0,0.0,300532.0
2018Q2,2018,Q2,2017-09-30,2017-09-30,96710774.0,66385258.0,1562933.0,240347.0,30325516.0,0.0,223004.0
2017Q4,2017,Q4,2017-03-31,2017-03-31,95092408.0,64792353.0,1605945.0,226402.0,30300055.0,0.0,141408.0
2017Q2,2017,Q2,2016-09-30,2016-09-30,99449029.0,69104826.0,1311754.0,0.0,0.0,0.0,108610.0
2016Q4,2016,Q4,2016-03-31,2016-03-31,98283055.0,68007894.0,1459423.0,179133.0,30275161.0,0.0,216267.0
2016Q2,2016,Q2,2015-09-30,2015-09-30,96677153.0,66369396.0,1962228.0,233237.0,30307757.0,0.0,393229.0
2015Q4,2015,Q4,2015-03-31,2015-03-31,97903374.0,67803875.0,1354518.0,0.0,0.0,0.0,512431.0
2015Q2,2015,Q2,2014-09-30,2014-09-30,97297468.0,66125689.0,1359595.0,906720.0,31171779.0,0.0,679844.0
2014Q4,2014,Q4,2014-03-31,2014-03-31,93712738.0,62526067.0,1626973.0,1107900.0,31186671.0,0.0,785029.0
2014Q2,2014,Q2,2013-09-30,2013-09-30,91895543.0,60176296.0,1666488.0,1645088.0,31719247.0,0.0,1036659.0
2013Q4,2013,Q4,2013-03-31,2013-03-31,99108708.0,67876077.0,1347622.0,1174644.0,31232631.0,0.0,0.0
2013Q2,2013,Q2,2012-09-30,2012-09-30,99159699.0,67950028.0,1472727.0,1176259.0,31209671.0,0.0,0.0
2012Q4,2012,Q4,2012-03-31,2012-03-31,101073238.0,63487480.0,1262586.0,7437373.0,37585758.0,0.0,0.0
