Symbol,Year,Date,FillingDate,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Price,MarketCap,AvgVolume
A,2008,2008-10-31,2008-12-19,693000000.0,5774000000.0,795000000.0,1.87,3196000000.0,0.5535157603,7437000000.0,2559000000.0,3208000000.0,1325000000.0,4878000000.0,646000000.0,2791000000.0,6480810000.0,7.049586776859504,2.4211320754716983,0.2857334946887185,0.8304025009769441,0.1443197833114164,7.049586776859504,0.2708089097303634,0.9977156217526844,8.312857142857142,2.2511957796014066,0.0,3.9907120743034055,0.0,0.7763883286271346,1.659622641509434,0.0931827349737797,9.569451827242524,0.5535157603048146,0.1910828025477707,1.5044692737430168,0.2423541891837796,0.1807558588720062,0.0764567194341529,0.0862068965517241,0.3613013698630137,1.8840700583819847,0.5290387288476764,-0.1466562441145319,Diagnostics & Research,Healthcare,118.36,34960703360,2023500
AACG,2008,2008-03-31,2008-03-31,20173691.58576,172121600.5856,23432098.64176,1.06,105161202.33096,0.6109703952,436718427.53336,363147965.53216,403386873.06456,66543131.38808,73570462.0012,2952540.39968,-114934522.8784,-177849264.26463366,28.546394776657305,6.06203622597808,0.0,0.0,0.0473408502052721,28.546394776657305,0.0555522638167538,0.8971089929952971,7.654118985495,0.4252036371670428,0.0,22.678910087698466,0.0,0.3941248862745825,5.947658597606907,0.0461938180619112,-28.492651302389174,0.61097039519256,1.6503067484662577,1.2958613550543965,4.9982857187002026,6.722525505160652,1.4020820104949865,2.2015407631800445,2.195762686490633,0.0,0.0,0.0,Education & Training Services,Consumer Defensive,1.41,44536119,12793
AAIC,2008,2008-12-31,2009-03-16,-417463000.0,274686000.0,0.0,-55.2,0.0,0.0,1560291000.0,13583000.0,309682000.0,10389000.0,1417035000.0,0.0,-1481021000.0,33727594.0,1.7970710771180711,29.80864375782077,0.1683544928478085,19.3390267245822,0.0,1.7970710771180711,-30.734226606787896,0.0935562569624953,-0.0615589740887216,1.891967459324155,0.0,0.0,0.0,0.1760479295208394,27.779574550004813,-0.2675545779601369,-0.3192570221752904,0.0,0.30126582278481,-2.642594234815795,-0.610941321517821,-0.9930744875304486,0.0,0.3677226760045013,0.0,-1.7360981747154547,-0.3147041280134066,-0.988333444386022,REIT—Mortgage,Real Estate,4.57,129607028,336629
AAL,2008,2008-12-31,2009-02-19,-2071000000.0,23766000000.0,2904000000.0,-21.37,14787000000.0,0.6221913658,25175000000.0,-2935000000.0,5935000000.0,9374000000.0,28110000000.0,525000000.0,-3461000000.0,15221773145.0,-30.34015082207853,0.633134200981438,0.5825223435948361,-4.996592844974447,0.7955592412663125,-30.34015082207853,0.7056218057921635,0.0314639882605402,-0.3610686359246741,-0.2547779028960817,-0.7484304793819411,17.102857142857143,2.072820524732805,0.9440317775571004,0.4179645828888415,-0.0822641509433962,-0.3294154823788546,0.622191365816713,-5.480083857442349,-0.0304302765373366,-0.1673806666857291,-39.984067706110665,-0.1061476153055673,-5.109126984126984,1.1966717095310135,-0.5364847253533706,-0.2670314253160586,-0.2684839346413927,Airlines,Industrials,18.57,12123665464,25640855
AAME,2008,2008-12-31,2009-03-31,-3883000.0,99731000.0,-992000.0,-0.1775166864770961,99731000.0,1.0,39449000.0,75414000.0,37321000.0,150000000.0,191195000.0,0.0,5119000.0,20147508.0,3.4476547499314254,0.2488066666666666,1.045349692007402,0.546821545071207,-0.0039947879161951,3.4476547499314254,-0.0514891134272151,0.1627428582887968,-4.179888745815092,0.2152187657464131,-0.4313674993561679,0.0,0.1032007131261695,2.5280995715987733,0.3007333333333333,-0.0984308854470328,-2.5766801079536434,1.0,-1.7100667459083845,-1.5481804244256476,-0.4384621649130866,-0.1614415914662636,-0.1889942425918095,-1.535438499724214,-1.042651990712873,-0.1664051178582562,-0.4860927955862926,-0.1060041780186176,Insurance—Life,Financial Services,1.9,38697680,4303
AAN,2008,2008-12-31,2009-03-02,85769000.0,1592608000.0,144000000.0,1.06,1282871000.0,0.8055158583,1233270000.0,761544000.0,747975000.0,356909000.0,471726000.0,681086000.0,585827000.0,2352221270.0,9.505813626916812,2.0957022658436744,0.0930996456574797,0.1507687014801508,0.1009686622872251,9.505813626916812,0.1126251405040286,1.409499556701963,26.172396436941085,2.947669826037629,0.0399911389896116,0.4547692949201716,0.0015279891960205,1.291370097383379,0.1874119173234634,0.0695460037137042,2754.331619631902,0.8055158582651851,0.0927835051546392,1.15866743941936,0.9041246066496972,1.1805173149442896,0.0523470190483299,0.0684397383992525,0.1176219488532733,0.3802909407984317,0.3206183602092829,0.6358748433634076,Rental & Leasing Services,Industrials,13.78,425921886,321749
AAON,2008,2008-12-31,2009-03-11,28589000.0,279725000.0,43388000.0,0.47,67176000.0,0.2401501474662615,140743000.0,96522000.0,80118000.0,39518000.0,44221000.0,36382000.0,95135000.0,369377775.5,1.6286509744368514,2.027379928134015,0.0212586061118492,0.0309981144195105,0.2828531842206149,1.6286509744368514,0.2961915418246617,1.3107687031906337,12.82502974920424,3.798665335363959,0.2025604253384168,5.842147215656094,0.0157941485750538,1.987487832432164,0.9887393086694672,0.2031291076643243,15.38175003146369,0.2401501474662615,0.3055555555555555,1.1774232144524863,1.0363585470152286,0.5511123285579067,0.170945981279088,0.2346260148557609,0.2165087197891549,1.629180894460014,0.5921498216403186,0.2798775040793528,Building Products & Equipment,Industrials,95.18,5163771986,318708
AAP,2008,2009-01-03,2009-03-04,238038000.0,5142255000.0,414927000.0,2.5,2463064000.0,0.4789851922940422,2964065000.0,1075166000.0,1807626000.0,1364994000.0,1888899000.0,1623088000.0,1039628000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Specialty Retail,Consumer Cyclical,68.8,4089740526,2468909
AAPL,2008,2008-09-27,2008-11-05,4834000000.0,32479000000.0,6275000000.0,0.19,11145000000.0,0.3431448013,39572000000.0,21030000000.0,34690000000.0,14092000000.0,18542000000.0,509000000.0,13845000000.0,101180358080.0,0.8519490065375237,2.461680386034629,0.0,0.0,0.2091928482291777,0.8519490065375237,0.2298621017593913,3.4808755836078697,23.38753787339677,5.375908610556348,0.0,41.913555992141454,0.0,0.8207571009804913,1.9097360204371276,0.1221570807641767,13.46377969274741,0.3431448012561963,0.357142857142857,56.31693605415552,3.2810107177797407,3.0742118024843683,0.3668138337012509,0.3827231121281464,0.4232252211385802,2.320511556332224,1.1379619550080928,1.5830386393106477,Consumer Electronics,Technology,188.61,2966590185462,56980281
AAT,2008,2008-12-31,2008-12-31,-7017000.0,120943000.0,48245000.0,-0.203214,88024000.0,0.727813928875586,971118000.0,148864000.0,105440000.0,11400000.0,781944000.0,0.0,0.0,1469975285.0,4.311139237309703,9.249122807017544,0.7776490601554085,5.073012951418745,,4.311139237309703,-0.0471369840928632,6.067025664982678,-104.56951474989312,4.929091553364145,0.0,0.0,0.0,0.1245399632176522,5.343859649122807,-0.0072256924493212,26.518405674015177,0.727813928875586,-1.7680551393467192,-1.7680473372781065,0.0292320522858017,0.0,0.0361128113376335,-1.7680473372781065,0.1191398547867034,-1.7680473372781065,0.0292320522858017,0.0,REIT—Diversified,Real Estate,19.96,1534892104,444395
