Quarters,Year,Quarter,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2009Q2,2009,Q2,2009-06-30,2009-06-30,128240440370.90958,174026440370.90958,4.740807430464918,0.1257031788144111,0.0,7.472904280950726,12.470408201317982,2.712963930437202,1.016832659443501,0.0,0.0203849112841397,3.2511168682551994,-16.995278521483378,1.0,0.2712030266757914,Banks—Regional,Financial Services,ITUB,0.004310782621835062,0.054388033788470395,10.98860324035421,0.0,0.14981274390362223,11.616742378282552,0.028774472114390222,0.0,-2.58889731104509,0.0010554976163324255,0.009612729995124226,-3.700275744785962,0.0,0.015184005833094316,-1.070120747051817,0.275981630275799,0.14665676770273922,0.0,0.14665676770273922
2009Q3,2009,Q3,2009-09-30,2009-09-30,162738761897.39868,181927752897.39868,4.900483876516817,0.0907589675850089,0.0,9.952365508718335,17.937880044491074,3.3306068954156243,1.15258755392207,0.0,0.016063597691914,6.98669763339796,22.89207290146764,1.0,-0.1177827176916987,Banks—Regional,Financial Services,ITUB,0.0037036119334590482,0.04641862482013993,17.903672710047452,0.0,0.1387059881662942,11.462877735834816,0.02670116829432626,0.0,3.735580765142761,-0.0006071706883760135,-0.007969408968330469,6.9150694696932415,0.0,-0.011106755737328028,-0.15386464244773634,-0.1177827176916988,-0.04713997189978534,0.0,-0.04713997189978534
2009Q4,2009,Q4,2009-12-31,2009-12-31,180743866453.0814,212135866453.0814,6.94800954535899,0.2331894479609005,0.0,5.014028561571652,6.248768059054034,2.6090025037614417,0.5230128416109128,0.0,0.0209246381313954,1.5195912047073397,5.509612777769166,1.0,2.1882272645505823,Banks—Regional,Financial Services,ITUB,0.012070313543252411,0.10438067468279516,5.405524930318984,0.0,0.20060068297408923,7.463573769071987,0.06017084969153113,0.0,-5.46710642869062,0.008366701609793362,0.057962049862655234,-12.498147779728468,0.0,0.061894694807795025,-3.999303966762829,2.188227264550582,1.20451000800097,0.0,1.20451000800097
2010Q1,2010,Q1,2010-03-31,2010-03-31,175715547606.87936,209235492606.87936,5.325001510630079,0.0992398174207012,0.0,11.545279220367682,13.582654977512094,3.316981594228701,0.0,0.0,0.0,6.400620641329655,-13.214553825431214,1.0,-0.5542249111906393,Banks—Regional,Financial Services,ITUB,0.005095915528196799,0.0610517899431372,16.909245193815376,0.0,0.2125004139375262,10.911265417125346,0.0239807322431615,0.0,4.881029436622315,-0.006974398015055612,-0.04332888473965796,11.503720263496392,0.0,0.011899730963436966,3.4476916480533593,-0.5527438122132211,-0.5777895436909951,0.0,-0.5777895436909951
2010Q2,2010,Q2,2010-06-30,2010-06-30,146322560943.1027,182827560943.1027,7.434230806035699,0.2595652530098879,0.0,7.354255449105477,16.843388802784624,1.9739974494853647,1.3219388436373347,0.0,0.0196210343879668,1.473702802813916,3.991109869526724,1.0,-0.3262529741574405,Banks—Regional,Financial Services,ITUB,0.0033569930334754875,0.02929929173693086,4.793821092259712,0.0,0.10915641049456803,7.550961214165262,0.030753970548001316,0.0,-4.926917838515739,-0.0017389224947213116,-0.03175249820620634,-12.115424101555664,0.0,-0.10334400344295816,-3.3603042029600845,-0.3284841026655824,0.3072746300712603,0.0,0.3072746300712603
2010Q3,2010,Q3,2010-09-30,2010-09-30,184452631078.08,249665762078.08,5.7392835499495565,0.1111500472852074,0.0,13.607315450923547,11.450537430591922,3.223283512479984,0.3181027527829158,0.0,0.0069451489659571,6.067936072593439,-4.409157451027496,1.0,0.8542878981126342,Banks—Regional,Financial Services,ITUB,0.005868371775863728,0.07037406610864552,15.924574907115614,0.0,0.29708901292635953,10.92816798902411,0.01975290744702949,0.0,4.594233269779523,0.0025113787423882406,0.04107477437171466,11.130753814855902,0.0,0.1879326024317915,3.3772067748588492,0.8542878981126342,-0.31869775664957406,0.0,-0.31869775664957406
2010Q4,2010,Q4,2010-12-31,2010-12-31,181170347163.7591,240055347163.7591,7.6849637168632094,0.2783479332422513,0.0,7.021127331303142,27.721572805484367,2.3643764719577045,0.0997338171019298,0.0,0.0008994242300187,1.210360774050926,-8.582605855667115,1.0,-0.5942950877802005,Banks—Regional,Financial Services,ITUB,0.0021884312464839667,0.02132253181076672,4.208962866036525,0.0,0.06331826282520756,8.572646003262642,0.03456240188593319,0.0,-4.857575298542513,-0.0036799405293797614,-0.0490515342978788,-11.71561204107909,0.0,-0.23377075010115198,-2.3555219857614684,-0.5942950877802005,0.9035656780964518,0.0,0.9035656780964518
2011Q1,2011,Q1,2011-03-31,2011-03-31,176748357221.11728,236503710221.11728,6.381710525620267,0.1109319625551982,0.0,10.364634893245457,12.516521765503654,2.7733700093330027,0.8149560051678313,0.0,0.0162776053211105,6.418300288983434,-35.00043015207997,1.0,1.167464607052217,Banks—Regional,Financial Services,ITUB,0.004534907848233543,0.055394183409974776,16.561997361559698,0.0,0.20701907221962934,11.161316217393809,0.021905749067517785,0.0,5.207939514932508,0.002346476601749576,0.03407165159920805,12.353034495523172,0.0,0.14370080939442179,2.5886702141311666,1.1607398280981174,-0.33912228054397686,0.0,-0.33912228054397686
2011Q2,2011,Q2,2011-06-30,2011-06-30,166334743960.63995,223854714960.63995,6.627652718680238,0.113763276507662,0.0,8.810569625543723,12.517665860975312,2.517065772468828,0.0492805538832028,0.0,0.0009842201100134,6.330670303361386,-19.345638058196684,1.0,-0.0641022392283067,Banks—Regional,Financial Services,ITUB,0.004191796044415827,0.05027027004123736,16.223192661943582,0.0,0.175962709889295,10.942459017623891,0.023822070295763515,0.0,-0.08762998562204771,-0.0003431118038177156,-0.005123913368737416,-0.3388046996161158,0.0,-0.031056362330334347,-0.2188571997699178,-0.05900375067168494,0.10707644034726277,0.0,0.10707644034726277
2011Q3,2011,Q3,2011-09-30,2011-09-30,128130406959.34357,187232978959.3436,6.875470221854707,0.1141105041498585,0.0,7.377808888083352,9.44635851956234,1.8785876039349307,0.4085255086994986,0.0,0.0108117193480823,6.338909320303896,21.32959673312512,1.0,0.0273977135980747,Banks—Regional,Financial Services,ITUB,0.004051401525427824,0.049717242894301246,15.370469239908052,0.0,0.19525536937870674,11.242231262944205,0.020749245146595405,0.0,0.008239016942510169,-0.00014039451898800303,-0.0005530271469361137,-0.8527234220355293,0.0,0.01929265948941175,0.2997722453203142,0.020770620108368453,-0.08008898776418243,0.0,-0.08008898776418243
2011Q4,2011,Q4,2011-12-31,2011-12-31,156373131773.27075,165136131773.27075,7.453615266424366,0.1776049458769691,0.0,6.6200025220138405,13.493847834113025,2.1148365828602635,0.0558969099992095,0.0,0.0010355999023847,2.0826757585683238,-42.55948717709742,1.0,-0.1448380350131114,Banks—Regional,Financial Services,ITUB,0.0035411215250276237,0.0391814960576676,8.835794896227258,0.0,0.12264853219402311,10.045847364790847,0.028872106837982928,0.0,-4.256233561735573,-0.0005102800004002004,-0.010535746836633643,-6.534674343680795,0.0,-0.07260683718468364,-1.1963838981533588,-0.1456446475965792,0.360126101226464,0.0,0.360126101226464
2012Q1,2012,Q1,2012-03-31,2012-03-31,157831812632.6299,269801812632.6299,7.556907032820954,0.1773996131088672,0.0,7.574957411817524,12.011553472802884,2.105378606736786,1.01765601217656,0.0,0.0211807742953645,0.5788593435932058,3.57352350471234,1.0,0.1381854475710523,Banks—Regional,Financial Services,ITUB,0.0039691985360484185,0.043819865005469145,9.194374971230417,0.0,0.1576598195430985,10.024130939359177,0.025175714063045612,0.0,-1.5038164149751179,0.00042807701102079475,0.0046383689478015425,0.35858007500315914,0.0,0.03501128734907538,-0.02171642543166996,0.13388507686429174,-0.11791513679808613,0.0,-0.11791513679808613
2012Q2,2012,Q2,2012-06-30,2012-06-30,130636924887.15372,245367924887.15372,7.847173964677478,0.1839264515060324,0.0,6.789508075835649,10.46099654765805,1.6775207048109628,0.065342729019859,0.0,0.0015615799298415,0.6547695994198603,-10.22118182357826,1.0,-0.054795427196149,Banks—Regional,Financial Services,ITUB,0.003747525756737324,0.04008988764044944,9.289455015528196,0.0,0.16225767891481732,9.684609951845907,0.023096138079879196,0.0,0.07591025582665456,-0.0002216727793110944,-0.0037299773650197043,0.09508004429777905,0.0,0.004597859371718832,-0.33952098751326965,-0.04961948249619483,-0.0765502015741985,0.0,-0.0765502015741985
2012Q3,2012,Q3,2012-09-30,2012-09-30,140674660659.73215,272310660659.73212,7.519612852588161,0.1853595315632687,0.0,7.075122499609322,10.63139817561458,1.8854665682848435,0.4401451027811366,0.0,0.0103501227098874,0.5094381523428825,14.82815016967768,1.0,0.0579720293074801,Banks—Regional,Financial Services,ITUB,0.0037640611807864474,0.04433722021176786,9.262062328817825,0.0,0.16637328370970175,10.774748693204664,0.02262419239950935,0.0,-0.14533144707697787,1.653542404912332e-05,0.004247332571318416,-0.027392686710371095,0.0,0.004115604794884431,1.090138741358757,0.05957719410634209,0.0333662491554493,0.0,0.0333662491554493
2012Q4,2012,Q4,2012-12-31,2012-12-31,152120630293.44485,219727630293.44485,7.649827834568377,0.1766706298046082,0.0,9.280175103309228,13.028488377307712,2.004171567197766,0.0695443645083932,0.0,0.001334467255417,2.943466922454363,37.01231880619096,1.0,-0.1149424292036663,Banks—Regional,Financial Services,ITUB,0.0030496659889631137,0.03845748465126084,9.88506039986811,0.0,0.17807467057101026,11.6091275592211,0.017125770774608893,0.0,2.4340287701114804,-0.0007143951918233337,-0.00587973556050702,0.6229980710502847,0.0,0.011701386861308505,0.8343788660164364,-0.1175937122128174,-0.17557712618820098,0.0,-0.17557712618820098
2013Q1,2013,Q1,2013-03-31,2013-03-31,159537659975.16653,234635659975.16653,7.679428864459067,0.1779022956666719,0.0,8.467129815049704,11.454455770761523,2.092159989183221,0.960080413555428,0.0,0.0209543000725995,2.7943673021103006,-168.2886708598803,1.0,0.1917817122869118,Banks—Regional,Financial Services,ITUB,0.0036743329587244303,0.045662579502983414,10.595622499411625,0.0,0.1847999150833245,11.415356370074093,0.019882763241897104,0.0,-0.14909962034406243,0.0006246669697613167,0.007205094851722577,0.710562099543516,0.0,0.006725244512314238,-0.1937711891470073,0.19287427201096266,0.14946315275744265,0.0,0.14946315275744265
2013Q2,2013,Q2,2013-06-30,2013-06-30,140855748896.99625,215247748896.99625,7.829048219369032,0.1823595636636813,0.0,7.86947588675324,9.395394136672644,1.811975775663737,0.0544290288153681,0.0,0.001448290194738,3.0134166263310744,4.588583539010204,1.0,0.071426126737666,Banks—Regional,Financial Services,ITUB,0.003867629652790462,0.048214469486467015,10.272204743465634,0.0,0.20939717302642605,11.454152516208707,0.018470305004081238,0.0,0.21904932422077383,0.00019329669406603156,0.0025518899834836017,-0.3234177559459912,0.0,0.024597257943101553,0.03879614613461335,0.07639287765651924,-0.05004776562997559,0.0,-0.05004776562997559
