Symbol,Year,Quarter,Quarters,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
A,2011,Q2,2011Q2,2011-06-07,2011-04-30,12387900000.000002,11556900000.000002,11.39193083573487,0.2478899294716152,0.033560010597898,7.386940966010735,15.484875,3.133797116114344,0.0,0.910902696365768,0.0,2.44535175879397,37.883486238532114,0.5366726296958855,0.037037037037037,Diagnostics & Research,Healthcare,0.0231240605850387,0.050594485201113,3.201005025125628,0.1586165772212283,0.1192605843768634,1.1859347331140906,0.1938952480055497,-0.0040330651052123,-0.0382897774791453,-0.0008689777043695,-0.007328684066594,-0.069265245144642,0.0197094014476931,-0.0077966901458488,-0.2261300928162815,0.0362694300518134,0.1040157998683344,0.2606635071090047,0.1029411764705882
AACG,2011,Q2,2011Q2,2011-06-30,2011-06-30,294983686.8117394,10149113.811739383,14.078885458612977,0.0,0.0352417793382412,3.800567485889798,5.653311467767814,0.9374588128901276,4.826700002730806,121.00423161509734,0.0794941837939945,2.8619866833487846,0.0,0.5796311815541947,3.333333333333333,Education & Training Services,Consumer Defensive,0.0290549688802703,0.0414561809584975,2.6146732941720825,0.1823991397616165,0.1680681980622604,0.4268189764487471,0.1728760658783704,0.0539701762472132,-1.1606969298888004,0.0418936806817212,0.0568122566926424,-2.2111633836346907,0.3447363925438863,0.2804706123608277,0.2307429236776607,3.333341501837287,0.5605166308286201,2.753367672351814,1.010426912229181
AADI,2011,Q2,2011Q2,2011-08-15,2011-06-30,162420210.0,162530980.0,-0.0293156251922097,7.751937984496124,-0.1509650495565988,0.0,-3408.1796625818365,-3070.035157357528,0.0,0.0,0.0,0.1349711193975287,-9192.9029884537,0.0,0.0,Biotechnology,Healthcare,-0.7696382428940568,0.2251961062281448,0.2263654310155736,0.0,0.0,-2.2682166146867027,0.0,0.0615941025208175,-0.0470820345623387,0.1664016888721624,-0.1182280767895708,-0.075749633920358,0.0,0.0,0.2426266616128698,0.0,1.1502256688051344,0.0,0.0
AAIC,2011,Q2,2011Q2,2011-07-29,2011-06-30,242424962.277,202721962.277,27.206655444775347,0.0163331260841112,0.0,57.96866625466284,666.0026436181319,1.1537617721412357,63.78021978021978,0.0,0.0239414289084975,0.0,11.315050748051345,0.0,-0.996124031007752,REIT—Mortgage,Real Estate,9.908763157694157e-05,0.0004330920391972,0.0,0.0,0.0217599234815877,3.370798174350481,0.0045536755522502,0.0,0.0,-0.0245303197688224,-0.0895445329335161,0.0,0.0,-0.8279652096570482,0.7175383329766905,-0.99540055597675,-0.8203916852774438,0.0,0.0
AAL,2011,Q2,2011Q2,2011-07-20,2011-06-30,1114841475.0,12678841475.0,-36.03668404963136,0.460774809012293,-0.0153814155174531,0.1823424067713444,-0.974511778846154,-0.2472480538922155,0.0,4.7566302652106085,0.0,0.6267663321728446,-2.47193231707317,0.5013084723585214,0.3504273504273504,Airlines,Industrials,-0.0110908597355256,0.063428698159237,0.8188613557239403,-0.0116126921818776,-0.0467778868171409,-2.6351740962519408,0.2370962112692441,0.0105218672630745,-0.0553609387091202,0.00498998709072,-0.0469789999921936,-0.0768049388056446,0.030317544579373,0.0320220408893473,1.519801847024838,0.3440366972477064,0.10500632568227,0.6939655172413793,0.0664578983994432
AAME,2011,Q2,2011Q2,2011-08-12,2011-06-30,45587899.99999999,62173899.99999999,3.7857721018077166,0.5590077267181781,0.0015307830912251,1.5680493929075083,59.35924479166666,0.5415011640613864,0.0,0.0,0.0,0.2150033444816053,30.886111111111106,1.0,-0.5715433366062662,Insurance—Life,Financial Services,0.0026026840178934,0.0022806100631919,0.1648963210702341,0.0114195301482475,0.0066040656279021,2.265144676200884,0.3941032940219601,-0.0022776425429711,0.0387115926070313,-0.0198633056352968,-0.0034451865428391,0.0370980933947058,-0.0109650715270331,-0.0101130970881912,-0.0292394038870176,-0.5906183368869936,0.0362858670468722,-0.4713375796178344,0.0362858670468722
AAN,2011,Q2,2011Q2,2011-08-04,2011-06-30,2251926360.0,2149600360.0,12.563474135983736,0.0476043540951907,0.010426748375359,4.66527110006215,52.13275210667655,2.249377814935678,0.0966756181127882,0.1019317336332667,0.0004636030815856,0.5754478847209477,63.25102828413336,0.8302755334576342,-0.7636363636363637,Rental & Leasing Services,Industrials,0.0069420471807214,0.010786778579869,2.2788912932439507,0.0379096747462191,0.0223720737518127,0.5538325077686981,0.3102996735007164,-0.0318837898899374,0.0408808555948926,-0.02171898314164,-0.0328390743744019,0.0655887750835511,-0.0983729794548265,-0.0609617289196599,0.0317011515824638,-0.7567190069611841,-0.0938019205316662,-0.7479233534913835,-0.0746301051037183
AAON,2011,Q2,2011Q2,2011-08-04,2011-06-30,539777453.625,545074453.625,2.15845527907029,0.0409315303713243,0.0307759318419043,7.814254641626614,35.150915187874446,4.497058657699389,0.0023443605105496,1.2654543046942244,1.6673538213866518e-05,0.8132058631698191,-91.84574674578867,0.1699142972957322,0.0,Building Products & Equipment,Industrials,0.0205999141446662,0.031983937215173,1.6772853661048368,0.0874399212461636,0.0555764665006659,0.5526247823442668,0.370658939686628,-0.0002861472396448,-0.3489901643037283,-0.0008400275856839,0.0015393630221627,-0.507024082567894,-0.0142909218096005,-0.0053452032538113,0.1326314551276515,0.0517808219178082,0.1529384273863769,-0.0090237899917965,0.0085066162570888
AAP,2011,Q2,2011Q2,2011-06-30,2011-06-30,4444011710.0,4941602710.0,10.059068953263402,0.1571849673703221,0.0888647586507959,3.003037296624836,9.822583283970046,5.814653450707727,0.039378641463393,0.3556510237280422,0.0010022475840865,0.0915650983804202,33.06851586451171,0.4972486871882685,0.0814814814814813,Specialty Retail,Consumer Cyclical,0.0313883736445002,0.1479919610403544,1.1227836541572889,0.1276672665066943,0.0764319632068083,3.7148655332222047,0.4106707760413024,0.0010067512222248,0.0101276582817847,0.000721915557024,0.0240130226276215,-0.0020317653569501,0.0296847443248699,0.0186978416312863,0.6720465660274146,0.0321582727247839,-0.2203425281457991,0.0158621765056969,-0.232052565171608
AAPL,2011,Q2,2011Q2,2011-04-21,2011-03-26,324540321840.0,308562321840.0,2.3782676082404417,0.0,0.0970655033486846,13.15686227915839,13.551875807583096,5.2790526837679135,0.0,15.536559139784949,0.0,1.6577876433592305,58.33908355923063,0.4142376454372238,0.0,Consumer Electronics,Technology,0.0630848014836044,0.0973860142817639,1.931886381386936,0.3192119025418575,0.2427129363116714,0.5437318021373847,0.2599152828121048,-0.0108893084549412,0.0670753088351707,-0.0061319562577434,-0.0124445934085737,0.0858262847279742,0.0265152943372279,0.0181887973490298,-0.0430314510730203,-0.0028314457028647,-0.0775588048315321,0.0060048549891401,-0.0077684987376189
AAT,2011,Q2,2011Q2,2011-08-12,2011-06-30,867806635.8,1719550635.8,16.49058633529292,0.5481182865916129,0.0088435150506662,16.599526306930123,990.646844520548,1.3613827636894162,237.78082191780825,0.0,0.060006455184564,5.303550125467933,72.58335863164938,0.7212647525775168,1.1919329511419512,REIT—Diversified,Real Estate,0.0001271212266327,0.0003435590521535,6.527047595540746,0.2675644140094493,0.0041890625298877,1.60878193412765,0.0303459845074632,-0.0016504335342356,-0.3051137533839201,0.0006965676714351,0.0018032771915946,-0.1738171683746454,-0.0629848617169175,0.0238867934182742,0.1439958890951127,1.232731137088204,0.0943439671774261,-0.1141789627002723,0.0491652754590985
AAU,2011,Q2,2011Q2,2011-06-30,2011-06-30,181704757.26760703,162784490.26760703,0.6862623595694602,0.0,-0.1256621290200796,14772.744493301385,-9.47633373780662,4.622099632551606,0.0,0.0,0.0,29.414844346182647,-77.32041655235163,1.0,-4.543046357615894,Gold,Basic Materials,-0.1198014867227832,-0.121937970961052,43.35400349463324,-414.2829268292683,-389.7273170731708,0.0178335369344168,0.0003073982281316,-0.1053148955017591,2.023004981134686,-0.0966187228689863,-0.098308418502646,2.062448961900799,-353.8780487804878,-321.20422764227646,-0.0014389107955779,-4.687532776323689,0.0,-5.858434951142695,0.0
AB,2011,Q2,2011Q2,2011-07-29,2011-06-30,2021157360.0,2021157360.0,17.13569429349133,0.0,0.0,0.0,14.228692836224376,1.1344740205469188,1.2037339490876324,0.0,0.0211497634206967,0.0,47.281852761597314,0.0,-0.1904761904761903,Asset Management,Financial Services,0.0199311569129605,0.0199328573890269,0.0,0.0,0.0,8.531747925017162e-05,0.0,0.0,0.0,-0.0043811764198161,-0.0044860339329306,0.0,0.0,0.0,-0.0042975604503319,-0.186996336996337,0.0345005657347782,0.0,0.0
ABB,2011,Q2,2011Q2,2011-06-30,2011-06-30,59373600000.0,58483600000.0,6.9847027972027975,0.5857683914821039,0.0364222328885612,6.133636363636364,16.62194848824188,3.715261873474751,1.87905935050392,1.0046771273385635,0.0282617190131641,0.8923258294504014,78.4327608982827,0.3120867768595041,0.3448275862068967,Electrical Equipment & Parts,Industrials,0.0223983546113521,0.0558788561416682,1.3773648458990624,0.137293388429752,0.0922520661157024,1.4613603654339529,0.242795154129775,0.0090364713860168,0.0185767021522864,0.0051337983499852,0.0149029412214305,0.0345093653312242,0.0194643001174454,0.0142944369797824,0.1260460082240686,0.3633587786259541,0.1521066412758867,0.3424242424242424,0.1741158181111542
ABBV,2011,Q2,2011Q2,2011-06-30,2011-06-30,55489599999.99999,55462117999.99999,7.736527215189874,0.0,0.0,12.98170873645584,9.007870620786203,0.0,0.0,0.0,0.0,0.0,26.98947261927692,0.7409399348921322,1.119194880724284,Drug Manufacturers—General,Healthcare,0.0783445080537041,0.1259871693649875,1.2471691688099638,0.3190692592839538,0.360287943814928,0.6081174353488175,0.2174497076536872,0.0,0.0,0.0415539045658972,0.0668235584392401,0.0,0.1074997561939524,0.1746982157278649,0.0,1.129470588316632,0.0969222652037768,0.6542751650825535,0.1776035332117967
