Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2023-01-31,2023-01-31,236369896.0,138601902.0,11179139.0,10653168.0,97767994.0,0.0,-51482798.0
2022Q2,2022,Q2,2022-07-31,2022-07-31,240330241.0,140852245.0,8211459.0,11242997.0,99477996.0,0.0,-49232455.0
2021Q4,2021,Q4,2022-01-31,2022-01-31,265321991.0,156740951.0,10521930.0,18789323.0,108581040.0,0.0,-34406306.0
2021Q2,2021,Q2,2021-07-31,2021-07-31,262709174.0,156492046.0,10369880.0,16271116.0,106217128.0,0.0,-34655211.0
2020Q4,2020,Q4,2021-01-31,2021-01-31,252662679.0,153690057.0,7384991.0,13721170.0,98972622.0,0.0,-37518759.0
2020Q2,2020,Q2,2020-07-31,2020-07-31,230652332.0,140981418.0,6474630.0,10586731.0,89670914.0,0.0,-50227398.0
2019Q4,2019,Q4,2020-01-31,2020-01-31,293926643.0,168096318.0,11521284.0,18232718.0,125830325.0,0.0,-23657196.0
2019Q2,2019,Q2,2019-07-31,2019-07-31,291067777.0,170487498.0,3573134.0,12559918.0,120580279.0,0.0,-21266016.0
2018Q4,2018,Q4,2019-01-31,2019-01-31,282557740.0,169688325.0,5155524.0,5589075.0,112869415.0,0.0,-22277744.0
2018Q2,2018,Q2,2018-07-31,2018-07-31,297366534.0,180884026.0,4732765.0,9352895.0,116482508.0,0.0,-1022611.0
2017Q4,2017,Q4,2018-01-31,2018-01-31,292109798.0,179003794.0,4688293.0,6012146.0,113106004.0,0.0,-716165.0
