Symbol,Year,Quarter,Quarters,FillingDate,Date,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,MarketCap,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector
A,2012.0,Q1,2012Q1,2012-03-05,2012-01-31,230000000.0,1635000000.0,271000000.0,0.65,874000000.0,0.5345565749,9099000000.0,4496000000.0,5715000000.0,1705000000.0,4600000000.0,937000000.0,4651000000.0,10572240000.0,9091240000.0,12.919540229885058,3.3519061583577714,0.2396966699637323,0.4850978647686833,0.0364649636812939,12.919540229885058,0.0511565836298932,6.466201834862385,11.491565217391305,2.351476868327402,0.0,0.8121664887940235,0.0,0.179690075832509,2.6252199413489734,0.0252775030223101,101.65615384615384,0.5345565749235474,-0.2073170731707316,0.788888888888889,0.4902343749999999,0.4343268617263696,-0.0510314875135722,-0.2041522491349481,-0.134185303514377,2.624730603448276,0.4143180339504347,0.7638112099142962,Diagnostics & Research,Healthcare
AACG,2012.0,Q1,2012Q1,2012-03-31,2012-03-31,3295730.0,60471472.0,-7097435.0,0.15,32812998.0,0.5426194686,460720127.0,366414571.0,355069384.0,91065509.0,94305556.0,374382.0,-51856528.0,200108979.5603606,-57058716.43963939,16.357793348214287,3.89905451470106,0.0,0.0,-0.0139830269136817,16.357793348214287,0.0089945385932809,3.3091468248095666,15.179412418520371,0.5461272432868414,19.306800010923222,73.8776810850949,0.3179767351759781,0.1312542440760353,2.8990625638517,0.0071534317839776,3.7070948417999374,0.5426194685652765,-0.9096385542168676,1.5280885364707502,0.8877662048337137,4.577371233954532,-0.5648908577852452,-0.9134031141750772,-1.1612056608542076,1.2786653866349549,1.046758600212294,-0.0320597741697759,Education & Training Services,Consumer Defensive
AADI,2012.0,Q1,2012Q1,2012-03-31,2012-03-31,-5362.0,0.0,-4231.0,-0.0029711816437051,0.0,0.0,24223.0,-73538.0,24223.0,97761.0,97761.0,0.0,0.0,162420210.0,162566612.0,-0.0407487467230832,0.247777743681018,7.018123271271106,-2.3117299899371755,-0.0438618316020816,-0.0407487467230832,0.0729146835649596,0.0,-7572.743845580007,-2208.6568848758466,0.0,0.0,0.0,0.0,0.2413846012213459,-0.2213598645915039,-29386.68536276461,0.0,-0.2939189189189188,0.0,0.0,0.0,0.0,-0.2939189189189189,0.1452525252525252,0.0,0.0,0.0,Biotechnology,Healthcare
AAIC,2012.0,Q1,2012Q1,2012-04-20,2012-03-31,10762000.0,15350000.0,0.0,1.37,0.0,0.0,1072644000.0,221119000.0,0.0,0.0,851525000.0,0.0,-1361342000.0,174603007.865,94878007.865,28.11430387794024,0.0,0.0139841363956727,0.0678367756728277,0.0,28.11430387794024,0.0486706253193981,11.374788785993486,4.056007430426501,0.7896336717559324,0.6304590224865266,0.0,0.0388595825636981,0.0143104329115717,0.0,0.0100331517260153,78.2973129439462,0.0,0.5568181818181819,1.0636217569225437,0.279969254658475,-0.7543725453819364,0.0,0.5507204610951009,0.0,-0.8973724228338963,-0.7003072054805957,0.75965904502704,REIT—Mortgage,Real Estate
AAL,2012.0,Q1,2012Q1,2012-04-19,2012-03-31,-1660000000.0,6037000000.0,-78000000.0,-13.25,3058000000.0,0.5065429849,24511000000.0,-8686000000.0,7778000000.0,9543000000.0,33197000000.0,619000000.0,-9246000000.0,949679775.0,13972679775.0,-69.41996843093769,0.8150476789269622,0.546611725347803,-1.5424821551922634,-0.029904778123093,-69.41996843093769,0.1911121344692608,0.1573098848765943,-0.1430240625,-0.1093345354593598,0.0,4.812600969305331,0.0,0.2462975806780629,0.6156344964895735,-0.0677246950348822,1.1455727080820266,0.5065429849262879,0.2219612448620082,-15.43744241754192,-0.2163384294668174,-28.075630696077138,-0.016403988420714,-0.5159817351598174,-0.3220338983050847,-2.686686567164179,0.0390224944712271,-1.3267970216463518,Airlines,Industrials
AAME,2012.0,Q1,2012Q1,2012-05-11,2012-03-31,1657000.0,34551000.0,1720000.0,0.07,34551000.0,1.0,70396000.0,95918000.0,18037000.0,163500000.0,204669000.0,0.0,7283000.0,61269120.0,84470120.0,4.508696060919432,0.1103180428134556,0.5858003295641798,0.4299297316457807,0.0120811338913354,4.508696060919432,0.0172751725432139,1.773295128939828,9.24398310199155,0.6387656122938343,0.3065781532890766,0.0,0.0082912893150742,0.4908091368827774,0.1560489296636085,0.023538269219842,-76.97125628140704,1.0,0.6279069767441864,1.031873975581543,-0.09632282071091,0.0460027855536192,0.136396526772793,0.7913513513513514,0.0,5.783906007626681,0.4138860427853348,0.3984697447391783,Insurance—Life,Financial Services
AAN,2012.0,Q1,2012Q1,2012-05-08,2012-03-31,71226000.0,586876000.0,116699000.0,0.92,474270000.0,0.8081264185,1816405000.0,1053093000.0,1297977000.0,609751000.0,763312000.0,856423000.0,988785000.0,1967648900.0,2005642900.0,13.861776204077872,2.1287000759326347,0.1498173590140965,0.2584092762937366,0.054526762027178,13.861776204077872,0.0676350521748791,3.3527506662395465,6.906357580097155,1.8684474210729725,0.0319265436778704,0.1314840913894185,0.0011556939858528,0.3230975470778818,0.7241546139325725,0.0392126205334162,24.81209679453229,0.8081264185279343,1.3,1.607844519577866,0.6177767719106314,0.7761129043955128,0.1514733624517761,1.3326783258007466,1.3143083787803669,1.1383035905252246,0.3144887942586972,0.3967213315788114,Rental & Leasing Services,Industrials
AAON,2012.0,Q1,2012Q1,2012-05-08,2012-03-31,4567000.0,64957000.0,7560000.0,0.08,13518000.0,0.2081069014886771,184765000.0,126128000.0,89473000.0,41335000.0,58637000.0,36755000.0,126030000.0,496409685.975,493164685.975,2.279940167116317,2.164582073303496,0.0,0.0,0.0359949918444829,2.279940167116317,0.0362092477483191,7.642127653293718,27.17372925197066,3.935761178921413,0.0,1.3995102707114675,0.0,0.3515655021243201,1.1624047417442844,0.0247178848807945,57.6416263324431,0.2081069014886771,4.128205128205129,-0.1813331155494854,0.2546077572515214,0.4534488054366267,0.563316757256852,4.243398392652124,1.5016545334215752,-0.2881616885260799,0.0649271129067039,0.2890783482520151,Building Products & Equipment,Industrials
AAP,2012.0,Q1,2012Q1,2012-05-29,2012-04-21,133506000.0,1957292000.0,224564000.0,1.79,980673000.0,0.5010356145122956,4045112000.0,978649000.0,2669834000.0,2248714000.0,3066463000.0,2106944000.0,473944000.0,6616772640.0,6853336640.0,13.426750631105255,1.187271480499521,0.1484873595588947,0.6137522237288343,0.0882085383508118,13.426750631105255,0.1364186751327595,3.3805751211367543,12.390403127949304,6.761129516302576,0.0657947957395173,0.4635239474803317,0.0013275354130952,0.4838659597064308,0.2269350393158045,0.0330042777554737,43.25988624030754,0.5010356145122956,0.9888888888888888,1.5439274466959385,0.9332515474765296,0.2693909000276746,0.5070166487895282,1.0094522795346106,1.0065047624153398,0.8490396004442302,0.5068120709637479,0.0751483612736062,Specialty Retail,Consumer Cyclical
AAPL,2012.0,Q1,2012Q1,2012-01-25,2011-12-31,13064000000.0,46333000000.0,17340000000.0,0.5,20703000000.0,0.4468305527,138681000000.0,90054000000.0,54771000000.0,34607000000.0,48627000000.0,1236000000.0,75709000000.0,377071977416.4,366761977416.4,3.454428199954981,1.5826566879533042,0.0,0.0,0.1439313406482249,3.454428199954981,0.1450685144468874,8.13830266584076,7.215859947496939,4.187176332160703,0.0,20.73624595469256,0.0,0.3340976774035376,1.3477042216892536,0.0942018012561201,23.384308676986045,0.4468305527377895,1.0,10.986834400260127,4.998982061611398,6.388608422063809,0.8192442882249561,0.9725200060395592,0.9908151549942594,6.773264649152763,3.3521105298530616,2.7540425841286136,Consumer Electronics,Technology
