Symbol,Year,Quarter,Quarters,FillingDate,Date,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,MarketCap,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector
A,2012.0,Q3,2012Q3,2012-09-05,2012-07-31,243000000.0,1723000000.0,270000000.0,0.69,890000000.0,0.516540917,9757000000.0,4870000000.0,4211000000.0,2090000000.0,4884000000.0,1036000000.0,5114000000.0,9531720000.0,9822720000.0,13.994252873563218,2.0148325358851675,0.226914010454033,0.4546201232032854,0.0389147753963245,13.994252873563218,0.0498973305954825,5.532048752176436,9.806296296296296,1.9572320328542097,0.1440329218106996,0.8040540540540541,0.0036719500782649,0.1765911653172081,1.3746411483253589,0.024905196269345,49.90429319371728,0.5165409170052234,-0.0416666666666667,0.4795899347623485,0.4125550034298716,0.6684145761669041,-0.0305010893246187,-0.0470588235294117,-0.1,13.679219600725952,0.6160326884807361,0.9397417602970308,Diagnostics & Research,Healthcare
AACG,2012.0,Q3,2012Q3,2012-09-30,2012-09-30,-9087460.0,46753784.0,-11021364.0,-0.41,21571152.0,0.4613776716,442423630.0,343376687.0,333303563.0,96288810.0,99046943.0,786687.0,-55679713.0,164398830.85029665,-86247406.14970335,15.363610156599552,3.4614984129516198,0.0,0.0,-0.0299953095539548,15.363610156599552,-0.0264649882885031,3.516267920694861,-4.522683754599653,0.4787710903923324,,32.01099293619953,,0.1056765073782338,3.470454895018434,-0.0205401777477391,0.0,0.4613776715912449,-2.782608695652174,-2.043443506986198,-0.3994216813865317,1.6181179389044027,-0.5385198733066167,-2.726251003224565,-2.894134752211842,0.4433503717107422,0.1268907660462147,-0.0873479112282229,Education & Training Services,Consumer Defensive
AADI,2012.0,Q3,2012Q3,2012-11-14,2012-09-30,-6038.0,0.0,-4753.0,-0.003345765528663,0.0,0.0,11266.0,-85879.0,11266.0,97145.0,97145.0,0.0,0.0,162420210.0,162584819.0,-0.0475871198541117,0.1159709712285758,15.08965027516421,-1.9795293377892151,-0.0565019436288203,-0.0475871198541117,0.070308224362184,0.0,-6724.917605167274,-1891.2680632052077,0.0,0.0,0.0,0.0,0.0554943640949096,-0.5359488727143618,-41433.72704081632,0.0,0.042043471362843,0.047183209720688,0.0,-0.449630329833564,0.0,0.042043471362843,0.0552574040946133,0.047183209720688,0.0,-0.449630329833564,Biotechnology,Healthcare
AAIC,2012.0,Q3,2012Q3,2012-11-02,2012-09-30,3123000.0,8605000.0,0.0,0.31,0.0,0.0,1595786000.0,299118000.0,0.0,0.0,1296668000.0,0.0,-1376248000.0,239747319.977,73109319.977,29.980755738197853,0.0,0.0093997566089688,0.0501474334543558,0.0,29.980755738197853,0.0104406956451968,27.8613968596165,19.19206852201409,0.8015141849604503,2.7428754402817805,0.0,0.0357292836508945,0.0053923270413451,0.0,0.0019570293259873,28.684771473677912,0.0,0.409090909090909,1.0122365509936115,-0.8838252501333987,-0.6395811750556257,0.0,0.4566231343283582,0.0,-0.9971583539329232,-0.985569710316356,-0.9156798768560092,REIT—Mortgage,Real Estate
AAL,2012.0,Q3,2012Q3,2012-10-17,2012-09-30,-238000000.0,6429000000.0,262000000.0,-1.9,3436000000.0,0.5344532587,23927000000.0,-7375000000.0,7303000000.0,9586000000.0,31302000000.0,596000000.0,-9725000000.0,1345066875.0,8870066875.0,-58.94223660812404,0.761840183601085,0.3357295105947256,-1.0892203389830508,0.7480848693068387,-58.94223660812404,0.0322711864406779,0.2092186770881941,-1.4128853728991595,-0.1823819491525423,0.0,5.021812080536913,0.0,0.268692272328332,0.5618610473607344,-0.0099469218874075,-2.339246739130435,0.5344532586716441,0.0155440414507772,-2.010865671641791,-0.1963386900010543,-7.620430456413586,0.0037978381536663,0.0124481327800829,0.0564516129032258,0.435995509915603,0.0667930097901363,-1.1945623404488577,Airlines,Industrials
AAME,2012.0,Q3,2012Q3,2012-11-09,2012-09-30,1084000.0,35302000.0,956000.0,0.04,35302000.0,1.0,89266000.0,106436000.0,19137000.0,171800000.0,213018000.0,0.0,8895000.0,60270399.99999999,82371400.0,4.909409594095941,0.1113911525029103,0.4619676024466202,0.3874440978616257,0.0073404932486422,4.909409594095941,0.0101845240332218,1.70728004079089,13.9,0.5662595362471344,0.0009225092250922,0.0,1.6591892537630413e-05,0.3954697197141129,0.1612223515715948,0.0121434812806667,60.57326633165828,1.0,0.3333333333333334,-0.3646179401993356,-0.0879144852050882,0.2107214642492757,0.0099848367808199,0.3879641485275288,0.1194379391100702,1.5294829222011386,0.4233303478876281,0.373463215683126,Insurance—Life,Financial Services
AAN,2012.0,Q3,2012Q3,2012-11-07,2012-09-30,28941000.0,529510000.0,47597000.0,0.38,445133000.0,0.8406507904,1769476000.0,1092433000.0,1231683000.0,535429000.0,677043000.0,908607000.0,1051687000.0,2084511720.0,2170340720.0,14.40672311019676,2.300366621905052,0.1364658237805994,0.2210414734816689,0.0224282217992219,14.40672311019676,0.0264922425448517,3.936680553719477,18.00656266196745,1.90813690175965,0.0394595902007532,0.0928641315772385,0.000547850121946,0.2992467826633421,0.6033965287647849,0.0163556894809536,93.00043365753548,0.8406507903533456,-0.1914893617021276,0.949821662793386,0.5802150517383585,0.7470099355675406,-0.0024695507972256,-0.2014954199315748,-0.2100869622942113,0.2595687908872782,0.368259516715316,0.3604176039090474,Rental & Leasing Services,Industrials
AAOI,2012.0,Q3,2012Q3,2012-09-30,2012-09-30,-381000.0,16416000.0,-156000.0,-0.042571,4673000.0,0.284661306042885,,,,,,,,89140386.48,,,0.0,0.0,0.0,0.0,,0.0,5.430091769005848,-58.49106724409449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.03943160859897,0.284661306042885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Semiconductors,Technology
AAON,2012.0,Q3,2012Q3,2012-11-08,2012-09-30,6007000.0,76816000.0,10406000.0,0.11,17149000.0,0.2232477608831493,196254000.0,136991000.0,97294000.0,42920000.0,59263000.0,37650000.0,136644000.0,477943026.75,469726026.75,2.481552430767837,2.266868592730661,0.0,0.0,0.0435275107839247,2.481552430767837,0.0438495959588586,6.221920260752968,19.89108651365074,3.4888644272251463,0.4910937239886799,1.584780876494024,0.006172283797213,0.3914111304737738,1.2815936626281454,0.0306082933341486,33.31542079673777,0.2232477608831493,-0.3529411764705882,0.2788272912970549,0.2412536392090249,0.4691435875291808,-0.1873667251101739,-0.3538775949230934,-0.2668733267577849,-0.1851784491108314,0.3789774354731578,0.2522066771106083,Building Products & Equipment,Industrials
AAP,2012.0,Q3,2012Q3,2012-11-13,2012-10-06,89503000.0,1457527000.0,150360000.0,1.21,725350000.0,0.4976580193711677,4357206000.0,1147478000.0,2947889000.0,2380854000.0,3209728000.0,2193369000.0,654251000.0,5112108420.0,5232974420.0,15.683213514473936,1.2381645409588324,0.1377600691819482,0.5231028394444164,0.0539888033479783,15.683213514473936,0.0779997525007015,3.507385057017812,14.279153827246017,4.455081857778537,0.0490486352412768,0.3338138726315545,0.0008587454802063,0.3345095457960904,0.2872658298240883,0.0205413744495899,132.88558409149988,0.4976580193711677,-0.0970149253731344,1.1247148607276602,0.7640111857614628,0.5095418701651454,-0.0048130088439723,-0.101429632753047,-0.1113212565383137,0.868236543700027,0.4934748523494837,0.1485074986507701,Specialty Retail,Consumer Cyclical
