Symbol,Year,Quarter,Quarters,FillingDate,Date,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,MarketCap,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector
A,2012.0,Q2,2012Q2,2012-06-04,2012-04-30,255000000.0,1733000000.0,300000000.0,0.72,918000000.0,0.5297172533,9413000000.0,4722000000.0,6010000000.0,1835000000.0,4688000000.0,947000000.0,4906000000.0,10499160000.0,8780160000.0,13.56896551724138,3.2752043596730247,0.2312758950387761,0.4610334603981363,0.0378449268257209,13.56896551724138,0.0540025412960609,6.058372763993075,10.29329411764706,2.223456162642948,0.1372549019607843,0.8606124604012672,0.003333600021335,0.1841070859449697,2.618528610354224,0.0270901944119834,33.22518987341772,0.5297172533179457,0.1076923076923076,1.3948696383515558,0.5166013584117032,0.5343809108104174,0.0503432494279176,0.108695652173913,0.1070110701107011,3.4957323318538744,0.5701929053804904,0.9296089863294892,Diagnostics & Research,Healthcare
AACG,2012.0,Q2,2012Q2,2012-06-30,2012-06-30,5264275.0,88261428.0,5818680.0,0.23,46743404.0,0.5296017191,456399011.0,375193618.0,350449862.0,78206303.0,81205393.0,379384.0,-46592253.0,123595540.71933287,-143841280.28066713,16.749715089285715,4.481094854976075,0.0,0.0,0.013498974339457,16.749715089285715,0.0140308223473033,1.4003347047515804,5.869542373799472,0.3294180252269986,,109.43535837041098,,0.1933865452657608,4.050184190397032,0.0115343698674228,0.0,0.5296017191110934,0.5333333333333334,-0.4941192038400294,0.8977413714082215,0.0,0.4245392633736179,0.5973016600267619,1.8198285718713876,-0.5833197419783827,0.1109298730976681,-0.0401379250353889,Education & Training Services,Consumer Defensive
AADI,2012.0,Q2,2012Q2,2012-08-14,2012-06-30,-6303.0,0.0,-5031.0,-0.003492606844512,0.0,0.0,15561.0,-79841.0,15561.0,95402.0,95402.0,0.0,0.0,162420210.0,162580899.0,-0.0442413539546587,0.1631097880547577,10.92474776685303,-2.129231848298493,-0.0558014174957575,-0.0442413539546587,0.0789444019989729,0.0,-6442.1787244169445,-2034.295787878408,0.0,0.0,0.0,0.0,0.0975975346428796,-0.4050510892616156,-11368.39154476097,0.0,-0.1754942185751585,0.4709585361759275,0.0,-0.5091390227766752,0.0,-0.1754942185751585,-0.1890805956038761,0.4709585361759275,0.0,-0.5091390227766752,Biotechnology,Healthcare
AAIC,2012.0,Q2,2012Q2,2012-08-03,2012-06-30,2144000.0,6233000.0,0.0,0.22,0.0,0.0,1379465000.0,221092000.0,0.0,0.0,1158373000.0,0.0,-1367764000.0,211151450.274,116940450.274,22.732058400164508,0.0,0.0108737807773303,0.067845059975033,0.0,22.732058400164508,0.0096973205724313,33.87637578597786,24.62120455620336,0.9550388538436488,3.880130597014925,0.0,0.0393982612442627,0.00451841837234,0.0,0.0015542257324397,27.63762438141361,0.0,-0.8394160583941607,-0.8215967740299452,-0.9803205976355726,-0.8055338048665659,0.0,-0.8007805240661587,0.0,1.052754252793929,-0.7291708530371386,0.908207476594812,REIT—Mortgage,Real Estate
AAL,2012.0,Q2,2012Q2,2012-07-18,2012-06-30,-241000000.0,6452000000.0,248000000.0,-1.93,3423000000.0,0.530533168,24726000000.0,-8968000000.0,7984000000.0,10066000000.0,33694000000.0,593000000.0,-9487000000.0,1667882925.0,9666882925.0,-71.67375971547884,0.7931651102722035,0.3385100703712691,-0.9333184656556646,-5.041633016792448,-71.67375971547884,0.0268733273862622,0.2585063429944203,-1.7301690093360995,-0.1859815928858162,0.0,5.107925801011804,0.0,0.2609399013184502,0.6068944963242598,-0.0097468252042384,10.42426828125,0.5305331680099195,0.8543396226415094,-1.5582748716982908,-0.1940999205367955,-11.795830682652314,0.119359058207979,0.8548192771084338,4.17948717948718,0.4835055491771909,0.1030305620598175,-1.4985472636815924,Airlines,Industrials
AAME,2012.0,Q2,2012Q2,2012-08-10,2012-06-30,781000.0,34953000.0,854000.0,0.03,34953000.0,1.0,86668000.0,101592000.0,21858000.0,165900000.0,207135000.0,0.0,7937000.0,71591665.75,90971665.75,3.9023816120663457,0.131754068716094,0.4758157566806664,0.4059177888022679,0.0054680389273962,3.9023816120663457,0.0076876131978895,2.0482266400595086,22.91666637323944,0.7046978674501929,0.5454545454545454,0.0,0.0059504132993301,0.403297641574745,0.1741832429174201,0.009011399824618,53.03086351851852,1.0,-0.5714285714285715,0.5345622316302509,-0.2265142901646451,-0.0689542951791758,0.0116349743856907,-0.5286662643331321,-0.5034883720930232,54.78250071424457,0.1653630698783291,0.124070083911498,Insurance—Life,Financial Services
AAN,2012.0,Q2,2012Q2,2012-08-08,2012-06-30,36244000.0,539515000.0,60256000.0,0.47,446235000.0,0.827103973,1771067000.0,1079856000.0,1240516000.0,537506000.0,691211000.0,904624000.0,1023888000.0,2149493370.0,2350344370.0,14.22229246513098,2.307910981458812,0.1752971513782369,0.2875040746173564,0.0268101018732279,14.22229246513098,0.0335637344238491,3.984121609223098,14.826546255932016,1.990537043828066,2.7590773645293013e-05,0.1031146642140823,4.652259057677392e-07,0.3046270976761466,0.624908373115835,0.0204644996490815,-35.61358224534429,0.8271039730127985,-0.4891304347826087,0.9739723624336116,0.6089754044882888,0.7664267434105394,-0.0591118982857865,-0.4911408755229832,-0.4836630990839681,0.3925605016142646,0.3822081956476624,0.3803884714754889,Rental & Leasing Services,Industrials
AAON,2012.0,Q2,2012Q2,2012-08-08,2012-06-30,9297000.0,83333000.0,14194000.0,0.17,21103000.0,0.2532370129480518,203554000.0,131989000.0,103192000.0,54843000.0,71565000.0,39142000.0,131891000.0,462806427.6,464724427.6,2.3892871365989645,1.8815892638987652,0.0356612987217151,0.0549970073263681,0.0670491966462528,2.3892871365989645,0.0704376879891506,5.5536993459973845,12.445047531461762,3.5064015001250106,0.0,1.589852332532829,0.0,0.4093901372608742,1.0740842040005103,0.045673383966908,161.08821009397843,0.2532370129480518,1.125,0.5438046399535514,0.3434380784574694,0.4684567773350811,0.5611037135670958,1.0356908254871908,0.8775132275132275,0.3741770922991292,0.274343689682259,0.2989970911742449,Building Products & Equipment,Industrials
AAP,2012.0,Q2,2012Q2,2012-08-20,2012-07-14,99606000.0,1460983000.0,169195000.0,1.34,728858000.0,0.4988819171749432,4169146000.0,1059101000.0,2765167000.0,2292041000.0,3110045000.0,2096341000.0,569138000.0,5237540000.0,5389402000.0,14.478482570061518,1.2064212638430116,0.1440237401136827,0.5669487612607296,0.0629991475629332,14.478482570061518,0.0940476876143068,3.584942466818573,13.145643836716662,4.945269620177867,0.044294520410417,0.3492394605648604,0.0008423802013922,0.3504274016789049,0.2652408922877034,0.0238912237662101,46.70203659450012,0.4988819171749432,-0.2513966480446927,1.1191184084058237,0.8179830308601077,0.272049417260841,-0.256777743447612,-0.2539211720821536,-0.2465622272492474,0.6081003536420468,0.4323262298349372,0.0874497140789841,Specialty Retail,Consumer Cyclical
AAPL,2012.0,Q2,2012Q2,2012-04-25,2012-03-31,11622000000.0,39186000000.0,15384000000.0,0.44,18564000000.0,0.4737406217,150934000000.0,102498000000.0,50712000000.0,32036000000.0,48436000000.0,1102000000.0,87124000000.0,559729088100.0,549608088100.0,3.9210726611511975,1.5829691596953428,0.0,0.0,0.1123071403861792,3.9210726611511975,0.1133875782942106,14.28390466237942,12.040291862416108,5.4608781449394135,0.0,18.71324863883848,0.0,0.2596234115573694,1.3206080659258337,0.0770005432838194,44.89325377767084,0.4737406216505895,-0.12,12.952434156202225,5.88136967546686,6.727683643598488,-0.1033183596580205,-0.1103796693202694,-0.1128027681660899,8.206759231749793,3.5824116394202683,3.024626011131269,Consumer Electronics,Technology
