Symbol,Year,Date,FillingDate,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Price,MarketCap,AvgVolume
A,2012,2012-10-31,2012-12-20,1153000000.0,6858000000.0,1119000000.0,3.27,3604000000.0,0.5255176436,10536000000.0,5182000000.0,4629000000.0,1893000000.0,5351000000.0,1014000000.0,5505000000.0,8968520000.0,14.89080459770115,2.445324881141046,0.2241837509491268,0.4558085681204168,0.1639734014268735,14.89080459770115,0.2225009648784253,1.3061417322834643,7.768881179531657,1.7285835584716325,0.0901994796183868,3.209072978303748,0.0116103564379426,0.6509111617312073,1.7295298468040148,0.1094343204252088,8.662978723404255,0.5255176436278799,0.1473684210526315,1.0460941159514283,0.43256775671205,0.8141549200662502,0.0212524794559365,0.1393280632411067,0.0448179271708683,37.979792361883575,0.5216661921215248,1.055953068956344,Diagnostics & Research,Healthcare,118.36,34960703360,2023500
AACG,2012,2012-03-31,2012-03-31,55841470.0,352085560.0,64485989.0,2.38,193267519.0,0.5489220262,460720127.0,366414571.0,355069384.0,91065509.0,94305556.0,374382.0,-51856528.0,-52718424.14046788,16.010530656325255,3.89905451470106,0.0,0.0,0.140033741189552,16.010530656325255,0.1523996981004338,0.5806806500656605,3.661244445383192,0.5579725481482889,1.1395603661579825,424.2138804750229,0.3112494626232787,0.764207030182556,3.7227296121520608,0.1212047547469095,3.787134319982409,0.5489220262256709,1.7045454545454546,2.496425831266329,0.866309117130159,2.0167436029276247,0.2494050607366242,1.8268413875943,2.086604185329921,1.4269271741801886,0.6044558970360553,-0.0446922085747908,Education & Training Services,Consumer Defensive,1.41,44536119,12793
AADI,2012,2012-12-31,2013-03-28,-27185.0,0.0,-23585.0,-0.0150637025334061,0.0,0.0,8107.0,-95541.0,8107.0,103648.0,103648.0,0.0,0.0,162585603.0,-0.0529410102351179,0.0782166563754245,20.96953250277538,-1.779340806564721,-0.3167515008259579,-0.0529410102351179,0.2845375283909526,0.0,-5974.626080559132,-1700.0053380224197,0.0,0.0,0.0,0.0,0.0444485180611299,-3.353274947576169,-7132.13937557634,0.0,-0.2138870283545435,-0.2138870283545434,0.0,-0.4013875850739263,0.0,-0.2138870283545434,-0.1499829343215173,-0.2138870283545434,0.0,-0.4013875850739263,Biotechnology,Healthcare,6.35,155174950,119009
AAIC,2012,2012-12-31,2013-02-08,191826000.0,48466000.0,0.0,18.73,0.0,0.0,2074158000.0,465156000.0,0.0,0.0,1609002000.0,0.0,-1212022000.0,105468850.0,45.5811856932876,0.0,0.007231850225489,0.0322472460851843,0.0,45.5811856932876,0.4123906818357712,4.373330788594066,1.1049484949902515,0.4556704632424391,0.2442213255763035,0.0,0.2210250764479824,0.0233665902019036,0.0,0.0924837934236446,8.255417721518988,0.0,8.556122448979592,1.237687029508939,-0.8139980698792899,-0.0333894387332979,0.0,11.64258880906874,0.0,0.237881862758998,1.5645832239553514,1.332035224920389,REIT—Mortgage,Real Estate,4.57,129607028,336629
AAL,2012,2012-12-31,2013-02-20,-1876000000.0,24855000000.0,494000000.0,-14.99,4436000000.0,0.1784751559,23510000000.0,-7987000000.0,7072000000.0,9304000000.0,31497000000.0,580000000.0,-9462000000.0,9744153750.0,-63.83344322563888,0.7601031814273431,0.3630370055295618,-1.0686114936772255,0.3948295841854124,-63.83344322563888,0.2348816827344434,0.0679603198551599,-0.9004017857142858,-0.2114878865656692,0.0,35.2051724137931,0.0,1.0572096980008507,0.5391229578675838,-0.0797958315610378,-2.80125,0.1784751559042446,0.0530638029058749,-3.7222222222222223,-0.2074324258368068,-3.198433875035811,-0.6392616085224039,0.0520464881253158,2.501519756838906,-0.121525885558583,0.0951973076326455,-1.0090245248392604,Airlines,Industrials,18.57,12123665464,25640855
AAMC,2012,2012-12-31,2012-12-31,-46000.0,0.0,-135000.0,-0.02,0.0,0.0,105815000.0,4970000.0,105815000.0,934000.0,934000.0,0.0,0.0,87129466.0,2.1210193012756418,113.29229122055676,0.0,0.0,-0.0271629778672032,2.1210193012756418,-0.0092555331991951,0.0,-4177.031869565217,38.66065714285714,0.0,0.0,0.0,0.0,112.82119914346896,-0.000434720975287,-2784.687913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asset Management,Financial Services,56.405,99183680,23170
AAME,2012,2012-12-31,2013-03-27,4436000.0,139828000.0,5082000.0,0.18,139828000.0,1.0,89669000.0,105736000.0,18951000.0,173200000.0,214441000.0,0.0,8621000.0,87862980.0,4.982376778814438,0.1094168591224018,0.4598913782912712,0.390009079216161,0.0301822090982078,4.982376778814438,0.0419535446773095,0.4689760276911634,14.782682596934174,0.6201859347809638,0.5637962128043282,0.0,0.0381389649075774,1.559379495700855,0.254324480369515,0.0494708316140472,11.028587285570133,1.0,0.5,-0.3835086486496882,0.1459908649192045,0.2138116090319954,0.1816583848832099,0.3483282674772036,0.0,4.863128233609165,0.430988928709753,0.4346441048794847,Insurance—Life,Financial Services,1.9,38697680,4303
AAN,2012,2012-12-31,2013-02-22,173043000.0,2222588000.0,283247000.0,2.25,1811512000.0,0.8150462434,1812929000.0,1136126000.0,1256249000.0,238810000.0,676803000.0,964067000.0,1087032000.0,2156183600.0,14.984515958849908,5.260453917340145,0.0707418768192245,0.1128836062197326,0.1400202148198955,14.984515958849908,0.1523096910025824,0.964726526013818,12.391079673838297,1.8872815163106909,0.0337661737256057,0.4263977503638232,0.0027250388678314,1.2259652749776742,0.8529416691093338,0.0954494081125074,-403.11893213009967,0.8150462433883383,0.5734265734265735,1.3131287032188963,0.5954004266821635,0.8104742887452683,0.0995080015003951,0.5210298241141983,0.5059440894059101,0.6405340477520197,0.3569702927239297,0.3703014402420528,Rental & Leasing Services,Industrials,13.78,425921886,321749
AAOI,2012,2012-12-31,2012-12-31,-945000.0,63421000.0,179000.0,-0.11,18929000.0,0.2984658078554422,65748000.0,31008000.0,39246000.0,25577000.0,34740000.0,12493000.0,-81917000.0,97327951.36,3.700143289862696,1.5344254603745553,0.3739125144491087,0.792827657378741,0.0032198877536336,3.700143289862696,-0.0304760061919504,1.3160775036659784,-88.32481625396827,2.691787647058824,0.0,3.561354358440727,0.0,0.9646072884346292,0.988466200101654,-0.0143730607775141,-22.28757045660881,0.2984658078554422,0.8152248042222813,0.7204142011834319,0.5663760527550691,0.0,0.415569847442417,0.8226351351351351,1.0479378682378149,0.7204142011834319,0.5663760527550691,0.0,Semiconductors,Technology,8.34,243492138,1322227
AAON,2012,2012-12-31,2013-03-14,27449000.0,303114000.0,44234000.0,0.49,70499000.0,0.2325824607243479,193493000.0,138136000.0,91546000.0,39625000.0,55357000.0,32614000.0,138038000.0,509196431.25,2.5007648789318853,2.310309148264984,0.0,0.0,0.1983378089625612,2.5007648789318853,0.1987099669890542,1.6903060605910645,18.66572302269664,3.7090652056668794,0.3220518051659441,7.132366468387809,0.0172536474892692,1.5665372907547044,1.3551798107255522,0.1418604290594491,13.8399630267423,0.2325824607243479,0.96,0.3491771528205575,0.3141790965538245,0.6476822212954114,0.5232816922711264,0.9626054626054626,0.8453130866463644,0.0398183419291924,0.2977174860256033,0.2293297414633412,Building Products & Equipment,Industrials,95.18,5163771986,318708
