Year,Date,FillingDate,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Price,MarketCap,AvgVolume,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2013,2014-12-31,2014-12-31,-1545117.5,0.0,0.0,-0.001833380689177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-15.201442534460972,-15.201442534460972,0.0,0.0,0.0,-1.0,0.0,0.0,153.89085506725513,0.0,0.0,5.744112440319726,0.0,0.0,0.0,0.0,0.08571308815759471,0.0,0.0
2014,2014-12-31,2014-12-31,3622449841.01214,2247.393156129474,0.0,-0.001833380689177,0.0,-156.93764086961642,0.2819266394364235,0.0,0.0,0.0,153.89085506725513,-231.5832734586563,0.0,0.0,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-15.201442534460972,-15.201442534460972,5.744112440319726,0.0,0.0,-1.0,0.0,0.0,153.89085506725513,0.0,0.0,5.744112440319726,0.0,0.0,0.0,0.0,0.08571308815759471,0.0,0.0
2015,2014-12-31,2014-12-31,4262428456.66344,2105.7066470585114,0.0,-0.0030765873544327,0.0,-118.61652188403546,0.3141463227672562,0.0,0.0,0.0,137.23281001998623,-125.61286292753176,0.0,-0.3811881188118812,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-0.0017322587379837136,-0.0017964246045386126,5.744112440319726,0.0,0.0,0.03704173351700669,0.0,-0.0012432066652557,-16.6580450472689,15.199710275722987,15.199646109856433,0.0,0.0,0.0,1.0370417335170068,-0.5417465349562675,0.08571308815759471,-0.7548975942638598,0.0
2016,2015-12-31,2015-12-31,9021942765.950382,1116.0896977825948,0.002343533032191,-0.2951600799242805,0.8169592431942932,-60.601936622794696,2.5904234948252203,0.0,147.338489663901,0.0,69.20412243997438,-66.50623201681105,0.2757715554638621,-21.00690230313354,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-0.0025533961445803085,-0.002648419611176754,2.714902390309903,0.0,0.0,0.03721454142481461,0.0,-0.2920834925698478,-68.02868758001185,-0.0008211374065965949,-0.0008519950066381416,-3.029210050009823,0.0,0.0,0.0001728079078079231,-81.254785113545,0.08571308815759471,-22.02561844588417,0.0
2017,2017-03-31,2017-03-31,13781457075.237324,126.47274850667816,0.004687066064382,-0.5872435724941283,1.6339184863885865,-2.587351361553922,4.866700666883185,0.0,294.676979327802,0.0,1.1754348599625308,-7.399601106090339,0.5515431109277242,-41.6326164874552,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-0.6163793720212988,-1.8809585505852295,1.3064094418650514,-0.19939919624600916,-0.6315023582291046,2.0350248463180884,0.9760523678007877,-0.2920834925698478,-68.02868758001185,-0.6138259758767185,-1.8783101309740529,-1.4084929484448516,-0.19939919624600916,-0.6315023582291046,1.9978103048932738,-161.96782369213375,0.08571308815759471,-43.29633929750448,0.0
2018,2018-03-31,2018-03-31,13162436859.4368,-6.557155864619357,0.0733274183300425,-5.359948781450493,1.20632446236019,-3.700266171343053,-65.69363438869632,0.0,212.76189859762675,0.0,0.72990427188747,-10.132703746724117,0.5974403586786412,0.5106561856320148,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-0.34373876356689675,17.7537591477783,0.8226340028129521,-0.27432987171585643,-0.3260101858895035,-3.787286922345032,1.054380440994571,-4.772705208956364,-0.44553058807506085,0.272640608454402,19.63471769836353,-0.4837754390520993,-0.07493067546984727,0.30549217233960113,-5.82231176866312,0.3233666859669001,0.3106815429782385,-0.8032123815682497,0.4197513043599731
2019,2019-03-31,2019-03-31,13976200592.587198,54.19229946102092,0.0937232834208247,-0.7586574693491972,1.5986196188510648,-13.029760062103302,6.3400003952061,0.0,1124.9810874704492,0.0,0.8816585771558719,-3.771850106465095,0.5423661495654255,0.7772528133321879,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-0.09147645172677883,-0.48657844541940687,0.9796361625019074,-0.27549040559572074,-0.12268987389112451,4.310936035993659,0.7455908855848642,4.601291312101296,0.15175430526840195,0.25226231184011794,-18.240337593197708,0.15700215968895537,-0.0011605338798643117,0.20332031199837897,8.09822295833869,0.7124561122324787,-0.23594153837286208,0.2327092409734971,-0.30637520573246774
2020,2020-03-31,2020-03-31,3807528365.014,32.10045844150543,0.1741324406070204,-0.2535637303036369,0.5024982749864141,-4.3416270806348525,2.445011810127881,0.0,1173.8670682730924,0.0,0.7854380829871918,-4.739395728627129,0.5973569277160299,0.302738141149248,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-0.09593249290093045,-0.563155647575876,0.9524938890035151,-0.11390984460740658,-0.11573962149529814,4.857575467126381,0.8288647540188098,0.5050937390455603,-0.09622049416868017,-0.004456041174151618,-0.07657720215646913,-0.027142273498392377,0.16158056098831416,0.006950252395826376,0.5466394311327223,0.2682522167247429,-0.2243102051807005,0.679267581749896,-0.1456626246582543
2021,2021-03-31,2021-03-31,8787493519.68471,20.04143862753842,0.1103164951974765,-0.6157812947688676,7.760017179449738,-8.256124491106798,8.520316937994858,0.0,15.051351351351352,0.0,1.0019244335629514,14.370647526828746,0.9824773375873538,-0.1294247787610621,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-0.20790281891068332,-1.031999571611673,1.179980069807545,-1.051943413977226,-0.9399103886827954,3.9593238373920823,0.22119429832246185,-0.3622175644652307,0.2164863505757596,-0.11197032600975287,-0.468843924035797,0.22748618080403005,-0.9380335693698193,-0.8241707671874973,-0.8982516297342986,-0.4221436690292134,-0.824878656574861,-0.6172240818853759,-0.7119766369816988
2022,2022-03-31,2022-03-31,9200772549.926092,14.277825037760318,0.1149657777532155,-0.156083721482399,4.711434917243444,-19.42705446216716,10.52820143141212,0.0,677.804255319149,0.0,0.8558673380886677,-8.746569892213499,0.9199326824089564,0.6209598432908913,Travel Services,Consumer Cyclical,1.99,124756678,42318,YTRA,-0.08828904137815684,-0.5419350345630143,1.0013281216541252,-0.1353801392999614,-0.24251926232145155,5.135963956515976,0.3640496038666509,0.45969757328646854,-0.1460570954742837,0.11961377753252649,0.4900645370486587,-0.1786519481534199,0.9165632746772645,0.6973911263613439,1.1766401191238938,0.5962248865574561,0.5648753842620124,0.7986079434563024,0.46525518177858627
