Quarters,Year,Quarter,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2012Q2,2012,Q2,2012-08-03,2012-06-30,417289360.0,372682360.0,2.3339081303199296,0.0,-0.0615140995929767,19.30108048103608,-24.0484877823882,6.559812616917926,0.0,0.0,0.0,2.7163226299694188,-203.15937682570595,0.7019426456984273,0.3043478260869565,Software—Application,Technology,BCOV,-0.04732036695646483,-0.06819360822473394,2.8560015290519876,-0.179740980573543,-0.20064754856614245,0.4205115306619716,0.23583825117537333,-0.0123817557868834,-0.4263410824874989,-0.00856955649612335,-0.014293922364007366,-0.4464356939908485,-0.01718582614113226,-0.020844098907097125,0.04701646820988159,-0.2097044060234244,0.08403529883674288,-0.1986428130783467,0.11752577319587629
2012Q3,2012,Q3,2012-11-09,2012-09-30,329473210.0,312533210.0,2.376724043815277,0.0,-0.0060553275222696,14.927878664310636,-134.80900572831425,5.044758995559639,0.0,0.0,0.0,1.5793259350595972,-228.3251628551629,0.6840650627520275,0.8750000000000001,Software—Application,Technology,BCOV,-0.006302412658462871,-0.009355382024192314,1.718249075215783,-0.1682298038149608,-0.027683385437904943,0.4609860664523044,0.2276604742797611,0.055458772070707096,-1.1369966949098216,0.04101795429800195,0.05883822620054163,-1.1377524538362045,0.011511176758582209,0.1729641631282375,0.04047453579033278,0.859151682803135,0.02086031452358927,0.0445187853834276,-0.005139694254085398
2012Q4,2012,Q4,2013-03-05,2012-12-31,251836320.0,230128320.0,2.2489051618924547,0.0,-0.0692577813248204,10.34745336510806,-13.536675983659428,4.019733758978451,0.0,0.0,0.0,1.5672507127070054,100.73452799999998,0.6876078560276111,-7.500000000000001,Software—Application,Technology,BCOV,-0.0479519140556535,-0.07423782920989624,1.6721868093148404,-0.18925137644835238,-0.19110033692168626,0.5187709497206704,0.2509253245079542,-0.0632024538025508,-0.01207522235259173,-0.04164950139719063,-0.06488244718570393,-0.046062265900942645,-0.021021572633391578,-0.16341695148378133,0.057784883268366005,-6.612111292962357,0.10271396855602374,-0.240506329113924,0.10842495694794012
2013Q1,2013,Q1,2013-05-07,2013-03-31,168704480.0,148611480.0,2.157329431915501,0.0,-0.0646290082704876,6.824338821245095,-9.973071648143767,2.790487123079213,0.0,0.0,0.0,1.4360690696916742,-57.38247619047619,0.6596416002588892,0.1176470588235295,Software—Application,Technology,BCOV,-0.044267425915652185,-0.06995054336139736,1.5794508781802565,-0.15662796812426683,-0.1710691315076251,0.5801809550589675,0.25876922110684264,0.004628773054332791,-0.1311816430153312,0.0036844881400013157,0.004287285848498884,-0.0927359311345839,0.03262340832408556,0.02003120541406117,0.0614100053382971,0.0907331756611481,0.015736708028597255,0.1593573599652627,-0.025575141918135643
2013Q2,2013,Q2,2013-08-02,2013-06-30,245456510.00000003,219961510.00000003,2.0667116142081543,0.0,-0.0576104917356086,9.124438124976768,-17.423091283361728,4.21442447031352,0.0,0.0,0.0,1.453573951954781,122.36117148554338,0.6590461321140478,0.2,Software—Application,Technology,BCOV,-0.03763785586047705,-0.06047182445657773,1.589201601507301,-0.12274636630608528,-0.13092450094792016,0.6066755949314927,0.2874775583482944,0.007018516534879005,0.017504882263106758,0.006629570055175137,0.009478718904819633,0.009750723327044408,0.03388160181818155,0.040144630559704936,0.026494639872525205,0.1671790021281627,0.08818413494599733,0.1472107438016529,0.08720181517139879
2013Q3,2013,Q3,2013-11-06,2013-09-30,318892500.0,288793500.0,2.0800465674169195,0.0,-0.0233495968725704,11.17862025449574,-62.87312697160883,5.408532758942352,0.0,0.0,0.0,1.4108032378580324,94.26322790422702,0.6758158937147264,0.6666666666666666,Software—Application,Technology,BCOV,-0.012835437143811558,-0.021505741083088822,1.5450394354503945,-0.04616678935745084,-0.04444911837907947,0.6754973626634555,0.28876696798226525,0.0342608948630382,-0.0427707140967486,0.02480241871666549,0.038966083373488905,-0.04416216605690648,0.07657957694863443,0.08647538256884069,0.0688217677319628,0.639977285633163,0.060443849671015945,0.6011508176862508,0.08742737887077669
2013Q4,2013,Q4,2014-03-11,2013-12-31,407868300.0,374821300.0,2.093257063615878,0.0,-0.0174983438224577,13.71170241376992,-82.03304505229285,6.755023186485592,0.0,0.0,0.0,1.400864791332653,427.5349056603774,0.6652995360720769,0.0,Software—Application,Technology,BCOV,-0.012053216453658632,-0.020586286849950314,1.5042753728805325,-0.03371881933705372,-0.04178713104282929,0.7079496522027161,0.2884432635804744,0.005851253050112703,-0.00993844652537934,0.0007822206901529263,0.0009194542331385086,-0.04076406256986198,0.012447970020397117,0.002661987336250185,0.032452289539260604,0.0197160883280757,0.042731447400708104,0.2384206529992407,0.02650552414544323
2014Q1,2014,Q1,2014-05-08,2014-03-31,305103540.0,286681540.0,2.839744828919389,0.0101558184060965,-0.0520063731434593,9.80882623372448,-15.76925470332851,3.461578624914908,0.0,0.0,0.0,1.0640875341930442,-53.42383820696901,0.6377752772866099,-3.0,Software—Application,Technology,BCOV,-0.03660483877070705,-0.05487860222373497,1.2099941383352872,-0.14975084391576918,-0.1555055457321974,0.49921715452688903,0.2353924974080717,-0.0345080293210016,-0.3367772571396088,-0.024551622317048417,-0.03429231537378465,-0.29428123454524524,-0.11603202457871545,-0.11371841468936812,-0.20873249767582708,-2.8913917940466614,0.045686815033954144,-3.6440677966101696,0.002425467407781708
2014Q2,2014,Q2,2014-08-01,2014-06-30,338808300.0,319374300.0,2.6700886607559497,0.0105553472092005,-0.0455106081989193,10.928242428152114,-19.575242662352668,3.947434463474309,0.0,0.0,0.0,1.0355613337412053,-393.505574912892,0.6637744734380544,0.1875,Software—Application,Technology,BCOV,-0.03380680042502657,-0.05041360829546779,1.1873661670235547,-0.12827790858949134,-0.13956713866400025,0.49122684376092274,0.24222607662978937,0.006495764944540003,-0.028526200451838957,0.00279803834568048,0.004464993928267179,-0.022627971311732553,0.021472935326277837,0.015938407068197158,-0.00799031076596629,0.1054372544965887,-0.0032792155601993247,0.1462000858737655,0.037352555701179554
2014Q3,2014,Q3,2014-11-03,2014-09-30,179938260.0,159591260.0,2.5844884795484853,0.0107554133468502,-0.0369244579861322,5.707433628318584,-11.822487516425756,2.159034580403638,0.0,0.0,0.0,1.0241971509405867,120.36004013377926,0.6568338249754179,0.0769230769230769,Software—Application,Technology,BCOV,-0.03013574947331739,-0.045655251853807206,1.1471434953094755,-0.0986456053541409,-0.12069020204903733,0.5149864414100933,0.2496950784875893,0.008586150212787101,-0.011364182800618572,0.003671050951709179,0.004758356441660581,-0.04022267171407923,0.029632303235350446,0.018876936614962925,0.023759597649170572,0.1206378553270164,0.016901590168693352,0.2180035202413879,0.006268526167452257
