Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2023Q2,2023,Q2,2023-01-31,2023-01-31,740565385.0,465580437.0,8294504.0,1562038.0,274984948.0,0.0,-53207211.0
2022Q4,2022,Q4,2022-07-31,2022-07-31,789426140.0,479869118.0,7682215.0,2791584.0,309557022.0,0.0,-43236076.0
2022Q2,2022,Q2,2022-01-31,2022-01-31,866874621.0,541398968.0,7538759.0,5220899.0,325475653.0,0.0,18273673.0
2021Q4,2021,Q4,2021-07-31,2021-07-31,941608276.0,583220930.0,8020709.0,6028405.0,358387346.0,0.0,60095635.0
2021Q2,2021,Q2,2021-01-31,2021-01-31,942932732.0,581003010.0,11681402.0,3511471.0,361929722.0,0.0,57857614.0
2020Q4,2020,Q4,2020-07-31,2020-07-31,937806152.0,574855743.0,8743777.0,3401186.0,362950409.0,0.0,51710347.0
2020Q2,2020,Q2,2020-01-31,2020-01-31,944552808.0,584382321.0,8839875.0,3079564.0,360170487.0,0.0,61221115.0
2019Q4,2019,Q4,2019-07-31,2019-07-31,927154906.0,569102066.0,9059878.0,4816947.0,358052840.0,0.0,45940860.0
2019Q2,2019,Q2,2019-01-31,2019-01-31,907461273.0,540053941.0,11380217.0,6498974.0,367407332.0,0.0,15589717.0
2018Q4,2018,Q4,2018-07-31,2018-07-31,907549679.0,543771909.0,9084980.0,2073733.0,363777770.0,0.0,2205494.0
2018Q2,2018,Q2,2018-01-31,2018-01-31,917046581.0,552878242.0,8979396.0,2232290.0,364168339.0,0.0,2279652.0
