Year,Date,FillingDate,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Price,MarketCap,AvgVolume,Symbol
2022,2022-11-30,2022-11-30,76558918.0,77537544.0,77226705.0,8.7,77537544.0,1.0,287318278.0,258448326.0,1518972.0,438163.0,28869952.0,0.0,-1003466565.0,146291597.56,29.36110703394209,3.466682490306119,0.09571267164562361,0.1064042488710103,0.27010773649778086,29.36110703394209,0.29622524233335523,1.548472963755468,1.568266554655331,0.46456014019607156,0.29388409068163684,0.0,0.18739422186187338,0.26986638142109426,3.466682490306119,0.2664603120028445,6.764176587880055,1.0,1.6047904191616766,2.1107908326597427,2.1450164957040876,-0.4595201188192739,0.3453395884178451,0.36054077781914706,0.36853371243021515,1.9292193112367941,1.9494131066088165,-0.21128686597085844,Asset Management,Financial Services,15.67,239989184,121613,GER
2021,2021-11-30,2021-11-30,56270947.0,57634180.0,56430254.0,3.34,57634180.0,1.0,238411908.0,204407246.0,11306429.0,10641178.0,34004662.0,0.0,-1068546988.0,197371009.16,12.132729852324864,1.0625166687372394,0.09437448065723295,0.11007437573910663,0.24878350243025749,12.132729852324864,0.27528841614548244,3.051814551018163,3.125748517436538,0.8604823586341943,,0.0,,0.2417420358046881,1.0625166687372394,0.23602406218736355,0.0,1.0,1.274671052631579,-0.509643200709377,4.9120122835185,-0.8217353795932167,1.2769645980097084,1.2687232738977312,1.3315706327349828,-0.04843401167267592,-0.022924150926857352,-0.768324872657398,Asset Management,Financial Services,15.67,239989184,121613,GER
2020,2020-11-30,2020-11-30,-209401092.0,-208092227.0,-170190748.0,-12.16,-208092227.0,1.0,171238386.0,168793230.0,170886.0,41576.0,41576.0,0.0,-1114160993.0,132418185.7,9.802429566892942,4.110207812199346,0.0,0.0,-1.0082680892669917,9.802429566892942,-1.2405775515996702,-0.6363437385866412,-0.632366261490174,0.7844993883937169,-0.08682638579554304,0.0,0.13730395038934595,-1.2152195069159317,4.110207812199346,-1.2228630325913024,0.6170873439919538,1.0,-0.29914529914529925,0.8093326155685231,-4.700959220036208,-0.8538271198876661,-1.547997750576379,-1.5415659411549234,-1.2624928733250045,-0.5530857893583063,-0.5708530685247518,-0.8195566685727446,Asset Management,Financial Services,15.67,239989184,121613,GER
2019,2019-11-30,2019-11-30,-82390580.0,-81668921.0,-75222667.0,-9.36,-81668921.0,1.0,538048647.0,327683558.0,6690778.0,6341063.0,210365089.0,0.0,-904759901.0,508490431.12,37.22659832473038,1.0551508477364127,0.37636002084398884,0.6179742469715249,-0.14129022616434414,37.22659832473038,-0.25143336608912187,-3.8025335625531285,-3.7692271752426065,0.947709476225841,-0.6074816684140347,0.0,0.161168759581315,-0.1517872435055115,1.0551508477364127,-0.15312849583283125,3.86760913627047,1.0,-3.6666636277337576,-2.303532561706338,-86.07033838886433,1.3403684702462078,0.0,-3.6668989032969326,0.0,-2.3741748619522434,-17.03424402896336,-0.45303443658870923,Asset Management,Financial Services,15.67,239989184,121613,GER
2018,2018-11-30,2018-11-30,30893777.0,30816090.0,0.0,3.510004,0.0,0.0,704013382.0,460938061.0,0.0,10575320.0,243075321.0,0.0,-820998487.0,648815860.23,52.36958318094691,0.0,0.0,0.0,0.0,52.36958318094691,0.06702370581630056,13.649695085586783,13.615370895892722,0.9125526135061344,1.5989720518795743,0.0,0.11743874361600593,0.04377202307214098,0.7552182818108577,0.04388237182684689,7.197967619208541,0.0,1.4482759149160511,2.238824777708965,31.102342239226246,2.2923803622208054,0.0,1.4470592711043482,0.0,1.0550333961556881,0.07224447135465452,-0.21906984879587915,Asset Management,Financial Services,15.67,239989184,121613,GER
2017,2017-11-30,2017-11-30,-69104432.0,-67895767.0,0.0,-7.830008,0.0,0.0,723551295.0,479442570.0,0.0,4108730.0,244108725.0,0.0,-43723443.0,687594509.6700001,54.32414425824724,0.0,0.0,0.0,0.0,54.32414425824724,-0.14413495238856242,-6.633253096176085,-6.517234765347612,0.9393613226084618,-0.7092289825926071,0.0,0.10882360512216084,-0.09383683986081456,0.9643568693975998,-0.0955073019391113,6.775477336020839,0.0,-2.149549650070397,-1.7635322163100688,-71.53775605247519,2.4152600591133706,1.0,-2.155540141909957,1.0,-1.7635322163100688,-71.53775605247519,2.4152600591133706,Asset Management,Financial Services,15.67,239989184,121613,GER
2016,2016-11-30,2016-11-30,59802710.0,5080350.0,-10262200.0,6.81137,-9404350.0,-1.8511224620350961,857571970.0,597557870.0,0.0,4514110.0,260014110.0,0.0,984240.0,814925990.4,68.06022319313335,0.0,0.29793417804921957,0.42757365073277337,-0.012030295277560738,68.06022319313335,0.10007852461218526,110.27617986949717,9.368163924343897,0.9375520238734368,0.831016019173713,0.0,0.08870639176309178,0.0059241092033360185,0.477500548280835,0.06973491682569802,7.552990913356018,-1.8511224620350961,1.10679556697824,3.404011784215818,4.305540955669505,3.278822336912585,-2.297991390292479,1.10703702543625,-2.5570374079215883,3.404011784215818,4.305540955669505,3.278822336912585,Asset Management,Financial Services,15.67,239989184,121613,GER
2015,2015-11-30,2015-11-30,-558710500.0,28603940.0,6590850.0,-63.77952,7245310.0,0.2532976226352034,919521230.0,587452180.0,0.0,49069050.0,332069050.0,0.0,11244470.0,872041020.4000001,67.06052148223236,0.0,0.30776885923558284,0.4817413393546348,0.007563780825988455,67.06052148223236,-0.9510740091218999,20.727173613145606,-1.0611556976287364,1.0092376036463089,-0.17263713497419506,0.0,0.16268784624157495,0.03110742750333236,0.2948848612312649,-0.6076102234202901,2.2188643754274437,0.2532976226352034,-21.510445306406243,-21.51041847761601,28.939387049176126,3.2159729101818706,0.5350233050847457,-1.5242183970362337,0.41738709677419356,-21.51041847761601,28.939387049176126,3.2159729101818706,Asset Management,Financial Services,15.67,239989184,121613,GER
2014,2014-11-30,2014-11-30,-221340000.0,8520000.0,4650000.0,-2.83333,4720000.0,0.5539906103286385,1821500000.0,1242600000.0,0.0,128900000.0,578900000.0,0.0,4100000.0,11537401292.0,15.906298003072196,0.0,0.24704913532802636,0.362143891839691,0.0027545953480268316,15.906298003072196,-0.17812650893288268,1301.3499169014085,-50.09262352941177,8.922824152583294,-0.10978584982380049,0.0,0.002191657016313789,0.004677463628877299,0.547711404189294,-0.12151523469667856,-5.793145562464079,0.5539906103286385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asset Management,Financial Services,15.67,239989184,121613,GER
TTM,,,,,,,,,,,,,,,,266215991.0,29.36110703394209,3.466682490306119,0.09571267164562361,0.1064042488710103,0.27010773649778086,29.36110703394209,0.3308112622224196,3.095135228941479,1.8016669289918648,0.5336992226446071,0.29388409068163684,0.0,0.053286534779834076,0.26986638142109426,3.466682490306119,0.2664603120028445,13.520443522083287,1.0,,,,,,,,,,,Asset Management,Financial Services,15.67,239989184,121613,GER
