Quarters,Year,Quarter,FillingDate,Date,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,MarketCap,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Symbol
2016Q2,2016,Q2,2016-07-28,2016-06-30,187550000.0,1442227000.0,432806000.0,0.37,982516000.0,0.6812492069556318,30740198000.0,6773515000.0,1320600000.0,1655631000.0,23899973000.0,0.0,-1033324000.0,48273911490.0,66580449490.0,15.941095622827476,0.7976415034509501,0.6088794873735036,2.7632737212510787,0.01384837200220117,15.941095622827476,0.02768872586832686,33.47178460117582,64.34805583844309,7.126862713081761,1.297584644094908,0.0,0.00504127369190733,0.04691664640546557,0.4755540334772664,0.006101131814440493,82.85958522070926,0.6812492069556318,-0.3620689655172413,0.5194233881917096,1.2539488474198202,0.7749763488707324,0.04790305481430287,-0.31839409214308817,-0.04215308961100181,0.7484686667737963,0.6593540987212053,0.7916001547266809,REIT—Specialty,Real Estate,AMT
2016Q1,2016,Q1,2016-04-29,2016-03-31,275159000.0,1289047000.0,451853000.0,0.58,937602000.0,0.7273606005056449,27064315000.0,6933249000.0,1036516000.0,1198156000.0,20064100000.0,0.0,-967718000.0,43410919830.0,60096611830.0,16.34972727851549,0.8650926924373787,0.6289497812894951,2.4551397187667714,0.01709268202918336,16.34972727851549,0.03968687696057072,33.67675486619184,39.44166811734307,6.261266518770636,0.8604661304918247,0.0,0.005454042460449749,0.047629027374238,0.5105478752349444,0.010166856245946,106.06396401084805,0.7273606005056449,0.2083333333333333,1.8102564072668992,1.1488161191705768,0.8585418013749883,0.015094298767944915,0.18245223504739969,0.12366583441923387,0.4961966413289586,0.49669685994831164,0.7600020317580095,REIT—Specialty,Real Estate,AMT
2015Q4,2015,Q4,2016-02-26,2015-12-31,232702000.0,1280041000.0,402124000.0,0.48,923660000.0,0.7215862616900552,26904272000.0,6651679000.0,996468000.0,1200029000.0,20191454000.0,0.0,-998535000.0,41081205200.0,57879528200.0,15.697696207072328,0.8303699327266257,0.6362933366121187,2.5736372726344734,0.015146971482571322,15.697696207072328,0.034983949165316004,32.09366356233902,44.134993682907755,6.176065501657551,0.9523811570162697,0.0,0.005394705411417677,0.04757761146631286,0.5103643328619558,0.008649258378000341,95.8269501891757,0.7215862616900552,1.6666666666666667,1.6156239767925769,1.1941262419041818,0.7832760497939554,0.0586106236984554,1.259264653054884,0.0029905842738666834,0.599571142637449,0.5537004737657818,0.7362092626415959,REIT—Specialty,Real Estate,AMT
2015Q3,2015,Q3,2015-10-29,2015-09-30,102999000.0,1237910000.0,400925000.0,0.18,872521000.0,0.7048339540031182,26926788000.0,6617891000.0,940355000.0,1369508000.0,20242586000.0,0.0,-995932000.0,37248532500.0,53988536500.0,15.631274874520225,0.6866370988705432,0.6323594184349058,2.5729356980947555,0.008632686829545962,15.631274874520225,0.015563719620042094,30.089855078317488,90.40993723240032,5.628459655802732,2.068243381003699,0.0,0.005719070945949347,0.04597317734294933,0.40937913469654796,0.003825149884197105,124.05467446437909,0.7048339540031182,-0.4,0.043020225061976086,1.2818500256836218,0.8147336629231297,0.024185454686313338,-0.3399869277695186,0.028608886175065552,-0.5856965716028404,0.620076842042924,0.7370241536257136,REIT—Specialty,Real Estate,AMT
2015Q2,2015,Q2,2015-07-29,2015-06-30,156056000.0,1174375000.0,389774000.0,0.3,851917000.0,0.7254216072378925,26469725000.0,7310872000.0,940575000.0,1036628000.0,19096567000.0,0.0,-876607000.0,39476036660.0,55425359660.0,17.277095336449616,0.9073409168959357,0.6129275993611569,2.2191641434838414,0.01521095465094559,17.277095336449616,0.021345743708821602,33.61450700159659,63.24017766058339,5.399634497772632,1.2876082944583995,0.0,0.00509015131713073,0.04436672462596419,0.5600543300007331,0.005895641152297577,105.38408898214591,0.7254216072378925,-0.33333333333333337,0.4902412019991041,1.378405628904361,1.030364303034335,0.04587440918298447,-0.19274559402432276,-0.0718915340765681,2.019731538282348,0.5701201892860885,1.0312479358139124,REIT—Specialty,Real Estate,AMT
2015Q1,2015,Q1,2015-04-30,2015-03-31,193317000.0,1079190000.0,419966000.0,0.45,814550000.0,0.7547790472483993,25930194000.0,7351686000.0,925819000.0,1731414000.0,18498555000.0,0.0,-822545000.0,38141200650.0,53537904650.0,18.147337396417278,0.5347184440001063,0.6062470647153662,2.1382991602198462,0.016221704084403366,18.147337396417278,0.026295600764232856,35.34243335279237,49.32468516736759,5.188088915930305,0.8272009186983038,0.0,0.00419263151853611,0.04161904843442359,0.3247409342883909,0.007455285525438028,108.74308089044494,0.7547790472483993,0.0714285714285715,0.9933714927673,1.3585916006224237,1.1133715819222227,0.05882658797990368,0.071679223003875,0.21384823934400643,-0.15067821311509444,0.506473852442341,1.0546219425955683,REIT—Specialty,Real Estate,AMT
2014Q4,2014,Q4,2015-02-24,2014-12-31,180387000.0,1046314000.0,345979000.0,0.42,769295000.0,0.735242957658982,21331545000.0,3953560000.0,947968000.0,1929692000.0,17278193000.0,0.0,-837320000.0,39199264050.0,53494480050.0,9.969814879726039,0.49125352646950915,0.6848405964031203,3.695076842137213,0.01742698429998474,9.969814879726039,0.045626473355659204,37.464149433152954,54.326620058540804,9.914928330416132,0.834832887070576,0.0,0.003841730288811379,0.04905008052628162,0.29387487744158136,0.008456349504923343,124.86546146936278,0.735242957658982,-0.16000000000000003,1.8441672610222082,1.3697833589377728,0.21001988415316802,0.02030409052687981,-0.13105451532566126,-0.10090253035937496,-0.12645234182265985,0.5910532962498057,0.19461445656235096,REIT—Specialty,Real Estate,AMT
2014Q3,2014,Q3,2014-10-30,2014-09-30,207593000.0,1038188000.0,384807000.0,0.5,753986000.0,0.726251892720779,20596615000.0,4194627000.0,996937000.0,1937918000.0,16411301000.0,0.0,-854579000.0,37100232090.0,50738915090.0,10.585996471861964,0.5144371433672632,0.6765333041375974,3.3219392332143003,0.020206567204537087,10.585996471861964,0.049490216889368235,35.73556243185242,44.679049980008955,8.844703495686266,0.6877977581132312,0.0,0.003848547352847571,0.050405758421954286,0.29429882998145435,0.010078986280027083,154.50833377755936,0.726251892720779,-0.13793103448275856,2.0904108721876935,1.3440328858886237,0.3014282031050158,-0.00684420863508355,-0.11448144656636708,-0.04395538870904027,14.186272373921058,0.6424584212980383,0.2819595695570503,REIT—Specialty,Real Estate,AMT
2014Q2,2014,Q2,2014-07-30,2014-06-30,234431000.0,1031457000.0,402499000.0,0.58,759182000.0,0.7360287438060917,20847737000.0,4406494000.0,998445000.0,2243246000.0,16439573000.0,0.0,-911163000.0,35620562560.0,49313066560.0,11.131108034920379,0.44508939278171006,0.6703587540460626,3.1715606557049663,0.01993558700192207,11.131108034920379,0.05320125251503803,34.534219613614525,37.986190563534684,8.083651665019854,0.5405215180586185,0.0,0.0035573553838898157,0.04947572966792511,0.23469115736749335,0.01124491353665868,103.71578062216838,0.7360287438060917,0.13725490196078421,3.1810393509018904,1.4458854015559064,0.4326478118176086,0.04957971575512913,0.1576896676032968,0.13816993131374827,1.0385338320346904,0.7302254915786889,0.2394037377466194,REIT—Specialty,Real Estate,AMT
2014Q1,2014,Q1,2014-05-01,2014-03-31,202499000.0,984089000.0,353637000.0,0.51,723320000.0,0.7350148208139711,20417407000.0,3671178000.0,1042981000.0,1275005000.0,16715802000.0,0.0,-1006058000.0,32350603020.0,46351341020.0,9.290687492724208,0.8180211057995851,0.7020566813405835,3.9045170242358176,0.017997527081622815,9.290687492724208,0.055159134207058334,32.87365575674558,39.93921330475707,8.812049707205698,0.0027358159793381695,0.0,1.7124873983260913e-05,0.04819852981331077,0.5096340798663535,0.009917958730018949,123.15078559981119,0.7350148208139711,1.04,2.4733427144594082,1.4203763431702168,0.19849663465117667,0.04768250289687138,1.0253545638214878,0.2072488802709198,1.219493114061851,0.7604900421519664,0.05611125950888211,REIT—Specialty,Real Estate,AMT
2013Q4,2013,Q4,2014-02-26,2013-12-31,99982000.0,941969000.0,292928000.0,0.25,690400000.0,0.7329328247532562,20272571000.0,3534165000.0,952656000.0,924758000.0,16682531000.0,0.0,-1081467000.0,31509024819.999996,45693726820.0,8.952896889431566,1.0301678925729758,0.7141806532580401,4.096661587673467,0.010918740861663211,8.952896889431566,0.028290133595913036,33.45017173601254,78.78674366385948,8.91555001535016,2.250165029705347,0.0,0.007140049598018629,0.046465196742929156,0.6130749882672007,0.00493188555117158,176.69834074506085,0.7329328247532562,-0.4444444444444445,0.17192900474838943,1.3211106056791795,0.18874249798063503,0.13730147878843788,-0.44492374655096795,-0.05164158133120089,0.20633835864946717,0.7331911607418441,0.0170592161163838,REIT—Specialty,Real Estate,AMT
2013Q3,2013,Q3,2013-10-30,2013-09-30,180123000.0,807880000.0,308879000.0,0.45,607051000.0,0.7514123384661088,18181320000.0,3528963000.0,4742036000.0,823319000.0,14569403000.0,0.0,-1066580000.0,29263484670.0,37868939670.0,8.939537793945167,5.759658164089497,0.6955384977548384,3.583434567038532,0.017431790243185877,8.939537793945167,0.051041339906369096,36.222563586176165,40.6159744591196,8.292375031985316,0.5925228871382333,0.0,0.0036471049570324463,0.044434617508519736,5.180236336098159,0.009907036452798806,152.19361897877033,0.7514123384661088,0.8,1.9699187494347443,0.9680027629056239,0.23882219733004573,0.0065161053917870545,0.8044599833702327,-0.012573047069805506,0.9562396753271922,0.5971218532702544,0.0378475393641749,REIT—Specialty,Real Estate,AMT
