Symbol,Year,Quarter,Quarters,FillingDate,Date,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,MarketCap,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector
ACCD,2023.0,Q4,2023Q4,2023-04-28,2023-02-28,-30433000.0,99025000.0,-31187000.0,-0.42,47977000.0,0.4844938147,903069000.0,473786000.0,365949000.0,119414000.0,429283000.0,4022000.0,-954294000.0,800754760.9599999,796467760.9599999,6.573501297312848,3.064540171169209,0.3507993298407984,0.6686478705575936,-0.0377366646766816,6.573501297312848,-0.0642336413486257,8.086389911234535,-6.578013677258239,1.6901190853254422,0.0,12.6921929388364,0.0,0.1096538581215831,2.912372083675281,-0.0336995290503826,-161.0528481415929,0.4844938146932592,0.2500000000000001,-1.10442166726708,0.3560377919094354,1.9871739418891696,0.1836236246114373,0.236732544141252,0.2277004606012579,-8.209420121051695,0.4423123831556587,13.900202779313569,Health Information Services,Healthcare
ACI,2023.0,Q4,2023Q4,2023-04-25,2023-02-25,311100000.0,18265100000.0,433600000.0,0.54,5084300000.0,0.2783614653,26168200000.0,1610700000.0,6270400000.0,8428800000.0,24557500000.0,4782000000.0,-185000000.0,11050520000.0,25555820000.0,2.993866171003717,0.7439255884586181,0.5717282808905465,9.28857018687527,0.0169635834350425,2.993866171003717,0.1931458372136338,0.6050073637702503,8.880199292831886,6.860694108151735,12.845387335261972,2.75633626097867,0.3616300409392499,0.697988398132084,0.1356539483675019,0.0118884753250128,56.69840944073884,0.278361465308156,1.7,-0.1541396249211365,0.3740923633824295,0.2162179839294174,-0.0073022629205146,-0.1715046604527297,-0.2554945054945055,3.0855244173849385,0.0535187515773996,-0.3704657430260069,Grocery Stores,Consumer Defensive
ACST,2023.0,Q4,2023Q4,2023-06-23,2023-03-31,-29087000.0,0.0,29741000.0,0.0,0.0,0.0,79123000.0,67955000.0,29290000.0,3411000.0,11168000.0,0.0,-198266000.0,0.0,-27390000.0,0.0,8.58692465552624,0.0061296968011829,0.0071370760061805,0.3306544726725143,0.0,-0.4280332573026267,0.0,0.0,0.0,0.0,0.0,,0.0,8.411609498680738,-0.3676175069196062,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,-6.479300591411674,8.006124852767963,-1.0,0.0,-1.0,Biotechnology,Healthcare
ADSK,2023.0,Q4,2023Q4,2023-03-14,2023-01-31,293000000.0,1318000000.0,277000000.0,1.35,1194000000.0,0.9059180577,9438000000.0,1145000000.0,3341000000.0,4000000000.0,8293000000.0,0.0,-1995000000.0,46474560000.0,47193560000.0,5.300925925925926,0.83525,0.2824751006569188,2.3283842794759826,0.0698284080076263,5.300925925925926,0.2558951965065502,35.261426403641885,39.6540614334471,40.58913537117904,0.0,0.0,0.0,0.1396482305573214,0.75825,0.0310447128628946,51.4668438538206,0.905918057663126,0.4835164835164836,2.712997651830505,1.4140768160721215,5.536847149884259,0.0293103448275862,0.4797979797979798,0.08203125,1.2642331253863877,0.4927247941814827,9.383923103549272,Software—Application,Technology
AEMD,2023.0,Q4,2023Q4,2023-06-28,2023-03-31,-2455962.0,574245.0,-2477908.0,0.0,574245.0,1.0,17508940.0,15064209.0,15090566.0,1505089.0,2444731.0,0.0,-142364696.0,0.0,-13323915.0,0.0,10.026361231794263,0.0690520385585877,0.0802583129323285,-0.1411079280499843,0.0,-0.1630329212771809,0.0,0.0,0.0,0.0,0.0,,0.032797245292976,9.655869520008451,-0.1402690282792676,0.0,1.0,1.0,1.0,-1.0,-1.0,1.000547546104403,0.1138915878651781,0.1304832383718869,1.0,-1.0,-1.0,Medical Devices,Healthcare
AEO,2023.0,Q4,2023Q4,2023-03-13,2023-01-28,54591000.0,1496088000.0,100755000.0,0.28,507432000.0,0.339172562,3420956000.0,1599163000.0,1100241000.0,768948000.0,1821793000.0,585083000.0,2137126000.0,2985124860.0,4182284860.0,8.389227839534994,1.430839276518048,0.399703767017173,0.8550529245611611,0.0177912250920309,8.389227839534994,0.034137233040034,1.9952869483613265,13.670407484750234,1.866679544236579,0.0,1.689770511192429,0.0,0.4373303836705295,0.5365707434052758,0.0159578199778073,6.910267185821697,0.339172562041805,-0.3333333333333332,-0.4589966580831665,0.1337340529652204,0.1942826245094367,0.0576501803978131,-0.3282926469140663,-0.1428607887841562,9.06598570996761,-0.0005314987006399,0.1254990860880508,Apparel Retail,Consumer Cyclical
AGX,2023.0,Q4,2023Q4,2023-04-17,2023-01-31,13633000.0,118778000.0,9562000.0,1.0,20028000.0,0.168617084,489487000.0,280897000.0,438702000.0,202503000.0,208590000.0,11903000.0,207832000.0,527729650.0,355349650.0,20.75338012560029,2.166397534851336,0.0032013107600406,0.0055785572647625,0.0426632936636422,20.75338012560029,0.048533804205812,4.442991547256226,9.677430682901782,1.8787301039170945,0.2470476050759187,8.296227841720574,0.0063820556605072,0.2426581298379732,1.9770966356053985,0.0278516079078708,12.52413911764008,0.1686170839717793,0.7857142857142856,1.233065652173318,-0.1948256708847169,-0.0982536510208051,-0.0981628242074928,0.7572828048466099,0.0022010271460014,2.2874824448961,1.017974109992552,-0.0435982276038101,Engineering & Construction,Industrials
AGYS,2023.0,Q4,2023Q4,2023-05-19,2023-03-31,4075000.0,52897000.0,4585000.0,0.14,32183000.0,0.6084087944,243036000.0,144769000.0,154658000.0,78515000.0,98267000.0,9774000.0,52764000.0,2048310750.0,1952210750.0,5.831581067472306,1.969789212252436,0.0688869138728418,0.1156463054935794,0.0241679983807074,5.831581067472306,0.0281482914159799,38.72262604684576,125.66323619631902,14.148821570916429,0.0,2.1192960916717825,0.0,0.2176508829967577,1.7507737375023882,0.0167670633157227,155.6348871666287,0.6084087944495907,0.0769230769230769,18.709513766174545,0.5203729918507704,0.2300903078937442,0.0457174421627242,0.0470195272353545,-0.0190415062045357,1.1413377265637172,0.2487220691595926,0.8887603382126325,Software—Application,Technology
AI,2023.0,Q4,2023Q4,2023-06-22,2023-04-30,-64956000.0,72410000.0,-73280000.0,-0.58,47502000.0,0.6560143627,1103028000.0,929665000.0,888879000.0,136039000.0,173363000.0,0.0,-810237000.0,2100457980.0,1815628980.0,8.245658382559027,6.53400127904498,0.0,0.0,-0.0790553339042578,8.245658382559027,-0.0698703296348684,29.0078439442066,-8.084156890818399,2.2593708271259,0.0,0.0,0.0,0.0656465656356865,6.362660707591205,-0.0588888042733276,128.83874010918237,0.6560143626570916,-0.0175438596491228,-0.3923286861088616,0.1350078774825238,4.31953000890664,0.0699130591468084,-0.0284031537950033,-0.0172409006357755,-0.3923286861088616,0.1350078774825238,4.31953000890664,Information Technology Services,Technology
AIRT,2023.0,Q4,2023Q4,2023-06-27,2023-03-31,-9756000.0,74377000.0,122000.0,-3.43,11606000.0,0.1560428627,189562000.0,11904000.0,116557000.0,64286000.0,163870000.0,71125000.0,13686000.0,71317350.0,203031350.0,4.181243414120126,1.8131008306629748,0.7254618541690845,11.55241935483871,0.0008367673406398,4.181243414120126,-0.8195564516129032,0.9588629549457494,-1.82752536900369,5.991040826612904,0.0,0.8825448154657294,0.0,0.3923623933066754,0.5366642814920822,-0.0514660111203722,3.464866637516397,0.1560428627129354,-91.0262467191601,-7.738115938403866,0.4980179313381679,-0.4897164819522985,-0.0545780384490061,-91.33333333333331,-0.956335003579098,-17.795810842777573,0.1476642314959892,-0.4980278463928099,Integrated Freight & Logistics,Industrials
