Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-12-31,2022-12-31,144554300.0,143530310.0,1772787.0,602182.0,1023990.0,0.0,-24305057.0
2022Q2,2022,Q2,2022-06-30,2022-06-30,146339039.0,145396257.0,1503173.0,163547.0,942782.0,0.0,-27291683.0
2020Q4,2020,Q4,2020-12-31,2020-12-31,156244691.0,155992674.0,0.0,0.0,252017.0,0.0,-23378786.0
2020Q2,2020,Q2,2020-06-30,2020-06-30,146782195.0,144520053.0,0.0,0.0,2262142.0,0.0,-46026424.0
2019Q4,2019,Q4,2019-12-31,2019-12-31,182715134.0,181520890.0,0.0,0.0,1194244.0,0.0,-9025587.0
2019Q2,2019,Q2,2019-06-30,2019-06-30,182522910.0,181214174.0,0.0,0.0,1308736.0,0.0,-19292997.0
2018Q4,2018,Q4,2018-12-31,2018-12-31,178908514.0,176641484.0,0.0,0.0,2267030.0,0.0,-23865687.0
2018Q2,2018,Q2,2018-06-30,2018-06-30,200244418.0,198710977.0,0.0,0.0,1533441.0,0.0,-3214485.0
