Year,Date,FillingDate,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Price,MarketCap,AvgVolume,Symbol
2022,2022-12-31,2023-02-23,824000000.0,17220000000.0,1483000000.0,1.6,6121000000.0,0.3554587689,78041000000.0,15621000000.0,7070000000.0,10347000000.0,60519000000.0,474000000.0,7454000000.0,56421220000.0,41.0,0.6832898424664153,0.4240847759511026,2.118686383714231,0.03680115962357528,41.0,0.05274950387299149,1.4076202090592334,29.416529126213593,1.5517073170731708,1.3944174757281553,23.41561181434599,0.04740251542747663,0.22065324637049755,0.3141007055185078,0.010558552555707897,-9.461053864168619,0.355458768873403,-0.19999999999999996,0.023294439428743322,0.1959556191839655,0.14523177105646481,0.0701048951048951,-0.10918918918918918,0.004062288422477996,-0.47663481566583543,0.24458808891700556,0.04788393595429606,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2021,2021-12-31,2022-02-24,925000000.0,14905000000.0,1477000000.0,2.0,5720000000.0,0.3837638376,74745000000.0,15888000000.0,5491000000.0,8609000000.0,56956000000.0,420000000.0,7894000000.0,55078000000.0,41.810526315789474,0.6378208851202231,0.39511673021606797,1.8588242698892246,0.036567706819827475,41.810526315789474,0.05822004028197382,1.740020127474002,28.037837837837838,1.6323640483383686,1.105945945945946,21.86904761904762,0.03944476576055524,0.199411331861663,0.2999186897432919,0.012375409726403105,-4.720604295595194,0.3837638376383764,0.01010101010101011,-0.4466160170300228,0.07733769084434904,0.13623137537073757,0.13559658526900933,0.06199770378874857,0.21364009860312244,3.6276577204600904,0.01026475883950207,0.3032060023852538,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2020,2020-12-31,2021-02-25,871000000.0,13578000000.0,1217000000.0,1.98,5037000000.0,0.3709677419,69372000000.0,14048000000.0,5061000000.0,10277000000.0,53423000000.0,405000000.0,8155000000.0,47491860000.0,37.66219839142091,0.4924588887807726,0.34807991696938245,1.7188923690205011,0.04767466555318573,37.66219839142091,0.06200170842824601,1.7257224922669023,26.902250287026405,1.667985478359909,1.0654420206659012,21.08888888888889,0.03960419702063771,0.19572738280574295,0.24462391748564757,0.012555497895404485,-5.551257995735607,0.3709677419354839,-0.47480106100795755,-0.3281118007425304,0.02977257859340992,0.08003841270260512,0.12182628062360802,-0.3800711743772242,-0.3143661971830986,0.10486114623906115,-0.036761428919605876,0.051998686967973336,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2019,2019-12-31,2020-02-27,1405000000.0,12347000000.0,1775000000.0,3.77,4490000000.0,0.3636510893,64382000000.0,13303000000.0,3560000000.0,5523000000.0,48886000000.0,364000000.0,8382000000.0,45157400000.0,39.12647058823529,0.6445772225239906,0.3042154639495511,1.472299481320003,0.0658937476381826,39.12647058823529,0.10561527475005637,2.076569207094841,18.24868327402135,1.9273396978125235,0.5765124555160143,21.585164835164836,0.03159200293298595,0.19177720480879748,0.26471120767698714,0.021822869746202355,-4.9458719135802465,0.3636510893334413,5.069602649006622,-0.21859219325781343,-0.11737910104771056,0.16379830399313,0.008082622361921869,5.652317880794702,4.215579710144928,-0.06056690458610211,-0.0025617897340080766,0.06329021438518713,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2018,2018-12-31,2019-02-28,-302000000.0,12657000000.0,-552000000.0,-0.9263803680981595,4454000000.0,0.35190013431302836,56715000000.0,10459000000.0,3359000000.0,5395000000.0,44063000000.0,282000000.0,7964000000.0,33794020000.0,32.08282208588957,0.622613531047266,0.27207969672926036,1.4753800554546324,-0.006852470773254508,32.08282208588957,-0.02887465340854766,1.4621964130520662,-61.28152317880795,1.7694827421359598,-2.609271523178808,29.088652482269502,0.04257843780360101,0.22316847394869083,0.28674698795180725,-0.0053248699638543595,-13.894159159159159,0.35190013431302836,-1.538593237266372,-1.297536945812808,0.006040855257928703,0.052425035218353656,-0.04008620689655172,-1.4383164005805515,-1.3697253851306095,-1.266548984995587,0.09831655675112813,-0.07996129486277286,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2017,2017-12-31,2018-02-22,689000000.0,12320000000.0,1493000000.0,1.72,4640000000.0,0.37662337662337664,52580000000.0,11671000000.0,3729000000.0,7068000000.0,38714000000.0,242000000.0,9188000000.0,34041240000.0,35.80061349693251,0.5275891341256367,0.27607455306200074,1.24376660097678,0.040131399909936895,35.80061349693251,0.05903521549138891,1.6733961038961038,29.921973875181422,1.7664501756490447,1.0261248185776488,31.735537190082646,0.03429335320116569,0.23430962343096234,0.3174872665534805,0.013103841764929632,-85.5445643153527,0.37662337662337664,-0.5667506297229219,8.48913043478261,0.03861068959703265,0.2373833757421542,0.037103263299061245,-0.5195258019525802,-0.28632887189292544,-0.6003480278422274,-0.08148810855140529,0.06487226277372252,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2016,2016-12-31,2017-02-21,1434000000.0,11869000000.0,2092000000.0,3.97,4474000000.0,0.3769483528519673,51319000000.0,11996000000.0,2123000000.0,5912000000.0,37132000000.0,239000000.0,9544000000.0,35835740000.0,36.79754601226994,0.3591001353179973,0.2428535240359321,1.0389296432144048,0.07600952537438471,36.79754601226994,0.11953984661553851,1.9773140112899148,16.36592747559275,1.9563804601533843,0.43654114365411434,30.94142259414226,0.02667377967457989,0.2312788635787915,0.19959404600811909,0.02794286716420819,-49.097782426778245,0.3769483528519673,0.28064516129032263,39.75675675675676,-0.06982758620689662,0.1930382894082546,0.048266166822867856,0.265666372462489,0.04183266932270916,0.412807881773399,-0.05659327557427867,0.20708392030589656,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2015,2015-12-31,2016-02-23,1133000000.0,11524000000.0,2008000000.0,3.1,4268000000.0,0.37035751475182227,50310000000.0,11368000000.0,2654000000.0,4927000000.0,36922000000.0,267000000.0,8940000000.0,31095460000.0,34.87116564417178,0.5386645017251878,0.2376068376068376,1.0515482054890921,0.05941267682787033,34.87116564417178,0.09966572836030964,1.674979173897952,17.036593115622242,1.6979644616467275,0.4801412180052957,27.176029962546817,0.02818293626822695,0.22905982905982905,0.30383600568297137,0.022520373683164382,67.96640845070422,0.37035751475182227,-0.36605316973415125,-0.09792993630573243,-0.0713192038036908,0.07417556458471132,-0.08627702847356027,-0.3428074245939675,-0.18770226537216828,13.31521739130435,-0.028494351711347083,0.20525869380831216,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2014,2014-12-31,2015-02-24,1724000000.0,13413000000.0,2472000000.0,4.89,4671000000.0,0.3482442406620443,50186000000.0,10960000000.0,4019000000.0,5479000000.0,37204000000.0,281000000.0,8573000000.0,33243480000.0,33.61963190184049,0.733528016061325,0.23968835930339139,1.0975364963503649,0.08345912124283972,33.61963190184049,0.15729927007299271,1.591476925370909,12.381948955916474,1.9476715328467153,0.2685614849187935,31.110320284697508,0.021689758686209624,0.26726577133065,0.2836283993429458,0.034352209779619815,-32.44145896656535,0.3482442406620443,0.7589928057553957,1.0306242638398115,0.08756993432254917,0.11370795650848498,0.19524053224155577,0.6985221674876847,0.441399416909621,47.5945945945946,0.05117554858934159,0.09000497265042266,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2013,2013-12-31,2014-02-25,1015000000.0,12581000000.0,1715000000.0,2.78,3908000000.0,0.3106271361576981,46646000000.0,9938000000.0,3312000000.0,4881000000.0,34955000000.0,256000000.0,7548000000.0,25582800000.0,30.484662576687118,0.6785494775660725,0.22799382583715647,1.0701348359830951,0.06683955135809508,30.484662576687118,0.10213322600120749,1.1997297512121452,14.870738916256157,1.5187965385389413,0.43349753694581283,33.87890625,0.029151042149756855,0.26971230116194317,0.32370415898381477,0.021759636410410326,-38.115656565656565,0.3106271361576981,10.97173913043478,-0.1646090534979424,-0.10848922902494329,-0.04662317728319255,0.023304529981670593,12.032608695652174,-0.24945295404814005,-0.19187898089171973,0.013860907405915099,-0.06094680147406222,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2012,2012-12-31,2013-02-26,-92000000.0,11862000000.0,2285000000.0,-0.2787878787878788,3819000000.0,0.3219524532119373,44394000000.0,9432000000.0,2672000000.0,3744000000.0,33203000000.0,340000000.0,7146000000.0,23967940000.0,28.932515337423315,0.7136752136752137,0.2118754786682885,0.9972434266327396,0.10389469100465128,28.932515337423315,-0.009754028837998304,1.2419440229303658,-160.12978260869565,1.5619105173876164,-4.608695652173913,23.655882352941177,0.028781002366287133,0.26719827003649144,0.3958333333333333,-0.0020723521196558095,-18.076,0.3219524532119373,-1.5344352617079893,-1.0837887067395264,-0.09540150995195612,0.007799978630195542,-0.5561882626380011,-1.4864864864864864,6.140625,-1.1083627797408717,-0.038190221357334096,-0.04156081699014321,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2011,2011-12-31,2012-02-29,-37000000.0,12760000000.0,320000000.0,-0.11,8605000000.0,0.674373040752351,48039000000.0,10055000000.0,4484000000.0,4348000000.0,36953000000.0,624000000.0,7834000000.0,26202400000.0,30.84355828220859,1.031278748850046,0.29507275338787237,1.4097463948284437,-0.0012006153153491152,30.84355828220859,-0.0036797613127797116,1.0577115987460814,-364.76756756756754,1.3422575832918944,-11.27027027027027,6.658653846153846,0.030897128123055038,0.26561751909906534,0.6660533578656854,-0.0007702075397073211,-14.962749445676275,0.674373040752351,-1.0287958115183247,-1.0313293818797629,0.010933291079068356,0.16593228200371063,0.03587335981702179,-1.0294585987261147,-0.8494825964252116,-1.0304526748971194,-0.09580498866213143,-0.035399079048349866,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2010,2010-12-31,2011-02-28,1256000000.0,12409000000.0,2126000000.0,3.82,8307000000.0,0.6694334757031187,45530000000.0,10583000000.0,4422000000.0,3952000000.0,34036000000.0,568000000.0,8328000000.0,23728600000.0,32.46319018404908,1.1189271255060729,0.2752910169119262,1.1843522630634036,0.07231921351826057,32.46319018404908,0.11868090333553813,1.014070432750423,10.018789808917198,1.1890390248511764,0.32722929936305734,7.221830985915493,0.03266155949013001,0.27254557434658466,0.6988866396761133,0.027586206896551724,-11.804502814258912,0.6694334757031187,0.4806201550387596,0.10466138962181175,0.04699628754640561,0.4430051813471504,0.03000619962802232,0.4793875147232038,0.5207439198855508,0.1438979963570127,-0.05368718066041337,0.13078320333368953,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2009,2009-12-31,2010-03-01,849000000.0,12333000000.0,1398000000.0,2.58,8065000000.0,0.6539365928808887,41444000000.0,9841000000.0,4430000000.0,3787000000.0,30438000000.0,533000000.0,7500000000.0,20788280000.0,30.187116564417177,1.169791391602852,0.268386256152881,1.1302713138908647,0.07433820976474893,30.187116564417177,0.0862717203536226,0.9193448471580313,13.354864546525326,1.1521471395183416,0.4758539458186101,8.007504690431519,0.03563150671883213,0.2975822797027314,0.8045946659625033,0.020485474375060323,-47.84084388185654,0.6539365928808887,-0.29891304347826086,-0.07314410480349358,0.20923619962741458,0.5929103269666558,-0.0067733990147783255,-0.3012345679012346,-0.44501786423183803,-0.2811176968670619,-0.022896529868483555,0.14111781076066787,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
2008,2008-12-31,2009-03-02,1215000000.0,14112000000.0,2519000000.0,3.68,8120000000.0,0.5753968253968254,44615000000.0,10424000000.0,7353000000.0,6697000000.0,33906000000.0,553000000.0,7078000000.0,19822120000.0,31.975460122699385,1.0979543078990592,0.2973663566065225,1.2727359938603224,0.0713349896202956,31.975460122699385,0.11655794320798159,0.7420011337868481,8.618205761316872,1.0045203376822716,0.3267489711934156,10.835443037974683,0.03791380482699081,0.3163061750532332,0.7839331043750933,0.027232993387874032,-17.053941368078174,0.5753968253968254,0.11178247734138975,0.4799025578562729,0.1629171817058096,0.8911465892597967,0.0007394626571358146,0.10655737704918032,0.10920299427564949,0.06860158311345645,0.1906851164360445,0.42132533406053985,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
TTM,,,,,,,,,,,,,,,,60133422140.0,40.85639686684073,0.8618216590963423,0.43938164202196467,2.214148773006135,0.04022872353346485,40.85639686684073,0.06746216064707296,1.5287735009873389,24.99866096866097,1.6822335122699386,1.1111111111111112,21.954,0.04239778844754838,0.2183529053694169,0.36492947645230694,0.013353793085956325,-7.391862437517551,0.36246950865373445,,,,,,,,,,,Utilities—Regulated Electric,Utilities,68.73,26322422140,1504839,EIX
