Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-12-31,2022-12-31,384130259.0,366036055.0,170494.0,17500010.0,18094204.0,0.0,138653850.0
2022Q2,2022,Q2,2022-06-30,2022-06-30,410097627.0,407743802.0,188779.0,0.0,0.0,0.0,180686155.0
2020Q4,2020,Q4,2020-12-31,2020-12-31,446600199.0,443113594.0,0.0,0.0,3486605.0,0.0,224988569.0
2020Q2,2020,Q2,2020-06-30,2020-06-30,334589155.0,333559011.0,0.0,0.0,1030144.0,0.0,115775687.0
2019Q4,2019,Q4,2019-12-31,2019-12-31,373969664.0,372062793.0,0.0,0.0,1906871.0,0.0,154553239.0
2019Q2,2019,Q2,2019-06-30,2019-06-30,318539120.0,317269190.0,0.0,0.0,1269930.0,0.0,100068680.0
2018Q4,2018,Q4,2018-12-31,2018-12-31,279393698.0,265314611.0,0.0,0.0,14079087.0,0.0,52009418.0
2018Q2,2018,Q2,2018-06-30,2018-06-30,329432028.0,328121922.0,0.0,0.0,1310106.0,0.0,-375191.0
2015Q4,2015,Q4,2015-12-31,2015-12-31,269363948.0,265425624.0,0.0,0.0,3938324.0,0.0,-40708.0
2015Q2,2015,Q2,2015-06-30,2015-06-30,284162823.0,282848921.0,0.0,0.0,1313902.0,0.0,-360212.0
