Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-10-31,2022-10-31,126197314.0,116403946.0,337344.0,8082.0,9793368.0,0.0,-190161.0
2022Q2,2022,Q2,2022-04-30,2022-04-30,146100162.0,137941402.0,51227.0,702517.0,8158760.0,0.0,23816152.0
2021Q4,2021,Q4,2021-10-31,2021-10-31,164265745.0,153999946.0,3692711.0,2482431.0,10265799.0,0.0,42593517.0
2021Q2,2021,Q2,2021-04-30,2021-04-30,155045020.0,146265512.0,0.0,0.0,8779508.0,0.0,37372325.0
2020Q4,2020,Q4,2020-10-31,2020-10-31,126868518.0,119290157.0,0.0,0.0,7578361.0,0.0,12446219.0
2020Q2,2020,Q2,2020-04-30,2020-04-30,104424136.0,103531294.0,0.0,0.0,892842.0,0.0,-9257765.0
2019Q4,2019,Q4,2019-10-31,2019-10-31,133436368.0,131156969.0,0.0,0.0,2279399.0,0.0,18367910.0
2019Q2,2019,Q2,2019-04-30,2019-04-30,130949353.0,130729789.0,0.0,0.0,219564.0,0.0,10988872.0
2018Q4,2018,Q4,2018-10-31,2018-10-31,125464844.0,125218957.0,0.0,0.0,245887.0,0.0,5478040.0
2018Q2,2018,Q2,2018-04-30,2018-04-30,140857455.0,140654120.0,0.0,0.0,203335.0,0.0,-7313636.0
2017Q4,2017,Q4,2017-10-31,2017-10-31,145481364.0,145263818.0,0.0,0.0,217546.0,0.0,-1984575.0
2017Q2,2017,Q2,2017-04-30,2017-04-30,146949181.0,146737365.0,0.0,0.0,211816.0,0.0,-8270329.0
2016Q4,2016,Q4,2016-10-31,2016-10-31,138643569.0,138413016.0,0.0,0.0,230553.0,0.0,-2867230.0
2016Q2,2016,Q2,2016-04-30,2016-04-30,145341316.0,145046561.0,0.0,0.0,294755.0,0.0,-10409210.0
2015Q4,2015,Q4,2015-10-31,2015-10-31,142501575.0,142066940.0,0.0,0.0,434635.0,0.0,-4325454.0
2015Q2,2015,Q2,2015-04-30,2015-04-30,186210732.0,177069558.0,0.0,0.0,9141174.0,0.0,-8394658.0
2014Q4,2014,Q4,2014-10-31,2014-10-31,190108887.0,189784125.0,0.0,0.0,324762.0,0.0,-1481927.0
2014Q2,2014,Q2,2014-04-30,2014-04-30,207141696.0,206955776.0,0.0,0.0,185920.0,0.0,-9269929.0
2013Q4,2013,Q4,2013-10-31,2013-10-31,213600944.0,213102808.0,0.0,0.0,498136.0,0.0,-1088412.0
2013Q2,2013,Q2,2013-04-30,2013-04-30,241484111.0,238022800.0,0.0,0.0,3461311.0,0.0,-9166504.0
2012Q4,2012,Q4,2012-10-31,2012-10-31,225530224.0,225234702.0,0.0,0.0,295522.0,0.0,29271795.0
2012Q2,2012,Q2,2012-04-30,2012-04-30,226064388.0,224938920.0,0.0,0.0,1125468.0,0.0,32092980.0
2011Q4,2011,Q4,2011-10-31,2011-10-31,229970437.0,229615723.0,0.0,0.0,354714.0,0.0,26582976.0
2011Q2,2011,Q2,2011-04-30,2011-04-30,272643506.0,272235994.0,0.0,0.0,407512.0,0.0,15409894.0
