Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q3,2022,Q3,2022-10-31,2022-10-31,734066355.0,346747424.0,100727825.0,119558217.0,387318931.0,0.0,-45880833.0
2022Q4,2022,Q4,2022-10-31,2022-10-31,734066355.0,346747424.0,100727825.0,119558217.0,387318931.0,0.0,-45880833.0
2022Q1,2022,Q1,2022-04-30,2022-04-30,769869418.0,395276794.0,36680245.0,17521267.0,374592624.0,0.0,2636794.0
2022Q2,2022,Q2,2022-04-30,2022-04-30,769869418.0,395276794.0,36680245.0,17521267.0,374592624.0,0.0,2636794.0
2021Q1,2021,Q1,2021-04-30,2021-04-30,778325233.0,449581046.0,0.0,0.0,328744187.0,0.0,-3840775.0
2020Q3,2020,Q3,2020-10-31,2020-10-31,541757223.0,342473034.0,0.0,0.0,199284189.0,0.0,-39486.0
2020Q1,2020,Q1,2020-04-30,2020-04-30,526510273.0,345620193.0,0.0,0.0,180890080.0,0.0,-1426982.0
