Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-09-30,2022-09-30,23438586.0,8792374.0,22115688.0,12568684.0,14705467.0,0.0,-9006610.0
2022Q2,2022,Q2,2022-03-31,2022-03-31,5627054.0,-7357459.0,4289152.0,12372411.0,13016386.0,0.0,-6587321.0
2021Q4,2021,Q4,2021-09-30,2021-09-30,6635880.0,-7553933.0,5528603.0,12575620.0,14276362.0,0.0,-6760297.0
2021Q2,2021,Q2,2021-03-31,2021-03-31,21021300.0,-5924893.0,8363493.0,22664207.0,27101049.0,0.0,-7164488.0
2020Q4,2020,Q4,2020-09-30,2020-09-30,17445736.0,-7115156.0,5136906.0,19003024.0,24817999.0,0.0,-8522575.0
