Year,Date,FillingDate,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Price,MarketCap,AvgVolume,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2012,2012-03-31,2012-03-31,2390551223.3780003,8.392502130076682,0.0,0.0,2.2909466200875626,224.13323671125704,0.0,0.0,0.0,0.0,0.0,43.34730861122299,0.1844907633802979,0.0,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,0.013361543822354138,0.020041361158112427,1.9365029802821365,0.07488153385609936,0.010221360534042117,0.499928557999624,1.3072177405203231,0.1216159744534899,0.7126719079864104,0.06772522849994736,0.10158300432412107,0.0,0.009944862784121503,0.04386753849951136,0.0,0.0,0.12137164483310667,0.0,0.0
2013,2013-03-31,2013-03-31,2390551223.3780003,8.392502130076682,0.0,0.1216159744534899,1.998792860200112,36.9538462774068,4.494488105617598,0.0,4.006457603334257,0.0,0.7126719079864104,46.0017361333513,0.202702103875234,5.194570302427525,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,0.08108677232230149,0.1216243654822335,1.9365029802821365,0.08482639664022086,0.054088899033553475,0.499928557999624,1.49913889487749,0.1216159744534899,0.7126719079864104,0.06772522849994736,0.10158300432412107,0.0,0.009944862784121503,0.04386753849951136,0.0,5.068667917448405,0.1468165160310438,0.2991228631794609,0.2600203733732485
2014,2014-03-31,2014-03-31,3364167303.342,13.746503110100724,0.4129585971685238,0.0756761397533497,1.2750072459599375,17.929717038069295,2.743970644598619,0.0,3.305344982352582,0.0,1.0243846711180993,18.09004136513825,0.2493720379589512,1.666048222766664,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,0.05422113247652847,0.1530403764193534,2.554434847441729,0.12476900015422225,0.07111139809137962,1.8225226849624052,0.7624815983346748,-0.045939834700140195,0.31171276313168883,-0.026865639845773025,0.03141601093711989,0.6179318671595924,0.03994260351400139,0.017022499057826143,1.3225941269627812,1.05986829901688,0.5667812958025336,1.3045389581587896,0.9275154884960278
2015,2015-03-31,2015-06-01,2810514320.0,25.913368748624777,0.136021427649814,0.0610531141256215,1.3076927197378918,34.25793833618348,1.6524289225140771,2.690876169399457,4.138461374630279,0.0785475221244512,2.0318954766296864,24.511829346192947,0.2538722500664774,-0.5353159851301115,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,0.030907177423241165,0.048234920219024674,3.4589785393229233,0.11345512701748188,0.03817196198163207,0.5606381507602058,0.8096827047588845,-0.014623025627728208,1.0075108055115871,-0.023313955053287302,-0.10480545620032872,0.9045436918811944,-0.011313873136740371,-0.03293943610974755,-1.2618845342021994,-0.40319833104452296,0.11179512028001211,0.01097914091537037,0.13185877257368345
2016,2016-03-31,2016-05-27,3747968010.0,26.68606838019,0.2277846990145563,0.0695381356670625,1.422171425627132,21.962995776573244,1.9452097349242576,0.0,3.750883608940578,0.0,1.5724815058782708,20.638136263708173,0.2727950521725574,0.8800000000000001,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,0.04996781794813762,0.0885675959105319,2.845381281156733,0.11571500668946692,0.06475307103341915,0.7724927672938927,0.7716671526258447,0.008485021541441005,-0.45941397075141555,0.019060640524896456,0.040332675691507225,-0.6135972581661902,0.0022598796719850434,0.02658110905178708,0.21185461653368687,0.8488708379438689,0.08991011868020471,0.11161972128914348,0.17114843237458902
2017,2017-03-31,2017-05-26,2289154490.0,21.13467773420923,0.3766702376789159,0.0981503026173261,0.4762579214195184,-4.419602155552479,0.974228245111701,0.0,3.3363942465729086,0.0,1.5053826767016274,18.94596457523077,0.2627461235105375,-2.9829787234042557,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,-0.09219930346784594,-0.22043347134486954,3.2040480500246833,0.08329681823964268,-0.10776036047072275,1.3908366229875548,0.8555957224446686,0.0286121669502636,-0.06709882917664345,-0.14216712141598356,-0.30900106725540144,0.3586667688679501,-0.03241818844982425,-0.1725134315041419,0.6183438556936621,-2.8665641981270022,0.12161618225648622,-0.19261069120635718,0.08029930017999984
2018,2018-03-31,2018-05-18,1825494440.0,21.29707698497385,0.350078934204669,0.0143255093443481,0.404150051354516,-15.48953114623456,0.7663023433457359,0.0,4.675919095527338,0.0,1.2977579514512485,5.02328911095796,0.2256748321285634,0.7746781115879828,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,-0.02303471422299525,-0.04947227492628276,3.0667168761948904,0.029400081352830867,-0.026091819535335847,1.1477268807135992,0.8828328048107033,-0.083824793272978,-0.2076247252503789,0.0691645892448507,0.17096119641858679,-0.13733117382979287,-0.053896736886811805,0.0816685409353869,-0.24310974227395565,0.7805388152477282,-0.09361566960829121,-0.6800865433565247,-0.22149895544736442
2019,2019-03-31,2019-05-23,1142997440.0,10.583901014875574,0.4050608075957568,0.0079811233243699,0.2239111831366879,-0.7108218301377299,0.7568097990279784,0.0,4.768890914421567,0.0,1.1544371478923192,8.345145836728044,0.2019345862674688,-9.733333333333333,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,-0.37309230084987366,-1.0646969000394062,2.9617619334356884,0.005293588428236099,-0.3150032450372305,1.8537091159858137,1.1844078012776587,-0.0063443860199782,-0.1433208035589293,-0.3500575866268784,-1.0152246251131234,-0.10495494275920203,-0.02410649292459477,-0.28891142550189464,0.7059822352722145,-9.765755744454776,-0.10826900842681905,-0.8394406872062355,-0.20207615910565455
2020,2020-03-31,2020-06-03,1063213800.0,7.649707844967673,0.4208643926603315,0.0269781936708652,0.289910135767377,-3.2824869905016154,1.1503707302742343,0.0,4.217128040737354,0.0,1.4289281356784125,9.608788719633049,0.2043236661463171,0.7622005323868678,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,-0.1114642608401274,-0.350457056982407,2.873968893518875,0.018669366940965482,-0.08832026954144126,2.1441204054191476,1.262046203197179,0.018997070346495303,0.27449098778609327,0.26162804000974627,0.7142398430569992,-0.08779303991681342,0.013375778512729385,0.22668297549578922,0.29041128943333394,0.760844052599843,-0.14702593309393897,2.0082591538955676,-0.13693443159292545
2021,2021-03-31,2021-05-20,2197462870.0,12.654264178156282,0.3246225506943866,0.2017838513311268,0.8392587761433048,7.021445912214487,2.534323572551856,0.0,3.5039559607836237,0.0,1.571422022183449,5.925575715083373,0.2844096800660698,2.656716417910448,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,0.1507202231918497,0.3609404108836264,2.8699655085931877,0.12265077586292115,0.11952791300198336,1.3947709420798184,1.2609625601791337,0.1748056576602616,0.14249388650503647,0.2621844840319771,0.7113974678660333,-0.004003384925687303,0.10398140892195568,0.20784818254342463,-0.7493494633393292,2.7153321855312456,0.267474660723937,7.326835667002227,0.7642697468544957
2022,2022-03-31,2022-05-24,2764724100.0,19.660762371043887,0.3114083501342333,0.2524656524994326,0.6703990743018589,4.313184609467781,1.815290746434317,0.0,3.010048586572438,0.0,1.0737395048657816,7.407971937618181,0.3643251491729184,0.8018018018018016,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,0.1974901103872338,0.42087017153163603,2.8205614500105365,0.21225039175647806,0.15543018326418953,1.131094922709821,1.2706033425409637,0.050681801168305785,-0.49768251731766733,0.04676988719538411,0.059929760648009645,-0.04940405858265118,0.0895996158935569,0.03590227026220617,-0.2636760193699974,0.7789648587281777,0.36804803547212744,1.3674430873161831,0.7524519716885744
2023,2023-03-31,2023-05-25,2635149000.0,19.996342756183747,0.4119398388356494,-0.0389037258058178,0.5092481444454149,-161.38979213830007,1.385753401902998,0.0,2.8862074357265914,0.0,0.9376695140249102,3.505752444816988,0.3347277930078086,-1.02125,Leisure,Consumer Cyclical,27.79,1611383697,507080,VSTO,-0.003472100645900756,-0.008586375777196007,2.6353611488726973,0.15726115305277247,-0.0031553925294669437,1.4729628121043337,1.1003704336231395,-0.2913693783052504,-0.13606999084087146,-0.20096221103313455,-0.42945654730883204,-0.18520030113783914,-0.05498923870370559,-0.15858557579365648,0.3418678893945126,-1.020535642589376,0.011556775046877755,-0.2505145290627679,-0.07062093412379016
