Quarters,Year,Quarter,FillingDate,Date,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings
2022Q4,2022,Q4,2022-10-31,2022-10-31,138684033.0,94185621.0,2456972.0,1329314.0,44498412.0,0.0,-23625302.0
2022Q2,2022,Q2,2022-04-30,2022-04-30,182834663.0,112994032.0,2413764.0,1988157.0,69840631.0,0.0,-9492172.0
2021Q4,2021,Q4,2021-10-31,2021-10-31,218974561.0,148696786.0,5128587.0,1778799.0,70277775.0,0.0,27992695.0
2021Q2,2021,Q2,2021-04-30,2021-04-30,201177318.0,138247735.0,0.0,0.0,62929583.0,0.0,-1778996.0
2020Q4,2020,Q4,2020-10-31,2020-10-31,157775644.0,106881966.0,0.0,0.0,50893678.0,0.0,-125574.0
2020Q2,2020,Q2,2020-04-30,2020-04-30,126242916.0,87049789.0,0.0,0.0,39193127.0,0.0,-1574124.0
2019Q4,2019,Q4,2019-10-31,2019-10-31,155890097.0,100525625.0,0.0,0.0,55364472.0,0.0,-71590.0
2019Q2,2019,Q2,2019-04-30,2019-04-30,157641889.0,105681894.0,0.0,0.0,51959995.0,0.0,-4311275.0
2018Q4,2018,Q4,2018-10-31,2018-10-31,158038443.0,100722060.0,0.0,0.0,57316383.0,0.0,-93986.0
2018Q2,2018,Q2,2018-04-30,2018-04-30,167168176.0,110770938.0,0.0,0.0,56397238.0,0.0,-478526.0
