Symbol,Year,Date,FillingDate,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector,Price,MarketCap,AvgVolume
A,2017,2017-10-31,2017-12-21,684000000.0,4472000000.0,841000000.0,2.1,2409000000.0,0.5386851521,8426000000.0,4831000000.0,4169000000.0,1263000000.0,3591000000.0,575000000.0,-126000000.0,21238660000.0,15.003105590062113,3.3008709422011084,0.2386660337051982,0.416269923411302,0.1047016395328392,15.003105590062113,0.1415855930449182,4.898403398926654,32.0258187134503,4.5343945352929,0.2485380116959064,3.5878260869565217,0.0077605513826107,0.5307381913126038,2.6935866983372923,0.0811773083313553,30.72322580645161,0.5386851520572451,0.5000000000000001,-0.3588639950870804,-0.2952620052928167,0.0075416336050974,0.0964952207555757,0.4805194805194805,0.367479674796748,0.4035048802129545,-0.3375203858565529,-0.0569961945091197,Diagnostics & Research,Healthcare,118.36,34960703360,2023500
AA,2017,2017-12-31,2018-02-26,217000000.0,11652000000.0,1496000000.0,1.16,2580000000.0,0.2214212152420185,17447000000.0,4523000000.0,4238000000.0,3252000000.0,10649000000.0,1453000000.0,113000000.0,9980727163.48,24.52548580253625,1.3031980319803198,0.0804722874992835,0.3104134424054831,0.1217376848289215,24.52548580253625,0.0479770064116736,0.8526199076107106,45.78215282709677,2.196490639725845,0.0,6.243633860977289,0.0,0.667851206511148,0.7383148831488315,0.0124376683670545,12.130313996923077,0.2214212152420185,1.5296803652968036,1.073495706802991,-0.0869227573754434,0.0,0.8169014084507042,1.5425,7.0,1.8383698150883567,-0.1234237938795451,-0.5779367289005932,Aluminum,Basic Materials,34.14,6090609867,4536116
AACG,2017,2017-03-31,2017-03-31,-9969407.0,472385716.0,71507104.0,-0.44,232533212.0,0.4922528436,519840116.0,391377300.0,295945492.0,103030394.0,127382888.0,0.0,38018802.0,-81649549.48067918,17.090711790393012,2.8724095920665897,0.0066359826681786,0.008814128974777,-0.0630706207352897,17.090711790393012,-0.0254726244981505,0.2907564917126343,-13.777069540778184,0.3509381190971495,-1012.8671645164052,0.0,73.5183314215306,0.9087134706625836,2.801209010226633,-0.0191778331320624,2.661146024870665,0.4922528436486424,-1.3859649122807018,-1.178420195484522,0.3408496098310631,0.0674669164473328,0.1119459732075744,-1.3826853263922292,0.3821907588252375,-1.3607070870825737,0.2119458824827757,-0.0622536818039418,Education & Training Services,Consumer Defensive,1.41,44536119,12793
AADI,2017,2017-12-31,2018-03-15,-21400606.0,0.0,-21388543.0,-1.026984649221731,0.0,0.0,21027653.0,17435489.0,20899470.0,3592164.0,3592164.0,0.0,-108562656.0,1464464196.0,0.8367043229838607,5.818072337454527,0.0,0.0,-1.226724584552805,0.8367043229838607,-1.2274164492891482,0.0,-69.37786271099051,85.15552990799398,0.0,0.0,0.0,0.0,5.641198174693583,-1.0177363113229994,-78.58852600811404,0.0,-45.99922821228539,-67.17610299526696,0.0,16.804464615766644,0.0,-541.6942739767713,-724.2320290248202,-63.575009927400856,0.0,10.73919385101335,Biotechnology,Healthcare,6.35,155174950,119009
AAIC,2017,2017-12-31,2018-02-16,17435000.0,75608000.0,0.0,0.66,0.0,0.0,4160529000.0,386317000.0,0.0,0.0,3774212000.0,0.0,-1596013000.0,295308220.0,15.061678817887636,0.0,0.0177573572975936,0.1912419075526057,0.0,15.061678817887636,0.0451313299699469,3.996207015130674,17.32980900487525,0.7821173285151831,3.437338686550043,0.0,0.1983483306470974,0.0181726890979488,0.0,0.0041905728814773,3.432298307395206,0.0,1.3687150837988828,-0.9638376161019678,-0.3793122935639049,-0.6695636897373282,0.0,1.4216750913004572,0.0,1.288260217884465,-0.1959792620329817,-0.5298034544276267,REIT—Mortgage,Real Estate,4.57,129607028,336629
AAL,2017,2017-12-31,2018-02-21,1919000000.0,42207000000.0,4058000000.0,3.9,11053000000.0,0.2618759921,51396000000.0,3926000000.0,9146000000.0,14964000000.0,47470000000.0,1359000000.0,3361000000.0,50221202920.0,8.02593813117891,0.6112002138465651,0.4876838664487509,6.384360672440143,0.0870982546083781,8.02593813117891,0.488792664289353,0.6030090487359917,13.262742532569048,6.482731258278146,0.1031787389265242,22.92420897718911,0.0077795929969348,0.8212117674527201,0.4556268377439187,0.037337535995019,-20.742626666666663,0.2618759921340062,-0.1891891891891891,1.2616514020422014,-0.565638181767603,1.125732495782951,-0.0665484334093404,-0.2828849028400598,-0.2320211960635882,-0.0233886157629805,0.4514638810088246,1.849212007839236,Airlines,Industrials,18.57,12123665464,25640855
AAMC,2017,2017-12-31,2018-03-01,-6969000.0,18160000.0,-7347000.0,-4.57,18160000.0,1.0,60387000.0,-196895000.0,58413000.0,7736000.0,257282000.0,0.0,38970000.0,94797924.8,-125.3766489135446,7.550801447776629,0.0,0.0,0.0415338426143014,-125.3766489135446,0.0353944996063891,7.05654872246696,-18.388136719758933,-0.6508388978897381,0.0,0.0,0.0,0.3007269776607548,7.41869183040331,-0.1154056336628744,-150.58393043478262,1.0,-0.5597269624573379,-225.05096795268548,0.0,-60.11150777276731,-0.0915912160472212,-0.4121580547112462,-0.6995142262317835,-1.1681966547580278,-0.9382071744334306,-0.6011899918679326,Asset Management,Financial Services,56.405,99183680,23170
AAME,2017,2017-12-31,2018-03-26,4528000.0,181114000.0,0.0,0.2,181114000.0,1.0,95728000.0,112983000.0,24547000.0,196518000.0,230256000.0,0.0,30993000.0,86167000.0,4.99041519434629,0.1249096774850141,0.352436068861775,0.2986112955046334,0.0,4.99041519434629,0.0400768257171432,0.4250140795300197,17.0,0.6813060371914359,0.1782243816254416,0.0,0.0104837871544377,1.891964733411332,0.2819131071962873,0.0473006852749456,30.413275385223237,1.0,0.8181818181818182,-0.0431920649233543,0.214137195662192,0.0016133696604463,0.0905423387946555,0.7177541729893778,-1.0,0.0526315575620767,0.1214466778336786,0.1167087450815499,Insurance—Life,Financial Services,1.9,38697680,4303
AAN,2017,2017-12-31,2017-12-31,142918000.0,1781902000.0,102375000.0,4.23,1022600000.0,0.5738811674,2692264000.0,1728004000.0,1567556000.0,372090000.0,964260000.0,1152135000.0,1819524000.0,1663834583.65,51.15690571185365,4.212840979332957,0.1008838657724502,0.1571790343077909,0.081626973986835,51.15690571185365,0.0827069844745729,0.7554139249240419,9.41850280335577,0.7789759651308678,0.0,0.6590390883012841,0.0,0.6618600553288979,0.9058534225590584,0.0530846900601129,21.76809327182755,0.5738811674267159,1.2146596858638743,0.8538568614686641,0.7995675547942036,2.413984532589469,-0.648896079282328,0.026097944472764,-0.5766339139496799,2.9147050745141496,0.4011393275982632,2.026463348848785,Rental & Leasing Services,Industrials,13.78,425921886,321749
AAOI,2017,2017-12-31,2018-02-28,73951000.0,382329000.0,86951000.0,3.67,166280000.0,0.4349133861150998,452984000.0,333276000.0,229697000.0,70708000.0,119708000.0,75768000.0,38138000.0,688871540.0,17.45174634759386,3.248529162188154,0.1094056302209349,0.148702576843217,0.1987086071625493,17.45174634759386,0.2218911652804282,1.8890760052206343,9.766582466768536,2.16711836435867,0.0,2.851454439869074,0.0,0.8440231884569874,2.019884595802455,0.1632530067287144,51.788938763803245,0.4349133861150998,1.0852272727272727,35.340159437547044,1.645417486561998,3.716505545989668,0.9122754559882236,1.36764423384773,2.777193744569939,11.935386384252014,1.19573495524962,1.1709224689165076,Semiconductors,Technology,8.34,243492138,1322227
