Symbol,Year,Quarter,Quarters,FillingDate,Date,NetIncome,Revenue,OperatingIncome,EPSDiluted,GrossProfit,GrossProfitRatio,TotalAssets,CommonStockEquity,CurrentAssets,CurrentLiability,TotalLiability,Inventory,RetainedEarnings,MarketCap,EnterpriseValue,bookValuePerShare,currentRatio,debtToAssets,debtToEquity,roic,shareholdersEquityPerShare,roe,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,assetTurnover,quickRatio,returnOnAssets,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,fiveYNetIncomeGrowthPerShare,fiveYRevenueGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,grossProfitGrowth,netIncomeGrowth,operatingIncomeGrowth,threeYNetIncomeGrowthPerShare,threeYRevenueGrowthPerShare,threeYShareholdersEquityGrowthPerShare,Industry,Sector
A,2017.0,Q2,2017Q2,2017-06-06,2017-04-30,164000000.0,1102000000.0,201000000.0,0.5,592000000.0,0.5372050817,8016000000.0,4372000000.0,3800000000.0,1187000000.0,3641000000.0,548000000.0,-393000000.0,17911800000.0,17565800000.0,13.61993769470405,3.201347935973041,0.2548652694610778,0.467291857273559,0.0269035677996188,13.61993769470405,0.0375114364135407,16.253901996370235,27.304573170731707,4.096935041171089,0.2621951219512195,0.9306569343065694,0.0024006520841009,0.1374750499001996,2.582982308340354,0.0204590818363273,83.7,0.5372050816696915,-0.0384615384615384,-0.3027670881436687,-0.3106222799855472,0.0037565264203746,0.0313588850174216,-0.0238095238095238,-0.0242718446601941,0.2239628857661534,-0.3395746610732275,-0.1938430052725828,Diagnostics & Research,Healthcare
AA,2017.0,Q2,2017Q2,2017-08-03,2017-06-30,75000000.0,2859000000.0,280000000.0,0.4,550000000.0,0.192374956278419,16929000000.0,5954000000.0,3583000000.0,2608000000.0,8730000000.0,1287000000.0,196000000.0,6015458397.9,6498458397.9,32.316423311624014,1.3738496932515338,0.0848839269891901,0.2413503527040645,0.0220589872390128,32.316423311624014,0.0125965737319449,2.1040428114375653,20.051527993,1.010322203207927,0.0,1.794094794094794,0.0,0.1688818004607478,0.7473159509202454,0.0044302675881623,26.97514976636771,0.192374956278419,-0.6694214876033058,1.7654711393934537,-0.0450618408006712,0.0,-0.1013071895424836,-0.6666666666666666,-0.2090395480225988,1.7654711393934537,-0.0450618408006712,0.0,Aluminum,Basic Materials
AACG,2017.0,Q2,2017Q2,2017-06-30,2017-06-30,-8761117.0,104057368.0,-5363466.0,-0.38,46343535.0,0.4453652431,453099361.0,318438916.0,251523929.0,81445328.0,98839457.0,0.0,-8459563.0,177474216.9311866,23403365.931186587,13.905629519650654,3.0882548474726508,0.0,0.0,-0.0274688991128876,13.905629519650654,-0.0275127082771503,1.705542051872642,-5.064257700564511,0.5573257790237754,,0.0,,0.2296568412066244,2.958788648994084,-0.0193359729765763,0.0,0.4453652431416485,0.8382978723404256,-2.6279214584739328,0.1532259943211228,-0.1697990416239579,1.899729689972212,0.8374961987583585,0.7783829284645226,-2.8857008006124727,0.2233356137170958,-0.1335895450735769,Education & Training Services,Consumer Defensive
AADI,2017.0,Q2,2017Q2,2017-08-10,2017-06-30,-5520307.0,0.0,-5583862.0,-3.0589024293205647,0.0,0.0,29794402.0,27937585.0,29644416.0,1856817.0,1856817.0,0.0,-97678060.0,162420210.0,133572273.0,15.480725274274674,15.96517912104424,0.0,0.0,-0.1998691726575507,15.480725274274674,-0.1975942802500645,0.0,-7.355578684301435,5.813681103789035,0.0,0.0,0.0,0.0,15.56545475402261,-0.1852800066267482,-25.6698596694026,0.0,-0.1050110464933563,-874.8221481834048,0.0,350.91526909733096,0.0,-0.1050110464933564,-0.1731825358723502,-793.0602704257767,0.0,204.98353533878503,Biotechnology,Healthcare
AAIC,2017.0,Q2,2017Q2,2017-08-04,2017-06-30,-17928000.0,2963000.0,0.0,-0.74,0.0,0.0,4368891000.0,354627000.0,0.0,0.0,4014264000.0,0.0,-1593980000.0,332440730.0,267561730.0,14.58230190386118,0.0,0.0168848341604311,0.2080157461219816,0.0,14.58230190386118,-0.0505545263051036,112.19734390820116,-4.635775462962963,0.937437730347661,-0.8318273092369478,0.0,0.0448591242114045,0.0006782041483754,0.0,-0.0041035585460932,12.25723508590812,0.0,-4.363636363636363,-4.3442259691304566,-0.8098820699865623,-0.3585137937286115,0.0,-4.412257327750286,0.0,-1.7724589919213047,-0.9318610727180432,-0.5376809422223405,REIT—Mortgage,Real Estate
AAL,2017.0,Q2,2017Q2,2017-07-28,2017-06-30,803000000.0,11105000000.0,1535000000.0,1.75,3313000000.0,0.2983340837,53336000000.0,3715000000.0,11016000000.0,16112000000.0,49621000000.0,1206000000.0,2577000000.0,24697961760.0,49170961760.0,7.56899706204744,0.6837140019860973,0.4660829458527074,6.691520861372813,0.0333426793084844,7.56899706204744,0.2161507402422611,2.2240397802791536,7.689278256537983,6.648172748317631,0.0635118306351183,6.461028192371476,0.0020649477270872,0.2082083395830208,0.5231504468718967,0.0150554972251387,118.74020076923075,0.2983340837460603,1.611940298507463,1.8494023035708245,-0.5612277672193867,1.1056034606262302,0.511405109489051,2.4316239316239314,1.5540765391014977,0.3645064067649424,0.435837199133339,0.3348554290042547,Airlines,Industrials
AAMC,2017.0,Q2,2017Q2,2017-08-08,2017-06-30,-1742000.0,4643000.0,-1700000.0,-1.15,0.0,0.0,60463000.0,-193910000.0,60463000.0,4930000.0,254373000.0,0.0,42982000.0,142881810.1824,111229810.1824,-124.04111376651024,12.264300202839756,0.0,0.0,0.0105908692216122,-124.04111376651024,0.0089835490691557,30.77359685169072,-20.505426260390355,-0.7368460119766902,0.0,0.0,0.0,0.0767907645998379,11.684787018255578,-0.0288110083852934,61.50745164976323,0.0,-0.292134831460674,-0.7420871778793614,-0.2165460036015986,-75.0223164118904,0.0,-0.3216995447647951,-0.1206328279499011,-1.1899563607709451,-0.9422769842870088,-0.6713099077147344,Asset Management,Financial Services
AAME,2017.0,Q2,2017Q2,2017-08-14,2017-06-30,1460000.0,43632000.0,2185000.0,0.07,43632000.0,1.0,92077000.0,107536000.0,12644000.0,191500000.0,225205000.0,0.0,27904000.0,76545000.0,97639000.0,5.268273564569861,0.0660261096605744,0.3664107214613856,0.3137367951197738,0.0103345272307714,5.268273564569861,0.0135768486832316,1.754331683168317,13.107020547945204,0.7118081386698408,0.0,0.0,0.0,0.4738642657775557,0.276485639686684,0.0158562941885595,196.77377892030847,1.0,7.471674208144797,1.384218403073385,0.5920799664916623,0.3500149622169481,-0.0051756766000136,7.606334841628959,7.296829971181556,0.6977157667220595,0.0699652940791785,0.028389606985251,Insurance—Life,Financial Services
AAN,2017.0,Q2,2017Q2,2017-08-04,2017-06-30,36335000.0,815644000.0,62547000.0,0.51,749886000.0,0.9193790428,2548130000.0,1542073000.0,1533663000.0,250727000.0,1006057000.0,994236000.0,1620699000.0,2749685400.0,2890463400.0,21.815819256995727,6.116864159025553,0.1574146530985467,0.26011284809474,0.0205201493685045,21.815819256995727,0.0235624383540857,3.3711832613247936,18.91898582633824,1.7831097490196637,0.0535571762763176,0.0661392265015549,0.0007077173264985,0.3200951285844913,1.7609950264630454,0.0142594765573185,-954.4204790003472,0.9193790428177,-0.3108108108108108,0.0768417296921813,0.6239025216166452,0.5339172155601438,-0.0349926262228502,-0.3182926829268293,-0.292758768855017,3.366477704687062,0.239602089619802,0.3258088726004244,Rental & Leasing Services,Industrials
AAOI,2017.0,Q2,2017Q2,2017-08-08,2017-06-30,29071000.0,117371000.0,34265000.0,1.43,53282000.0,0.4539622223547554,406986000.0,307502000.0,218512000.0,76670000.0,99484000.0,59701000.0,13047000.0,1179014990.0,1131555990.0,16.115612389287772,2.8500326072779445,0.067240642184252,0.0889945431249227,0.0870954535053004,16.115612389287772,0.0945392225091218,10.045198473217404,10.139099016201714,3.8341701517388502,0.0,1.0734996063717526,0.0,0.2883907554559616,1.9385157167079687,0.0714299754782719,63.634228734887735,0.4539622223547554,0.4299999999999999,69.09725944638403,2.9563069919835367,5.651164412872335,0.2847704475308642,0.4690484612663601,0.4092124203166769,10.738646650675124,1.785548039821851,1.131635713567009,Semiconductors,Technology
